Wall time,Step,Value
1775199174.6584795,3,15.601126670837402
1775199174.6785405,4,18.699317932128906
1775199174.7994473,10,18.853126525878906
1775199174.8826752,14,18.74327278137207
1775199174.9025505,15,18.74327278137207
1775199174.9632082,18,18.545516967773438
1775199174.98414,19,18.501564025878906
1775199175.0044312,20,18.523544311523438
1775199175.0439804,22,18.523544311523438
1775199175.0642083,23,18.501564025878906
1775199175.1261039,26,18.545516967773438
1775199175.1469982,27,18.545516967773438
1775199175.268504,33,18.545516967773438
1775199175.3710945,38,18.919044494628906
1775199175.4117997,40,19.11681365966797
1775199175.554262,47,20.918594360351562
1775199175.5736392,48,21.138322830200195
1775199175.5970576,49,21.402002334594727
1775199175.6365583,51,22.149080276489258
1775199175.6967618,54,23.15983772277832
1775199175.7585566,57,25.005571365356445
1775199175.8197598,60,27.532466888427734
1775199175.8393543,61,28.367435455322266
1775199175.8600996,62,29.180442810058594
1775199175.8816695,63,30.015413284301758
1775199175.9205515,65,31.44366455078125
1775199175.94321,66,32.49836349487305
1775199175.9609606,67,33.421234130859375
1775199175.9822414,68,34.03647994995117
1775199176.0237515,70,35.904178619384766
1775199176.0436018,71,37.06875228881836
1775199176.16658,77,42.03464889526367
1775199176.2066534,79,44.07814025878906
1775199176.2265406,80,45.154815673828125
1775199176.2698936,82,47.088436126708984
1775199176.329058,85,50.03282165527344
1775199176.4094503,89,53.32876968383789
1775199176.4302554,90,54.22966384887695
1775199176.6133878,99,61.063262939453125
1775199176.6345983,100,62.403621673583984
1775199176.6962352,103,64.9524917602539
1775199176.755781,106,67.39149475097656
1775199176.7773747,107,68.5780258178711
1775199176.8179486,109,71.14888000488281
1775199176.9608438,116,78.22418212890625
1775199177.0631607,121,81.05870056152344
1775199177.146721,125,83.2120590209961
1775199177.1651812,126,83.80532836914062
1775199177.2051632,128,84.46450805664062
1775199177.2466393,130,84.42056274414062
1775199177.2670438,131,84.26676177978516
1775199177.3683734,136,83.01429748535156
1775199177.3897703,137,82.72864532470703
1775199177.5317166,144,81.38829803466797
1775199177.5724514,146,80.17977905273438
1775199177.592343,147,79.80623626708984
1775199177.6534274,150,77.98247528076172
1775199177.7961664,157,74.02733612060547
1775199177.8355482,159,72.70895385742188
1775199177.857352,160,71.80805969238281
1775199177.8982983,162,70.73138427734375
1775199177.9371128,164,69.56681823730469
1775199178.0610256,170,64.27133178710938
1775199178.0800881,171,63.128726959228516
1775199178.101236,172,62.249813079833984
1775199178.1624599,175,59.26148223876953
1775199178.183085,176,58.1188850402832
1775199178.2063084,177,57.042205810546875
1775199178.2851083,181,52.31801223754883
1775199178.3461618,184,47.96736145019531
1775199178.3660207,185,46.18754577636719
1775199178.3869462,186,45.24270248413086
1775199178.4690504,190,41.507293701171875
1775199178.4870648,191,40.38667678833008
1775199178.5100462,192,39.52973175048828
1775199178.5702863,195,37.22256088256836
1775199178.6538446,199,35.81629180908203
1775199178.7140558,202,35.5306396484375
1775199178.734637,203,35.5306396484375
1775199178.7550218,204,35.59656524658203
1775199178.774807,205,35.662479400634766
1775199178.8156793,207,35.9701042175293
1775199178.8569434,209,36.4974479675293
1775199178.8982692,211,37.02479934692383
1775199178.938734,213,37.66202163696289
1775199178.9814484,215,38.49699401855469
1775199178.9987266,216,38.76067352294922
1775199179.060765,219,40.76021194458008
1775199179.083894,220,41.243621826171875
1775199179.102233,221,41.63913345336914
1775199179.1220295,222,42.14451599121094
1775199179.1620896,224,43.001461029052734
1775199179.2655625,229,43.81446075439453
1775199179.4290612,237,44.69337844848633
1775199179.448593,238,44.78127670288086
1775199179.4687839,239,44.825218200683594
1775199179.5128248,241,44.869163513183594
1775199179.5700934,244,44.847190856933594
1775199179.5920804,245,44.847190856933594
1775199179.6154094,246,44.847190856933594
1775199179.6324217,247,44.847190856933594
1775199179.7546647,253,45.396514892578125
1775199179.7742584,254,45.682167053222656
1775199179.8584123,258,46.60503005981445
1775199179.8788242,259,47.04449462890625
1775199179.8996742,260,47.374088287353516
1775199179.9401119,262,47.96736145019531
1775199180.1095116,270,49.263763427734375
1775199180.130054,271,49.263763427734375
1775199180.192411,274,49.131927490234375
1775199180.2316604,276,48.714439392089844
1775199180.2725425,278,48.38484191894531
1775199180.3124166,280,48.05525588989258
1775199180.3542316,282,47.24224853515625
1775199180.375175,283,46.69292449951172
1775199180.414203,285,45.704139709472656
1775199180.4557614,287,45.04494857788086
1775199180.475883,288,44.69337844848633
1775199180.5172136,290,43.52880859375
1775199180.6198876,295,40.78218460083008
1775199180.639837,296,40.25483322143555
1775199180.6599238,297,39.96918869018555
1775199180.6796248,298,39.20013427734375
1775199180.8470492,306,34.8714485168457
1775199180.8844101,308,34.431983947753906
1775199180.904288,309,34.30015182495117
1775199180.9655855,312,33.465179443359375
1775199181.0488818,316,32.47639465332031
1775199181.088446,318,31.94903564453125
1775199181.1088176,319,31.77326202392578
1775199181.1697311,322,31.59746551513672
1775199181.211015,324,31.707340240478516
1775199181.3123236,329,33.179527282714844
1775199181.352521,331,33.90464401245117
1775199181.3740542,332,34.234230041503906
1775199181.4760358,337,36.03601837158203
1775199181.4981515,338,36.2557487487793
1775199181.5351303,340,36.67323303222656
1775199181.5975847,343,36.892967224121094
1775199181.6386704,345,37.09072494506836
1775199181.6594095,346,37.398345947265625
1775199181.7395666,350,39.46380615234375
1775199181.7817457,352,40.34272384643555
1775199181.8007038,353,40.54047775268555
1775199181.8203647,354,40.69430160522461
1775199181.9029815,358,40.87007522583008
1775199181.987107,362,40.73823928833008
1775199182.0037925,363,40.60639953613281
1775199182.023594,364,40.56245422363281
1775199182.0457575,365,40.54047775268555
1775199182.0651135,366,40.45259094238281
1775199182.085133,367,40.45259094238281
1775199182.2307045,374,41.08980941772461
1775199182.2885237,377,41.57321548461914
1775199182.3095973,378,41.770973205566406
1775199182.4719026,386,42.23240280151367
