Wall time,Step,Value
1775199174.6559944,3,-1.0871520042419434
1775199174.6763206,4,-1.240648627281189
1775199174.797483,10,-0.8324456810951233
1775199174.8797867,14,-0.8000488877296448
1775199174.9002135,15,-0.8000488877296448
1775199174.9605937,18,-0.8000488877296448
1775199174.9815714,19,-0.8000488877296448
1775199175.0016296,20,-0.8000488877296448
1775199175.042255,22,-0.8000488877296448
1775199175.0630162,23,-0.8000488877296448
1775199175.124038,26,-0.8000488877296448
1775199175.1449425,27,-0.8000488877296448
1775199175.266918,33,-0.8000488877296448
1775199175.3687859,38,-0.8000488877296448
1775199175.4097319,40,-0.8000488877296448
1775199175.5519807,47,-0.8000488877296448
1775199175.571702,48,-0.8000488877296448
1775199175.594102,49,-0.8000488877296448
1775199175.6342916,51,-0.7366736531257629
1775199175.6948202,54,-0.560396671295166
1775199175.7563937,57,-0.30032357573509216
1775199175.817208,60,-0.20173987746238708
1775199175.8375654,61,-0.19188152253627777
1775199175.8573868,62,-0.19188152253627777
1775199175.87904,63,-0.19188152253627777
1775199175.9188163,65,-0.19188152253627777
1775199175.9398315,66,-0.19188152253627777
1775199175.9594028,67,-0.19188152253627777
1775199175.9802096,68,-0.19188152253627777
1775199176.0215492,70,-0.18249258399009705
1775199176.0417433,71,-0.1327313333749771
1775199176.1644633,77,-0.08885598182678223
1775199176.2046597,79,-0.11091799288988113
1775199176.2244084,80,-0.11021382361650467
1775199176.267331,82,-0.11021382361650467
1775199176.3271642,85,-0.11021382361650467
1775199176.4076993,89,-0.11021382361650467
1775199176.4281223,90,-0.11021382361650467
1775199176.6113887,99,-0.13204307854175568
1775199176.6327627,100,-0.1632612645626068
1775199176.694054,103,-0.1904890239238739
1775199176.7537954,106,-0.1904890239238739
1775199176.775477,107,-0.1904890239238739
1775199176.8154314,109,-0.1904890239238739
1775199176.9585714,116,-0.1904890239238739
1775199177.0609975,121,-0.1907237470149994
1775199177.1440625,125,-0.1907237470149994
1775199177.1630132,126,-0.1907237470149994
1775199177.2035694,128,-0.1907237470149994
1775199177.2446396,130,-0.19095848500728607
1775199177.2650518,131,-0.19095848500728607
1775199177.3664117,136,-0.19095848500728607
1775199177.387333,137,-0.19142793118953705
1775199177.5293868,144,-0.19142793118953705
1775199177.5702946,146,-0.19142793118953705
1775199177.590285,147,-0.19142793118953705
1775199177.6510067,150,-0.3151269853115082
1775199177.7939382,157,-0.4066738486289978
1775199177.833984,159,-0.4066738486289978
1775199177.85538,160,-0.4066738486289978
1775199177.895888,162,-0.4066738486289978
1775199177.935844,164,-0.4066738486289978
1775199178.0586739,170,-0.40737801790237427
1775199178.0780146,171,-0.42615586519241333
1775199178.0993412,172,-0.4407086968421936
1775199178.1603723,175,-0.5249742865562439
1775199178.1811025,176,-0.5540798902511597
1775199178.2039788,177,-0.5601826310157776
1775199178.2830415,181,-0.5601826310157776
1775199178.3440442,184,-0.5601826310157776
1775199178.3640714,185,-0.5601826310157776
1775199178.3850946,186,-0.5601826310157776
1775199178.4664881,190,-0.5601826310157776
1775199178.48561,191,-0.5601826310157776
1775199178.508303,192,-0.5601826310157776
1775199178.5685153,195,-0.5601826310157776
1775199178.6514938,199,-0.5601826310157776
1775199178.7120583,202,-0.5601826310157776
1775199178.7322927,203,-0.5601826310157776
1775199178.7527125,204,-0.5601826310157776
1775199178.7725616,205,-0.5601826310157776
1775199178.8138611,207,-0.5601826310157776
1775199178.8546145,209,-0.5601826310157776
1775199178.8962884,211,-0.5601826310157776
1775199178.9367487,213,-0.5601826310157776
1775199178.9801404,215,-0.5601826310157776
1775199178.9964283,216,-0.5601826310157776
1775199179.0589116,219,-0.5601826310157776
1775199179.0804992,220,-0.5601826310157776
1775199179.100437,221,-0.5601826310157776
1775199179.1204011,222,-0.5601826310157776
1775199179.1606286,224,-0.5601826310157776
1775199179.263726,229,-0.5601826310157776
1775199179.4269311,237,-0.5601826310157776
1775199179.446802,238,-0.5601826310157776
1775199179.467205,239,-0.5601826310157776
1775199179.510645,241,-0.5601826310157776
1775199179.568337,244,-0.5601826310157776
1775199179.5897763,245,-0.5601826310157776
1775199179.6121247,246,-0.5601826310157776
1775199179.630454,247,-0.5601826310157776
1775199179.7531838,253,-0.5601826310157776
1775199179.772289,254,-0.5601826310157776
1775199179.85617,258,-0.5601826310157776
1775199179.8768456,259,-0.5601826310157776
1775199179.8980024,260,-0.5601826310157776
1775199179.9379983,262,-0.5601826310157776
1775199180.1071024,270,-0.5601826310157776
1775199180.1280713,271,-0.5601826310157776
1775199180.1893735,274,-0.5601826310157776
1775199180.2293031,276,-0.5601826310157776
1775199180.2708066,278,-0.5601826310157776
1775199180.3097122,280,-0.5601826310157776
1775199180.3521123,282,-0.5601826310157776
1775199180.3729725,283,-0.5601826310157776
1775199180.4129233,285,-0.5601826310157776
1775199180.4539242,287,-0.5601826310157776
1775199180.4743092,288,-0.5601826310157776
1775199180.5153959,290,-0.5601826310157776
1775199180.6175685,295,-0.5601826310157776
1775199180.6378226,296,-0.5601826310157776
1775199180.657799,297,-0.5601826310157776
1775199180.678136,298,-0.5601826310157776
1775199180.844275,306,-0.5601826310157776
1775199180.8825297,308,-0.5601826310157776
1775199180.902073,309,-0.5601826310157776
1775199180.9637692,312,-0.5601826310157776
1775199181.0464554,316,-0.5601826310157776
1775199181.086381,318,-0.5601826310157776
1775199181.1074736,319,-0.5601826310157776
1775199181.1679013,322,-0.5510284900665283
1775199181.208611,324,-0.49798113107681274
1775199181.3103802,329,-0.3461153209209442
1775199181.3510067,331,-0.3214694559574127
1775199181.371758,332,-0.3214694559574127
1775199181.4739277,337,-0.3214694559574127
1775199181.4957714,338,-0.3214694559574127
1775199181.533205,340,-0.288608193397522
1775199181.594985,343,-0.1630314141511917
1775199181.6362107,345,-0.1630314141511917
1775199181.6572967,346,-0.1630314141511917
1775199181.7381506,350,-0.1630314141511917
1775199181.778778,352,-0.1630314141511917
1775199181.7981133,353,-0.13603824377059937
1775199181.8186378,354,-0.06562133878469467
1775199181.900601,358,-0.052472762763500214
1775199181.9848604,362,-0.006963975727558136
1775199182.0024714,363,-0.01588643714785576
1775199182.0219998,364,-0.01588643714785576
1775199182.0435288,365,0.002421971643343568
1775199182.0637927,366,0.06462361663579941
1775199182.0836446,367,0.07753339409828186
1775199182.2284677,374,0.07542085647583008
1775199182.2869992,377,0.07682919502258301
1775199182.3075264,378,0.12799881398677826
1775199182.470442,386,0.043743204325437546
1775199182.5520954,390,0.07425721734762192
1775199182.5714922,391,0.07425721734762192
1775199182.5925868,392,0.07425721734762192
1775199182.6135485,393,0.07425721734762192
1775199182.6336765,394,0.07425721734762192
1775199182.6944335,397,0.07425721734762192
1775199182.7964475,402,0.07425721734762192
1775199182.8368928,404,0.07425721734762192
1775199182.9183636,408,0.05360157787799835
1775199182.9394665,409,0.05360157787799835
1775199183.0205004,413,0.05360157787799835
1775199183.0410593,414,0.05360157787799835
1775199183.0619385,415,0.05360157787799835
1775199183.1218755,418,0.05360157787799835
1775199183.1850257,421,0.053132131695747375
1775199183.2052531,422,0.05289740860462189
1775199183.2641568,425,-0.07033214718103409
1775199183.2852385,426,-0.12361431121826172
1775199183.3670323,430,-0.4238177537918091
1775199183.4695833,435,-0.371470183134079
1775199183.4898636,436,-0.371470183134079
1775199183.510216,437,-0.371470183134079
1775199183.5513477,439,-0.371470183134079
1775199183.5713832,440,-0.371470183134079
1775199183.5915077,441,-0.371470183134079
1775199183.6318345,443,-0.371470183134079
1775199183.6525743,444,-0.371470183134079
1775199183.672395,445,-0.371470183134079
1775199183.6917498,446,-0.371470183134079
1775199183.773772,450,-0.371470183134079
1775199183.7944357,451,-0.371470183134079
1775199183.8142982,452,-0.371470183134079
1775199183.8354445,453,-0.371470183134079
1775199183.8562021,454,-0.371470183134079
1775199183.8982596,456,-0.371470183134079
1775199183.9365566,458,-0.371470183134079
1775199183.9782481,460,-0.371470183134079
1775199183.99906,461,-0.371470183134079
1775199184.081236,465,-0.371470183134079
1775199184.1012337,466,-0.371470183134079
1775199184.1414165,468,-0.371470183134079
1775199184.1830413,470,-0.371470183134079
1775199184.26413,474,-0.371470183134079
1775199184.283309,475,-0.371470183134079
1775199184.3481781,478,-0.371470183134079
1775199184.365496,479,-0.371470183134079
1775199184.3856487,480,-0.371470183134079
1775199184.40627,481,-0.371470183134079
1775199184.4475205,483,-0.371470183134079
1775199184.4671397,484,-0.371470183134079
1775199184.530561,487,-0.371470183134079
1775199184.5505693,488,-0.371470183134079
1775199184.569813,489,-0.371470183134079
1775199184.6108503,491,-0.371470183134079
1775199184.6716776,494,-0.371470183134079
1775199184.7522264,498,-0.371470183134079
1775199184.8344386,502,-0.39189109206199646
1775199184.855453,503,-0.4360189437866211
1775199184.9170525,506,-0.6216849088668823
1775199184.9768565,509,-0.4404488205909729
1775199184.9977992,510,-0.38598909974098206
1775199185.0177152,511,-0.3827030658721924
1775199185.0380352,512,-0.3827030658721924
1775199185.0587327,513,-0.3827030658721924
1775199185.0790915,514,-0.3827030658721924
1775199185.1408792,517,-0.3827030658721924
1775199185.16072,518,-0.3827030658721924
1775199185.1855755,519,-0.3838766813278198
1775199185.2044313,520,-0.3838766813278198
1775199185.2665553,523,-0.3838766813278198
1775199185.4093702,530,-0.3838766813278198
1775199185.4703119,533,-0.3838766813278198
1775199185.4900894,534,-0.3838766813278198
1775199185.5318024,536,-0.3838766813278198
1775199185.550056,537,-0.3838766813278198
1775199185.5719461,538,-0.3838766813278198
1775199185.612702,540,-0.3838766813278198
1775199185.6535668,542,-0.3838766813278198
1775199185.6949291,544,-0.3838766813278198
1775199185.7352495,546,-0.3838766813278198
1775199185.7553823,547,-0.3838766813278198
1775199185.8169386,550,-0.3838766813278198
1775199185.858311,552,-0.3838766813278198
1775199185.919455,555,-0.3838766813278198
1775199185.9389496,556,-0.3838766813278198
1775199186.06059,562,-0.3838766813278198
1775199186.0809958,563,-0.3838766813278198
1775199186.1021988,564,-0.3838766813278198
1775199186.1831508,568,-0.3838766813278198
1775199186.2443068,571,-0.3838766813278198
1775199186.28584,573,-0.3838766813278198
1775199186.3465316,576,-0.3838766813278198
1775199186.427883,580,-0.3838766813278198
1775199186.5105176,584,-0.3838766813278198
1775199186.5300155,585,-0.3838766813278198
1775199186.553126,586,-0.3838766813278198
1775199186.5902967,588,-0.3838766813278198
1775199186.6316946,590,-0.3838766813278198
1775199186.652583,591,-0.3838766813278198
1775199186.6722343,592,-0.3838766813278198
1775199186.7134132,594,-0.3838766813278198
1775199186.7531188,596,-0.3838766813278198
1775199186.7748473,597,-0.3838766813278198
1775199186.7946382,598,-0.3838766813278198
1775199186.8173316,599,-0.3838766813278198
1775199186.8767188,602,-0.3838766813278198
1775199186.8959908,603,-0.3838766813278198
1775199186.9979887,608,-0.3838766813278198
1775199187.0401332,610,-0.3838766813278198
1775199187.1002352,613,-0.38739755749702454
1775199187.1210248,614,-0.4183809459209442
1775199187.161608,616,-0.5416105389595032
1775199187.203089,618,-0.7120194435119629
1775199187.242406,620,-0.7420652508735657
1775199187.2843387,622,-0.6096847653388977
1775199187.3037882,623,-0.609215259552002
1775199187.3657327,626,-0.609215259552002
1775199187.406001,628,-0.609215259552002
1775199187.426933,629,-0.6094499826431274
1775199187.511433,633,-0.6836219429969788
1775199187.5895984,637,-0.7481706738471985
1775199187.6505044,640,-0.7477010488510132
1775199187.671298,641,-0.7477010488510132
1775199187.6923835,642,-0.7477010488510132
1775199187.7127542,643,-0.7477010488510132
1775199187.7328527,644,-0.7477010488510132
1775199187.8348997,649,-0.7477010488510132
1775199187.8758085,651,-0.7477010488510132
1775199187.8964875,652,-0.7477010488510132
1775199187.9166582,653,-0.7399551868438721
1775199187.9373176,654,-0.7399551868438721
1775199187.9574757,655,-0.7399551868438721
1775199188.0175545,658,-0.6596527099609375
1775199188.060102,660,-0.6169187426567078
1775199188.2022073,667,-0.6164493560791016
1775199188.2624266,670,-0.6159798502922058
1775199188.3641305,675,-0.6157451272010803
1775199188.3849633,676,-0.6157451272010803
