Wall time,Step,Value
1775199174.6560185,3,-0.7710168361663818
1775199174.676345,4,-0.723846435546875
1775199174.7974925,10,-0.5350127816200256
1775199174.8798099,14,-0.3621433675289154
1775199174.9002366,15,-0.37145471572875977
1775199174.9606204,18,-0.39230626821517944
1775199174.981596,19,-0.38028576970100403
1775199175.0016456,20,-0.3751961886882782
1775199175.0422626,22,-0.3511248230934143
1775199175.0630252,23,-0.33208581805229187
1775199175.124062,26,-0.6235705614089966
1775199175.144965,27,-0.5905125737190247
1775199175.2669284,33,-0.891311764717102
1775199175.3688757,38,-0.6238248944282532
1775199175.409759,40,-0.5713489651679993
1775199175.552004,47,-0.4288444221019745
1775199175.5717254,48,-0.43127313256263733
1775199175.5941298,49,-0.398375004529953
1775199175.6343138,51,-0.34593406319618225
1775199175.694828,54,-0.15993180871009827
1775199175.7564173,57,-0.07400941103696823
1775199175.817232,60,-0.05652758851647377
1775199175.8375895,61,-0.05604661628603935
1775199175.8574092,62,-0.05604661628603935
1775199175.879068,63,-0.05362151190638542
1775199175.918839,65,-0.029915329068899155
1775199175.93986,66,-0.029915329068899155
1775199175.9594111,67,-0.02818552404642105
1775199175.980232,68,-0.01226876862347126
1775199176.0215735,70,-0.014344257302582264
1775199176.0418906,71,-0.013055883347988129
1775199176.1644866,77,-2.9857415082346555e-17
1775199176.2046833,79,-9.40979819888888e-17
1775199176.2244322,80,-7.985991401091564e-17
1775199176.267352,82,7.76009813653456e-18
1775199176.3271887,85,2.1286767213064652e-18
1775199176.4077222,89,7.473821018133431e-17
1775199176.4281325,90,-1.9057132891200937e-17
1775199176.6113977,99,5.998346534042583e-17
1775199176.6327875,100,5.998346534042583e-17
1775199176.6940637,103,6.659608612351764e-17
1775199176.7538104,106,2.4841253295072393e-18
1775199176.7755015,107,-1.5244975747043742e-16
1775199176.815456,109,2.9339533844439356e-17
1775199176.958583,116,-8.389518558908003e-17
1775199177.061023,121,2.518940162077708e-17
1775199177.144071,125,-1.4514637470141483e-16
1775199177.163039,126,-1.8514274107517086e-17
1775199177.2035935,128,-1.0687935843837646e-16
1775199177.2446651,130,1.3598396637140586e-16
1775199177.2650764,131,-4.002278983124342e-17
1775199177.36642,136,1.3510442853480068e-16
1775199177.3873565,137,1.292431904960112e-17
1775199177.5293987,144,-1.0138970481999684e-16
1775199177.5703187,146,-7.948089985424384e-17
1775199177.590309,147,1.717223953130365e-18
1775199177.651034,150,-1.887312755655525e-16
1775199177.7939618,157,-1.0045043130827553e-16
1775199177.8339965,159,-6.579807520808569e-17
1775199177.8553922,160,4.7710689162372517e-17
1775199177.8959115,162,-5.180813825282129e-17
1775199177.935853,164,-6.63318118439743e-17
1775199178.0586975,170,5.66743789307442e-17
1775199178.0780268,171,2.3157288516613983e-17
1775199178.0993643,172,-1.7522755868306923e-16
1775199178.1603844,175,-9.015020626719782e-17
1775199178.1811283,176,5.071136955246988e-17
1775199178.203991,177,5.370938311227237e-18
1775199178.2830548,181,-0.027590135112404823
1775199178.3440535,184,-0.015939919278025627
1775199178.3640938,185,-0.015939919278025627
