Wall time,Step,Value
1775199174.6577277,3,0.12650352716445923
1775199174.6781862,4,0.11812406033277512
1775199174.7990575,10,-0.022128000855445862
1775199174.8820941,14,0.032082416117191315
1775199174.9019878,15,0.03361906483769417
1775199174.962752,18,-0.03206539526581764
1775199174.9835954,19,-0.03818713501095772
1775199175.0037925,20,-0.06209104135632515
1775199175.043634,22,-0.00906362570822239
1775199175.0639596,23,-0.0056649367325007915
1775199175.1256602,26,0.07595030218362808
1775199175.1465309,27,0.10967933386564255
1775199175.2682989,33,0.15445497632026672
1775199175.3705134,38,0.14013545215129852
1775199175.4112852,40,0.2837684750556946
1775199175.5541356,47,0.590725302696228
1775199175.573365,48,0.8564743399620056
1775199175.59632,49,1.0916945934295654
1775199175.6361268,51,1.3423689603805542
1775199175.696312,54,2.512709379196167
1775199175.7581923,57,3.8096225261688232
1775199175.8194582,60,4.977999210357666
1775199175.8389926,61,5.413174152374268
1775199175.8594759,62,5.413174152374268
1775199175.8812296,63,5.973437786102295
1775199175.9202921,65,7.444488048553467
1775199175.9426806,66,7.444488048553467
1775199175.9605792,67,7.953405380249023
1775199175.981848,68,8.996126174926758
1775199176.0233746,70,9.377728462219238
1775199176.0432682,71,9.68460464477539
1775199176.1660857,77,11.32341480255127
1775199176.2063348,79,11.594527244567871
1775199176.226161,80,11.711760520935059
1775199176.2695646,82,11.696656227111816
1775199176.328618,85,11.660178184509277
1775199176.409084,89,11.126819610595703
1775199176.4297311,90,10.911568641662598
1775199176.6129096,99,8.934507369995117
1775199176.634221,100,8.934507369995117
1775199176.6956286,103,8.344806671142578
1775199176.7555923,106,8.052990913391113
1775199176.777006,107,7.893525123596191
1775199176.817513,109,7.5747294425964355
1775199176.9604537,116,6.270612716674805
1775199177.0626903,121,6.193183422088623
1775199177.1460683,125,5.909848690032959
1775199177.1646745,126,5.788376808166504
1775199177.204842,128,5.789820671081543
1775199177.2462645,130,5.743454456329346
1775199177.2665064,131,5.650529384613037
1775199177.3680813,136,5.005558013916016
1775199177.3893795,137,4.61130952835083
1775199177.5312283,144,3.431365489959717
1775199177.5719416,146,3.103468656539917
1775199177.5920255,147,3.0353989601135254
1775199177.6528811,150,2.197906255722046
1775199177.7958257,157,0.6234835386276245
1775199177.835079,159,0.30103176832199097
1775199177.8570158,160,0.11133332550525665
1775199177.8977125,162,-0.1982828825712204
1775199177.9368505,164,-0.9605332016944885
1775199178.060575,170,-1.1172239780426025
1775199178.0794837,171,-0.9544998407363892
1775199178.1005507,172,-0.7562752366065979
1775199178.1620119,175,-0.4100683033466339
1775199178.1828308,176,-0.2988930940628052
1775199178.205665,177,-0.21489785611629486
1775199178.2846947,181,0.3894120752811432
1775199178.3458714,184,0.9597049355506897
1775199178.3656356,185,0.9597049355506897
1775199178.3864894,186,1.0818240642547607
1775199178.4683068,190,1.1257933378219604
1775199178.4868095,191,1.013419270515442
1775199178.5097597,192,0.9758259057998657
1775199178.5698934,195,1.0613720417022705
1775199178.6534064,199,0.9889802932739258
1775199178.713699,202,1.2117559909820557
1775199178.734166,203,1.2117559909820557
1775199178.7546227,204,1.2329585552215576
1775199178.7742581,205,1.2872682809829712
1775199178.815324,207,1.3107432126998901
1775199178.8563552,209,1.3982468843460083
1775199178.8978992,211,1.6899633407592773
1775199178.9383082,213,2.0512263774871826
1775199178.981201,215,2.376908540725708
1775199178.9983518,216,2.376908540725708
1775199179.0604584,219,2.6474356651306152
1775199179.0830235,220,2.618426561355591
1775199179.1017988,221,2.618426561355591
1775199179.1216447,222,2.6120052337646484
1775199179.1616943,224,2.9521846771240234
1775199179.2651598,229,3.1860480308532715
1775199179.428659,237,3.7881579399108887
1775199179.4482906,238,3.7881579399108887
1775199179.4685261,239,3.788465976715088
1775199179.5124657,241,3.6264262199401855
1775199179.5697112,244,3.11446213722229
1775199179.5912762,245,2.9426097869873047
1775199179.614719,246,2.9426097869873047
1775199179.6321008,247,2.8259191513061523
1775199179.7543478,253,2.1018829345703125
1775199179.7738714,254,2.1018829345703125
1775199179.8579426,258,1.4382121562957764
1775199179.8783984,259,1.4106366634368896
1775199179.8993995,260,1.2731457948684692
1775199179.9394422,262,1.152250051498413
1775199180.1090808,270,0.28449878096580505
1775199180.1297653,271,0.2721683979034424
1775199180.1916988,274,0.48680225014686584
1775199180.2313662,276,0.53559809923172
1775199180.272264,278,0.699890673160553
1775199180.311297,280,1.063050389289856
1775199180.3534448,282,1.522789478302002
1775199180.3744993,283,1.6146997213363647
1775199180.4138954,285,1.5884850025177002
1775199180.4555366,287,1.721108078956604
1775199180.475606,288,1.4957102537155151
1775199180.5167897,290,1.4045131206512451
1775199180.619485,295,1.380957007408142
1775199180.6393938,296,1.1106867790222168
1775199180.6595922,297,1.0305646657943726
1775199180.679362,298,1.0305646657943726
1775199180.8462183,306,0.45001867413520813
1775199180.884068,308,0.4030413031578064
1775199180.9037998,309,0.42779308557510376
1775199180.9652221,312,0.4542347192764282
1775199181.0485108,316,0.7210490703582764
1775199181.0882022,318,0.7700994610786438
1775199181.1085272,319,0.8477209210395813
1775199181.1693864,322,1.6121338605880737
1775199181.2103763,324,2.3559558391571045
1775199181.3118446,329,4.723561763763428
1775199181.352177,331,5.917437553405762
1775199181.3735223,332,6.963224411010742
1775199181.4755633,337,11.015040397644043
1775199181.4976592,338,12.364679336547852
1775199181.534727,340,14.531570434570312
1775199181.5969205,343,18.245712280273438
1775199181.6382158,345,22.189634323120117
1775199181.6591814,346,23.29191017150879
1775199181.7392206,350,27.450807571411133
1775199181.7810957,352,29.351837158203125
1775199181.8002577,353,30.652990341186523
1775199181.8199565,354,30.652990341186523
1775199181.9023461,358,37.60832595825195
1775199181.9865565,362,42.2049446105957
1775199182.003479,363,42.2049446105957
1775199182.0229824,364,43.70179748535156
1775199182.045349,365,44.73030471801758
1775199182.0648515,366,45.3817253112793
1775199182.0848014,367,46.71529769897461
1775199182.2303061,374,50.458580017089844
1775199182.2883027,377,52.096256256103516
1775199182.3090558,378,52.57883834838867
1775199182.4715102,386,54.73587417602539
1775199182.5536406,390,53.32610321044922
1775199182.5728002,391,52.880191802978516
1775199182.5934408,392,52.262908935546875
1775199182.6152425,393,52.262908935546875
1775199182.6355336,394,51.46217727661133
1775199182.6958256,397,47.89530944824219
1775199182.7978065,402,42.7021484375
1775199182.8389285,404,42.01927947998047
1775199182.9197094,408,37.68946838378906
1775199182.9404736,409,35.611083984375
1775199183.021656,413,30.398529052734375
1775199183.0423207,414,30.398529052734375
1775199183.063442,415,28.523038864135742
1775199183.1234694,418,23.926977157592773
1775199183.18641,421,19.824813842773438
1775199183.2062464,422,18.016199111938477
1775199183.2669225,425,16.400859832763672
1775199183.2861264,426,14.742670059204102
1775199183.3681664,430,12.56809139251709
1775199183.4716792,435,10.418330192565918
1775199183.4913828,436,10.034957885742188
1775199183.5117433,437,9.971012115478516
1775199183.5527322,439,8.9096097946167
1775199183.5730762,440,8.900217056274414
1775199183.5931513,441,7.938680648803711
1775199183.6338341,443,7.121672630310059
1775199183.6546004,444,7.121672630310059
1775199183.674296,445,7.0937628746032715
1775199183.693636,446,6.332789421081543
1775199183.7753348,450,5.296876430511475
1775199183.795285,451,4.762887001037598
1775199183.8163583,452,4.562941074371338
1775199183.8375995,453,4.253941059112549
1775199183.858048,454,4.2355780601501465
1775199183.8997946,456,3.385650873184204
1775199183.9381664,458,2.736574649810791
1775199183.9798408,460,2.5113251209259033
1775199184.0007904,461,2.262880802154541
1775199184.0833833,465,1.61813223361969
1775199184.102307,466,1.61813223361969
1775199184.1432347,468,1.2903213500976562
1775199184.1845253,470,1.1258248090744019
1775199184.2660027,474,0.9782634973526001
1775199184.2849708,475,1.0121188163757324
1775199184.3502738,478,1.3323216438293457
1775199184.3671165,479,1.3323216438293457
1775199184.3879135,480,1.63008713722229
1775199184.407758,481,1.8628697395324707
1775199184.4493222,483,2.361663579940796
1775199184.4681678,484,2.594388008117676
1775199184.5319378,487,2.905604839324951
1775199184.5522118,488,2.905604839324951
1775199184.57127,489,2.826744556427002
1775199184.6123948,491,2.800384998321533
1775199184.6735744,494,2.998659133911133
1775199184.7541091,498,3.577489137649536
1775199184.8361754,502,3.6555516719818115
1775199184.8566892,503,3.6555516719818115
1775199184.9192073,506,3.6727142333984375
1775199184.9789348,509,4.049245834350586
1775199184.9992278,510,4.415350437164307
1775199185.0210197,511,4.415350437164307
1775199185.0390334,512,4.650501251220703
1775199185.0607154,513,4.966235637664795
1775199185.0807881,514,5.079479694366455
1775199185.142666,517,5.418798923492432
1775199185.1622956,518,5.657543182373047
1775199185.187402,519,5.945018768310547
1775199185.2055886,520,6.2836833000183105
1775199185.2680128,523,7.993337154388428
1775199185.4110906,530,12.923201560974121
1775199185.4717078,533,16.378250122070312
1775199185.4916832,534,16.378250122070312
1775199185.5334158,536,18.213132858276367
1775199185.5517557,537,18.96747398376465
1775199185.5735316,538,20.09404945373535
1775199185.614091,540,22.389400482177734
1775199185.6552474,542,24.172163009643555
1775199185.6964712,544,25.570417404174805
1775199185.7374563,546,26.237640380859375
1775199185.7572188,547,27.05624771118164
1775199185.8183806,550,28.74400520324707
1775199185.8598256,552,29.001256942749023
1775199185.9215267,555,28.931278228759766
1775199185.940882,556,28.947467803955078
1775199186.0622349,562,28.064281463623047
1775199186.0823147,563,27.211225509643555
1775199186.1037493,564,26.354393005371094
1775199186.1849945,568,23.896644592285156
1775199186.2452176,571,22.736547470092773
1775199186.2879226,573,20.296276092529297
1775199186.3492234,576,17.08127212524414
1775199186.4298737,580,13.911223411560059
1775199186.511924,584,9.704044342041016
1775199186.5321174,585,9.704044342041016
1775199186.554806,586,8.789665222167969
1775199186.591924,588,7.415554046630859
1775199186.6332662,590,6.778904914855957
1775199186.6540606,591,6.056975841522217
1775199186.6731968,592,5.899834156036377
1775199186.7153015,594,5.250647068023682
1775199186.7540765,596,4.309991836547852
1775199186.776038,597,3.9347825050354004
1775199186.7965276,598,3.7239878177642822
1775199186.8188367,599,3.62178897857666
1775199186.8778,602,2.858729362487793
1775199186.8973043,603,2.2438645362854004
1775199186.999805,608,0.21378570795059204
1775199187.0420096,610,-0.2843658924102783
1775199187.1017148,613,-0.9512330889701843
1775199187.123141,614,-1.0835758447647095
1775199187.1632109,616,-1.4196035861968994
1775199187.204148,618,-1.5993738174438477
1775199187.2432733,620,-1.71735680103302
1775199187.2861671,622,-1.574250340461731
1775199187.3050485,623,-1.3899542093276978
1775199187.3676186,626,-1.0778619050979614
1775199187.4068692,628,-0.7223551273345947
1775199187.4280124,629,-0.6699129343032837
1775199187.5134127,633,-0.5096610188484192
1775199187.590789,637,0.7683966755867004
1775199187.6519659,640,1.8326553106307983
1775199187.672271,641,2.538984537124634
1775199187.693912,642,2.9116203784942627
1775199187.7150226,643,2.9116203784942627
1775199187.7351253,644,3.727191686630249
1775199187.8360753,649,8.695215225219727
1775199187.8774936,651,10.818974494934082
1775199187.8978999,652,12.241950035095215
1775199187.9183335,653,12.241950035095215
1775199187.938446,654,13.358240127563477
1775199187.9591513,655,14.305593490600586
1775199188.0188851,658,19.780506134033203
1775199188.0620272,660,22.65062713623047
1775199188.2041311,667,26.75873374938965
1775199188.2633834,670,27.884244918823242
1775199188.3662775,675,27.260826110839844
1775199188.3866818,676,27.00756072998047
1775199188.406831,677,26.6308536529541
1775199188.468109,680,25.578950881958008
1775199188.5095587,682,25.138187408447266
1775199188.5312555,683,24.44313621520996
1775199188.5503767,684,24.44313621520996
1775199188.6100338,687,22.302894592285156
1775199188.7127693,692,17.37581443786621
1775199188.7538714,694,16.390602111816406
1775199188.795327,696,14.806999206542969
1775199188.814863,697,14.173723220825195
1775199188.8548353,699,11.801249504089355
1775199188.916681,702,9.74674129486084
1775199188.9362462,703,8.876065254211426
1775199188.9782612,705,8.472344398498535
1775199189.0591865,709,6.76461124420166
1775199189.0789635,710,6.772042751312256
1775199189.1182082,712,6.7735700607299805
1775199189.1819422,715,6.773966312408447
1775199189.2225113,717,6.7739715576171875
1775199189.2836993,720,6.773972034454346
1775199189.3053985,721,6.773972034454346
1775199189.3454847,723,6.773972034454346
1775199189.385904,725,6.773972034454346
1775199189.4078808,726,6.773972034454346
1775199189.4482062,728,6.773972034454346
1775199189.4669971,729,6.773972034454346
1775199189.508944,731,6.773972034454346
1775199189.5291517,732,6.773972034454346
1775199189.548998,733,6.773972034454346
1775199189.6520884,738,0.9437876343727112
1775199189.7331805,742,0.7740501165390015
1775199189.7539594,743,0.745085597038269
1775199189.7738442,744,0.7517828345298767
1775199189.9974937,755,1.245201587677002
1775199190.0211213,756,1.2330588102340698
1775199190.060755,758,1.211007833480835
1775199190.1814673,764,1.1400089263916016
1775199190.2019126,765,1.1399842500686646
1775199190.2633529,768,1.1399680376052856
1775199190.2835627,769,1.1399650573730469
1775199190.3438704,772,1.1399619579315186
1775199190.4045136,775,1.1399614810943604
1775199190.4262886,776,1.1399613618850708
1775199190.4668818,778,1.1399613618850708
1775199190.4861343,779,1.1399613618850708
1775199190.5088515,780,1.1399613618850708
1775199190.5280213,781,1.1399613618850708
1775199190.548955,782,1.1399613618850708
1775199190.670888,788,1.1399613618850708
1775199190.7319136,791,1.1399613618850708
1775199190.895038,799,1.1399613618850708
1775199190.9999294,804,1.1399613618850708
1775199191.0172925,805,1.5953303575515747
1775199191.0364642,806,1.5953303575515747
1775199191.0568385,807,1.5952385663986206
1775199191.1182177,810,0.90213543176651
1775199191.2821307,818,0.2172539234161377
1775199191.3023186,819,0.25302162766456604
1775199191.3428984,821,0.33800414204597473
1775199191.3823526,823,0.3855084776878357
1775199191.4637835,827,0.825760543346405
1775199191.4856646,828,0.8803696036338806
1775199191.565823,832,1.0759574174880981
1775199191.5868342,833,1.09225594997406
1775199191.6275723,835,1.0979487895965576
1775199191.6487916,836,1.0799278020858765
1775199191.6699407,837,1.0044957399368286
1775199191.7099695,839,1.1185529232025146
1775199191.729282,840,1.1146053075790405
1775199191.790411,843,1.1241668462753296
1775199191.832766,845,1.1313153505325317
1775199191.9337242,850,1.1316832304000854
1775199191.954308,851,1.1395801305770874
1775199192.0144026,854,1.2368879318237305
1775199192.077136,857,1.256593108177185
1775199192.1396444,860,1.3043177127838135
1775199192.1792033,862,1.3413746356964111
1775199192.241676,865,1.5175609588623047
1775199192.2598498,866,1.5175609588623047
1775199192.3420136,870,1.5728108882904053
