Wall time,Step,Value
1775199174.658629,3,18.724231719970703
1775199174.678702,4,18.72022819519043
1775199174.799615,10,18.76130485534668
1775199174.882745,14,18.635698318481445
1775199174.9026167,15,18.61266326904297
1775199174.9634871,18,18.553279876708984
1775199174.9843044,19,18.55238151550293
1775199175.0045342,20,18.553367614746094
1775199175.044078,22,18.56258201599121
1775199175.0642633,23,18.583541870117188
1775199175.1262684,26,18.610586166381836
1775199175.147007,27,18.637845993041992
1775199175.268704,33,18.82027816772461
1775199175.37112,38,19.473268508911133
1775199175.4118147,40,20.550031661987305
1775199175.5544138,47,21.75208282470703
1775199175.5737636,48,22.40151023864746
1775199175.5970879,49,22.776758193969727
1775199175.6366858,51,23.321481704711914
1775199175.6967747,54,25.083118438720703
1775199175.75872,57,27.571266174316406
1775199175.8198864,60,30.053590774536133
1775199175.8393767,61,30.998384475708008
1775199175.8601246,62,30.998384475708008
1775199175.8819835,63,32.28490447998047
1775199175.9206822,65,34.64833068847656
1775199175.9434202,66,34.64833068847656
1775199175.9609692,67,35.45732116699219
1775199175.9822497,68,37.455116271972656
1775199176.0239518,70,38.48275375366211
1775199176.0437524,71,39.62632369995117
1775199176.1666048,77,45.45695495605469
1775199176.206827,79,47.21595764160156
1775199176.2267015,80,48.44509506225586
1775199176.2700915,82,50.58246994018555
1775199176.3291972,85,52.47214126586914
1775199176.4094617,89,55.72465133666992
1775199176.4302657,90,56.77267074584961
1775199176.6133986,99,65.09696960449219
1775199176.634651,100,65.09696960449219
1775199176.6962457,103,68.01914978027344
1775199176.755861,106,72.03106689453125
1775199176.777538,107,72.64143371582031
1775199176.8179631,109,74.85294342041016
1775199176.961011,116,81.14413452148438
1775199177.06317,121,83.6997299194336
1775199177.1467323,125,85.48188018798828
1775199177.1654103,126,85.60617065429688
1775199177.2052317,128,85.21412658691406
1775199177.2467566,130,84.73046112060547
1775199177.267059,131,84.54309844970703
1775199177.3684955,136,83.1501235961914
1775199177.3899279,137,82.95513153076172
1775199177.5317256,144,80.7510986328125
1775199177.572479,146,79.3901596069336
1775199177.592455,147,78.90597534179688
1775199177.6534517,150,77.17835235595703
1775199177.7962468,157,72.91521453857422
1775199177.8355608,159,71.83351135253906
1775199177.8574975,160,71.34707641601562
1775199177.8983247,162,70.25633239746094
1775199177.9371457,164,67.33293914794922
1775199178.0612326,170,62.711063385009766
