Wall time,Step,Value
1775199174.6559453,3,0.443716824054718
1775199174.6762712,4,0.3057801127433777
1775199174.7974656,10,0.5462538599967957
1775199174.8797348,14,0.5462538599967957
1775199174.9001682,15,0.5462538599967957
1775199174.9605396,18,0.5462538599967957
1775199174.9815223,19,0.5462538599967957
1775199175.0015426,20,0.5462538599967957
1775199175.0422392,22,0.5462538599967957
1775199175.0629992,23,0.5462538599967957
1775199175.1239893,26,0.5462538599967957
1775199175.144897,27,0.5462538599967957
1775199175.2668974,33,0.5462538599967957
1775199175.368735,38,0.5462538599967957
1775199175.4096863,40,0.5462538599967957
1775199175.5519335,47,0.5462538599967957
1775199175.5716555,48,0.5462538599967957
1775199175.594045,49,0.5462538599967957
1775199175.6342463,51,0.3814621865749359
1775199175.694804,54,-0.0769028589129448
1775199175.756347,57,-0.7531591653823853
1775199175.8171597,60,-1.0095016956329346
1775199175.837518,61,-1.035136103630066
1775199175.85734,62,-1.035136103630066
1775199175.8789847,63,-1.035136103630066
1775199175.91877,65,-1.035136103630066
1775199175.939773,66,-1.035136103630066
1775199175.9593866,67,-1.035136103630066
1775199175.9801655,68,-1.035136103630066
1775199176.0215,70,-1.0595496892929077
1775199176.0416946,71,-1.1889415979385376
1775199176.1644163,77,-2.2344532012939453
1775199176.204612,79,-2.404127597808838
1775199176.2243602,80,-2.405958652496338
1775199176.267288,82,-2.405958652496338
1775199176.3271146,85,-2.405958652496338
1775199176.407653,89,-2.405958652496338
1775199176.4281025,90,-2.405958652496338
1775199176.6113708,99,-2.3491971492767334
1775199176.6327088,100,-2.268021821975708
1775199176.6940336,103,-2.1972222328186035
1775199176.753765,106,-2.1972222328186035
1775199176.7754288,107,-2.1972222328186035
1775199176.8153815,109,-2.1972222328186035
1775199176.9585485,116,-2.1972222328186035
1775199177.0609474,121,-2.1966121196746826
1775199177.1440449,125,-2.1966121196746826
1775199177.1629605,126,-2.1966121196746826
1775199177.2035217,128,-2.1966121196746826
1775199177.244589,130,-2.1960017681121826
1775199177.2650023,131,-2.1960017681121826
1775199177.3663957,136,-2.1960017681121826
1775199177.3872862,137,-2.1947813034057617
1775199177.529358,144,-2.1947813034057617
1775199177.5702457,146,-2.1947813034057617
1775199177.5902374,147,-2.1947813034057617
1775199177.65096,150,-1.8731322288513184
1775199177.79389,157,-1.0577186346054077
1775199177.8339596,159,-1.0577186346054077
1775199177.855356,160,-1.0577186346054077
1775199177.895841,162,-1.0577186346054077
1775199177.935825,164,-1.0577186346054077
1775199178.0586271,170,-1.0558876991271973
