2.539020167315842458e-01,-5.563617150055677474e-01,8.649984005054889291e-01,8.488503381517494839e-01,-4.294601285730836014e-03,-2.055774235341643885e-02,-5.282159019272216760e-01,-1.247636765337613481e-02,3.882266467481095690e-02,-3.917901206746619847e-02,-5.069005135032558650e-18,2.084840783103255810e-02,-3.245080029262236310e-03,1.330530541502889519e-01,2.407917216193983592e-02,-8.465079819993033897e-03,-4.699653202724722589e-02,-5.826862195103746887e-03,-5.055933438392010842e-02,7.113475660830158309e-02,1.081628681399086495e-01,-2.021706563774652854e-01,3.220200339777305465e-01,3.687128717347150642e-01,8.594505908420591034e-02,9.099345015338861087e-02,-1.569614944911821852e-01,4.353876633656481587e-01,5.702272428108513536e-01
2.538440468281689122e-01,-5.561426267325076944e-01,8.650000892014167997e-01,8.487935435436977372e-01,-4.366885715503357988e-03,-2.053070391297903349e-02,-5.283076196161841098e-01,-1.214897662075918247e-02,3.918569366008580607e-02,-3.889004526529912797e-02,-3.916413323862394994e-18,2.081545183236499855e-02,-2.929799186393716726e-03,1.326730822076599425e-01,2.388586579271627375e-02,-8.734027602130933765e-03,-4.666402557282496588e-02,-5.499581370704668265e-03,-5.038160471770721655e-02,7.206800599792545503e-02,1.085281090244308577e-01,-2.011184400736238109e-01,3.210808795527380077e-01,3.684949304164551465e-01,8.549621289672633406e-02,9.070064106318258268e-02,-1.572918778242756999e-01,4.356479123293427458e-01,5.692431200511834932e-01
2.538472712425272060e-01,-5.559479188499460989e-01,8.650011136888451357e-01,8.487437130754563741e-01,-4.409576196683315588e-03,-2.052600246675757856e-02,-5.283874983148146853e-01,-1.188888403331282359e-02,3.932668744585692683e-02,-3.889356627325668558e-02,-2.093949145950863148e-18,2.092584263568178157e-02,-2.769040577906360743e-03,1.325342978968973018e-01,2.376787245807980217e-02,-8.877086725844586870e-03,-4.654611462638551245e-02,-5.249333091737758139e-03,-5.025067398041908190e-02,7.278117131473353651e-02,1.087964562471501889e-01,-2.007009081694531571e-01,3.203823880038855210e-01,3.686779806547483829e-01,8.516506384937125307e-02,9.098217519818831145e-02,-1.575307317668219742e-01,4.356389322467911773e-01,5.672357539001904314e-01
2.539067872116506086e-01,-5.558711776890636891e-01,8.650016711033395866e-01,8.486883374671996272e-01,-4.435819857723415430e-03,-2.053945427102320254e-02,-5.284756949639214385e-01,-1.163285653070839434e-02,3.930088641382456505e-02,-3.914753626968724837e-02,-3.130260042511384938e-18,2.119593712163601873e-02,-2.771465161495693420e-03,1.325770395677086932e-01,2.369270418588455968e-02,-8.891972171668269601e-03,-4.666870631978686096e-02,-4.980351993902075274e-03,-5.026877760540182649e-02,7.340922696874017939e-02,1.090546162059633784e-01,-2.007844517767590486e-01,3.199296814635828046e-01,3.690998154591535463e-01,8.485122840483426410e-02,9.138781660984687805e-02,-1.578200570808215297e-01,4.357578763622156348e-01,5.677517840235105639e-01
2.539656037514358977e-01,-5.557622185764578004e-01,8.650005733310236478e-01,8.486191986919264796e-01,-4.444364122945131633e-03,-2.055326618315897469e-02,-5.285861013006494247e-01,-1.130725629239378964e-02,3.932081583594617541e-02,-3.941525771732258543e-02,9.966457767310141540e-19,2.145068114131345322e-02,-2.803507905539513387e-03,1.326277076591827475e-01,2.368418949447366126e-02,-8.923894883876615919e-03,-4.686275463590575119e-02,-4.686541855187340011e-03,-5.033847024989480945e-02,7.384415863474591557e-02,1.093337978430571761e-01,-2.009223831512614022e-01,3.196128817643070219e-01,3.698155224847811673e-01,8.481911031833656855e-02,9.278795349169907669e-02,-1.577147023076868326e-01,4.357094961361037133e-01,5.687448956154779189e-01
2.540350243405092856e-01,-5.555376017621801443e-01,8.649964535211088767e-01,8.484726605488471796e-01,-4.407512267887701320e-03,-2.057623241203162742e-02,-5.288207038273897709e-01,-1.059986065334611420e-02,3.948182374503111935e-02,-3.990642930556767554e-02,-1.832468720625207577e-20,2.181952830457396450e-02,-2.864360263509041233e-03,1.327125765649356526e-01,2.386302774042462979e-02,-9.215866989190359473e-03,-4.707409068968805566e-02,-4.271812918340242224e-03,-5.034525467035200902e-02,7.393704276681227483e-02,1.097183168492682354e-01,-2.012765746443392900e-01,3.191124548807327543e-01,3.717330931077856282e-01,8.489113934324041266e-02,9.325077595079861448e-02,-1.581167839017243171e-01,4.380743758215476791e-01,5.742692760713608013e-01
2.540624743735245827e-01,-5.554706321725523255e-01,8.650044790854908294e-01,8.484505810719991103e-01,-4.370802628861170623e-03,-2.054107324062667828e-02,-5.288577992930524330e-01,-1.054742018034166701e-02,3.971584483375584229e-02,-3.986980060916037877e-02,9.442339587584292144e-19,2.210677498150524084e-02,-2.854485355977695593e-03,1.325422726808209717e-01,2.372333030784043451e-02,-9.369150690824340141e-03,-4.703512232892049366e-02,-3.963463977454366113e-03,-5.037227766776875004e-02,7.401143872751575481e-02,1.099228813051566916e-01,-2.016346029850731858e-01,3.191778536157958146e-01,3.731810756373907245e-01,8.516178234523739954e-02,9.372569348178702575e-02,-1.568741965508673175e-01,4.404686563226583029e-01,5.773713738143612106e-01
2.540960113981345914e-01,-5.553632714631572265e-01,8.650132123644312943e-01,8.484267393889447506e-01,-4.331407023535884838e-03,-2.050346240455186431e-02,-5.288978302398924525e-01,-1.048909558675107517e-02,3.996661223491990156e-02,-3.983192426225768551e-02,-2.675296643536806316e-18,2.240425883278950037e-02,-2.811217554116557729e-03,1.323564101188161035e-01,2.357334270554630601e-02,-9.562200381830256515e-03,-4.694205295220631874e-02,-3.661585275442985014e-03,-5.038356214391637861e-02,7.405289982137726323e-02,1.101075956637759534e-01,-2.019976177670557982e-01,3.193035174051893632e-01,3.750804632064873578e-01,8.555629109218645945e-02,9.421505742950803119e-02,-1.555091933279959537e-01,4.444571420778565263e-01,5.801752980205100441e-01
2.540989704287429096e-01,-5.553726083075465336e-01,8.650133271445056282e-01,8.484267760858756890e-01,-4.331601059446322892e-03,-2.050389762594968454e-02,-5.288977529115950205e-01,-1.049073704904608662e-02,3.996804540036748982e-02,-3.984746420907921832e-02,-1.430956440364098489e-18,2.242962657184609243e-02,-2.846653348016252739e-03,1.323546187679923991e-01,2.357338250837957838e-02,-9.587149073749884343e-03,-4.692307667636010787e-02,-3.646614108246916917e-03,-5.038442881818841479e-02,7.405041994824189400e-02,1.101347098110918576e-01,-2.020467842848709672e-01,3.193216575461111373e-01,3.752145716545702836e-01,8.536021189201987991e-02,9.429130092030210686e-02,-1.555750107524831172e-01,4.447446369330143590e-01,5.803942491655352809e-01
2.539338310567240686e-01,-5.549978538711622944e-01,8.649996142023123058e-01,8.484736335176946698e-01,-4.577855636837539766e-03,-2.043512844738833156e-02,-5.288231670307086407e-01,-1.082334940524146312e-02,4.033148152055308217e-02,-4.006335187487753552e-02,-6.993910306833589663e-20,2.235285034233447030e-02,-2.670481008130142116e-03,1.318788405267614650e-01,2.266167986564640580e-02,-1.006224877321042210e-02,-4.649555349365747103e-02,-3.786916465605762692e-03,-5.042392684503963635e-02,7.562230861727699260e-02,1.105984648789361813e-01,-1.995508694687510853e-01,3.185843782962649584e-01,3.738709600762619711e-01,8.564083072431424859e-02,9.478261647761471176e-02,-1.535168335799853567e-01,4.483805621236428562e-01,5.786589589303602343e-01
2.539443679192898706e-01,-5.549824233256893669e-01,8.650120395119256234e-01,8.484890978816573837e-01,-4.573516797432627436e-03,-2.041470507887437405e-02,-5.287991807261227528e-01,-1.091405898380763337e-02,4.037383723574820144e-02,-4.005557855823182328e-02,1.963670370822869241e-18,2.247604802357570583e-02,-2.670736488042510428e-03,1.319468556378647628e-01,2.254763974685938810e-02,-1.026928488361677876e-02,-4.622466888163582338e-02,-3.814995391931047357e-03,-5.043596794318692955e-02,7.521980980003613315e-02,1.106710513613901742e-01,-1.986141973129235683e-01,3.188402551770984639e-01,3.729066788566154367e-01,8.498638616210364705e-02,9.503125728517511361e-02,-1.529927126605094834e-01,4.487547366663450221e-01,5.775408116510105661e-01
2.539927702024877276e-01,-5.548568197478649378e-01,8.650529286192039091e-01,8.485419712076059939e-01,-4.558631273780893410e-03,-2.034505541346458279e-02,-5.287171462135911160e-01,-1.122161885922994679e-02,4.050680025152365166e-02,-3.996930972222613454e-02,5.331013456685387905e-18,2.284023443813064033e-02,-2.739728820561618088e-03,1.321898456408086842e-01,2.216579334571850204e-02,-1.071705595075696932e-02,-4.567224055264389182e-02,-3.761165042986531776e-03,-5.047303795541555754e-02,7.347768093489120966e-02,1.109080591429433688e-01,-1.956642675393933939e-01,3.202864485838627928e-01,3.692325581129864975e-01,8.344028626158782325e-02,9.593360478743974407e-02,-1.513554914425950526e-01,4.497748074408527974e-01,5.725889861653776780e-01
2.539873344943567313e-01,-5.547728116302836909e-01,8.650461965985314361e-01,8.483962334480279477e-01,-4.500234556281142335e-03,-2.034197028895535359e-02,-5.289515887157365537e-01,-1.098140728361680918e-02,4.061557406939764192e-02,-3.990560620107296008e-02,-1.571083627865148744e-18,2.258528219554142152e-02,-2.779170208827379078e-03,1.319622548420806840e-01,2.215305779337076869e-02,-1.070557427658225778e-02,-4.531630849721761389e-02,-4.092362239079895200e-03,-5.036892683813345289e-02,7.293907758903574179e-02,1.102577123877531151e-01,-1.965789568054210346e-01,3.205222763770096406e-01,3.694760353388981677e-01,8.328555383471733520e-02,9.580331934296669461e-02,-1.512534478434419127e-01,4.503019301758940940e-01,5.726642164553484848e-01
2.539903244532753512e-01,-5.546428097072680918e-01,8.650385714265153014e-01,8.482462083604128678e-01,-4.439425214236151704e-03,-2.033829385751349805e-02,-5.291927959722401154e-01,-1.072918112269933243e-02,4.072496982516770475e-02,-3.979914037767345869e-02,9.281259604974543991e-19,2.226060075753657011e-02,-2.805970356489317745e-03,1.317304330253762923e-01,2.213914209534506572e-02,-1.061508826786279960e-02,-4.502816809163186218e-02,-4.441595111480030507e-03,-5.018194672855053051e-02,7.255485526214194847e-02,1.097028155982000541e-01,-1.976119969034945689e-01,3.206487438360754449e-01,3.702486267629083172e-01,8.344366166617207814e-02,9.652185235615416692e-02,-1.509223248554953656e-01,4.516344818926680826e-01,5.736556347396576383e-01
2.539671560764149016e-01,-5.545620068035826966e-01,8.650338062099733882e-01,8.481660156933139572e-01,-4.498877250743334166e-03,-2.036773449416479434e-02,-5.293196815894799512e-01,-1.063640746331619494e-02,4.089140697791898704e-02,-3.989262360176649980e-02,1.853674012615887287e-19,2.204331288258522953e-02,-2.826502859906684321e-03,1.313817831779485745e-01,2.191254230521290022e-02,-1.082334533796441151e-02,-4.477976992709878368e-02,-4.670176459450575517e-03,-5.012448121750235491e-02,7.232288096720303205e-02,1.093311203673754256e-01,-1.979146604187601299e-01,3.204569108686721179e-01,3.705254604715302325e-01,8.338872120557894174e-02,9.661800474769731417e-02,-1.501574833691254607e-01,4.534573350078738296e-01,5.759185190582311042e-01
2.538896896695488348e-01,-5.545583055309031284e-01,8.650300451133171586e-01,8.481132434516526208e-01,-4.670539065254036143e-03,-2.043267536126782205e-02,-5.294002437894601565e-01,-1.063917218840519652e-02,4.115806667145154724e-02,-4.019199718799384979e-02,1.734769332802015503e-18,2.187083679140522721e-02,-2.825872972048307404e-03,1.308309727997924166e-01,2.144947227849799271e-02,-1.135751592415609745e-02,-4.446466331849614761e-02,-4.857772004715947903e-03,-5.024738697843381813e-02,7.216653679447394831e-02,1.090670994404579902e-01,-1.976947671420448416e-01,3.199101949901871356e-01,3.702974012206424193e-01,8.307692102192387740e-02,9.600333738821091589e-02,-1.488883483656172346e-01,4.556505661250764283e-01,5.805345567459770928e-01
2.538661051498493637e-01,-5.546212269703341136e-01,8.650378751864441496e-01,8.479055416031464620e-01,-4.765344598031746003e-03,-2.043163463295893933e-02,-5.297320382191006427e-01,-9.859331349035401967e-03,4.140469826731339037e-02,-4.030654292131278377e-02,2.598286335303272577e-18,2.209601964536427043e-02,-2.811459477400442622e-03,1.296621337830047294e-01,2.101170803180470170e-02,-1.170684074831807552e-02,-4.419421983723800795e-02,-4.755426692129600258e-03,-5.034000071988577185e-02,7.217036292896837624e-02,1.094520169898529627e-01,-1.971889129569801280e-01,3.194754134748735708e-01,3.703277652894160221e-01,8.245102486423441790e-02,9.637698593980879858e-02,-1.477389921834691422e-01,4.574066323483943486e-01,5.829750070767837355e-01
2.538707730322323219e-01,-5.547137416053463665e-01,8.650507469794894710e-01,8.476116360194838606e-01,-4.852784895349471390e-03,-2.040944091786225240e-02,-5.302022441338345438e-01,-8.692876926066683829e-03,4.168678698447499109e-02,-4.037750146389654932e-02,-3.323444197164023210e-18,2.249337873322587375e-02,-2.773031069678680380e-03,1.280897387517706820e-01,2.050451004112092274e-02,-1.201679310837312602e-02,-4.396272078403060807e-02,-4.498354500783852301e-03,-5.040240840314919035e-02,7.218809598146141981e-02,1.099789011203859690e-01,-1.965545731838189703e-01,3.190723501464043377e-01,3.706676205122286238e-01,8.161348285433783767e-02,9.683853763848807028e-02,-1.465204771319663646e-01,4.593182465206202547e-01,5.830122233689546407e-01
