2.34,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06608,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.99015,-0.0201416,-0.00537109,
2.37,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.99015,-0.0201416,-0.00537109,
2.4,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
2.43,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
2.46,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
2.49,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06608,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.99015,-0.0201416,-0.00537109,
2.52,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06608,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
2.55,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98977,-0.0201416,-0.00537109,
2.58,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
2.61,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.99015,-0.0201416,-0.00537109,
2.64,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.99015,-0.0201416,-0.00537109,
2.67,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98977,-0.0201416,-0.00537109,
2.7,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06627,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
2.73,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
2.76,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.99015,-0.0201416,-0.00537109,
2.79,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06608,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
2.82,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06608,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
2.85,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06608,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
2.88,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06608,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
2.91,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06608,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
2.94,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
2.97,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06608,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
3,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06608,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.99015,-0.0201416,-0.00537109,
3.03,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06608,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.99015,-0.0201416,-0.00537109,
3.06,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.99015,-0.0201416,-0.00537109,
