timestep	qpos_left_hip_pitch_joint	qpos_right_hip_pitch_joint	qpos_waist_roll_joint	qpos_left_hip_roll_joint	qpos_right_hip_roll_joint	qpos_waist_yaw_joint	qpos_left_hip_yaw_joint	qpos_right_hip_yaw_joint	qpos_left_shoulder_pitch_joint	qpos_right_shoulder_pitch_joint	qpos_left_knee_joint	qpos_right_knee_joint	qpos_left_shoulder_roll_joint	qpos_right_shoulder_roll_joint	qpos_left_ankle_pitch_joint	qpos_right_ankle_pitch_joint	qpos_left_shoulder_yaw_joint	qpos_right_shoulder_yaw_joint	qpos_left_ankle_roll_joint	qpos_right_ankle_roll_joint	qpos_left_elbow_joint	qpos_right_elbow_joint	qpos_left_wrist_roll_joint	qpos_right_wrist_roll_joint	qvel_left_hip_pitch_joint	qvel_right_hip_pitch_joint	qvel_waist_roll_joint	qvel_left_hip_roll_joint	qvel_right_hip_roll_joint	qvel_waist_yaw_joint	qvel_left_hip_yaw_joint	qvel_right_hip_yaw_joint	qvel_left_shoulder_pitch_joint	qvel_right_shoulder_pitch_joint	qvel_left_knee_joint	qvel_right_knee_joint	qvel_left_shoulder_roll_joint	qvel_right_shoulder_roll_joint	qvel_left_ankle_pitch_joint	qvel_right_ankle_pitch_joint	qvel_left_shoulder_yaw_joint	qvel_right_shoulder_yaw_joint	qvel_left_ankle_roll_joint	qvel_right_ankle_roll_joint	qvel_left_elbow_joint	qvel_right_elbow_joint	qvel_left_wrist_roll_joint	qvel_right_wrist_roll_joint	root_vel_x	root_vel_y	root_vel_z
10	0.11305122822523117	0.28507229685783386	-0.004826302640140057	0.17773117125034332	0.13383165001869202	0.26499414443969727	0.1286846250295639	-0.08949264138936996	0.656558632850647	0.09974414110183716	0.4412027895450592	0.3290255069732666	1.1953352689743042	-1.8526159524917603	-0.33928701281547546	-0.6262326240539551	0.13534501194953918	-0.21139372885227203	-0.2772729694843292	0.050045616924762726	0.7346543669700623	0.693917989730835	0.5371464490890503	-0.02534259855747223	-1.7812082767486572	0.6316633820533752	-3.6010050773620605	-3.6319210529327393	-3.6418533325195312	-4.337109565734863	6.672830581665039	-2.863593578338623	-0.08836035430431366	-1.0922431945800781	6.363348960876465	3.576303720474243	-0.30636680126190186	0.6934607028961182	0.6860153675079346	1.990204095840454	2.4885663986206055	-2.1599321365356445	0.7398108243942261	-0.7701398134231567	-3.1601762771606445	-3.1136255264282227	2.380753993988037	-3.7606472969055176	0.16351798176765442	-0.2462984174489975	0.28752052783966064
11	0.07275086641311646	0.2931753993034363	-0.08377500623464584	0.08949358016252518	0.05560291185975075	0.19234919548034668	0.18705321848392487	-0.11184199154376984	0.5684462785720825	0.12065025418996811	0.5588302612304688	0.36956673860549927	1.1887803077697754	-1.8559907674789429	-0.2860051095485687	-0.5311312675476074	0.10253534466028214	-0.26613888144493103	-0.2740401327610016	0.026314496994018555	0.757603108882904	0.7611708045005798	0.5938565135002136	-0.06009453162550926	-3.6569299697875977	-1.7051169872283936	-4.164353847503662	-4.559048175811768	-3.861210823059082	-2.5787830352783203	1.4473042488098145	0.06034065783023834	-2.394658088684082	-5.0437116622924805	5.215829372406006	1.5900256633758545	1.3464453220367432	-0.01983886957168579	3.614508867263794	5.7212629318237305	-2.6806836128234863	0.3183034062385559	-0.060126613825559616	-1.2697727680206299	1.1067564487457275	3.91304874420166	1.9128508567810059	-2.665846347808838	0.1142963171005249	-0.19846533238887787	-0.07886072248220444
12	0.018558859825134277	0.2514497637748718	-0.13306504487991333	0.03178173676133156	-0.031023427844047546	0.17550276219844818	0.29130885004997253	-0.16030248999595642	0.5704160332679749	0.09960479289293289	0.6334531307220459	0.37027862668037415	1.199672818183899	-1.8590006828308105	-0.2330489456653595	-0.4147454798221588	0.09879850596189499	-0.3358214497566223	-0.2741285264492035	0.04367843642830849	0.7380610108375549	0.8458829522132874	0.6383746862411499	-0.08124851435422897	-2.15586256980896	-2.1018476486206055	-1.4325505495071411	-1.9713767766952515	-4.6805267333984375	0.31765228509902954	6.476554870605469	-3.873112201690674	-0.21271874010562897	0.013394519686698914	3.48970365524292	-0.7311785221099854	0.07342326641082764	-0.6067977547645569	1.9635858535766602	5.577981472015381	-0.15734803676605225	-2.9294562339782715	-0.05352625995874405	1.451353907585144	-1.3233307600021362	3.5546271800994873	1.7762221097946167	-1.7315189838409424	0.23897312581539154	-0.14854739606380463	-0.31678661704063416
13	-0.01205358374863863	0.21798834204673767	-0.1481725126504898	-0.00398920476436615	-0.09834738075733185	0.17543169856071472	0.35290923714637756	-0.1726795732975006	0.564778208732605	0.1385016143321991	0.6765191555023193	0.3310489356517792	1.2026512622833252	-1.8603399991989136	-0.189621701836586	-0.34660956263542175	0.11428753286600113	-0.3917441964149475	-0.27540159225463867	0.07609739154577255	0.7198346257209778	0.9378814697265625	0.6934894323348999	-0.11484363675117493	-1.1275631189346313	-1.4105509519577026	-0.08925160765647888	-1.539178729057312	-2.3171002864837646	-0.8580154776573181	1.2217062711715698	0.9188501238822937	-0.6360281109809875	2.186363458633423	1.1420468091964722	-2.440664768218994	-0.9424453973770142	-0.7087876796722412	2.3435206413269043	2.12900972366333	1.5468757152557373	0.9051201939582825	-0.02764654904603958	1.630536437034607	-0.537183403968811	4.205822944641113	1.830822229385376	-1.2819552421569824	0.22239916026592255	-0.14678172767162323	-0.3512703776359558
14	-0.02417711727321148	0.17627044022083282	-0.14866124093532562	-0.017194420099258423	-0.1438664048910141	0.16743522882461548	0.39429163932800293	-0.1669064462184906	0.5146428942680359	0.1666322946548462	0.6904724836349487	0.31283077597618103	1.2042169570922852	-1.857649326324463	-0.15189820528030396	-0.31818315386772156	0.10280356556177139	-0.3264464735984802	-0.2882956266403198	0.09418393671512604	0.7285529375076294	0.9819431304931641	0.7416749596595764	-0.1491905152797699	-0.5400832295417786	-2.5819215774536133	0.24199031293392181	-0.07408200949430466	-2.2872157096862793	-0.3316257894039154	2.407527446746826	-0.31590890884399414	-2.402493715286255	1.8453294038772583	0.826088011264801	0.1005188599228859	-0.4335442781448364	-0.24331465363502502	1.588362216949463	1.4981544017791748	0.2838119566440582	6.208899021148682	-0.8602720499038696	0.6174967288970947	0.38554444909095764	1.8699009418487549	1.7354921102523804	-1.1498875617980957	0.1419457197189331	-0.1835375726222992	-0.4464736878871918
15	-0.011932174675166607	0.13646060228347778	-0.1337033361196518	-0.011368983425199986	-0.17594759166240692	0.1707593947649002	0.4192447066307068	-0.17097191512584686	0.4704519510269165	0.180189311504364	0.6741059422492981	0.3083042800426483	1.2093511819839478	-1.8497498035430908	-0.12300248444080353	-0.2858627736568451	0.08349788188934326	-0.17631472647190094	-0.29129523038864136	0.09344471991062164	0.7357949018478394	1.0304814577102661	0.7987205982208252	-0.18610022962093353	1.4167301654815674	-1.5862970352172852	1.6063644886016846	0.7011699676513672	-0.8381352424621582	0.07669676840305328	0.36715999245643616	-0.13346321880817413	-1.9827353954315186	1.3880772590637207	-2.0775959491729736	-0.5854668021202087	-0.7836387157440186	-0.3990900218486786	1.283981204032898	1.7271138429641724	-0.11698776483535767	8.887774467468262	0.11793771386146545	-0.24607928097248077	0.7089828252792358	2.6735692024230957	1.718901515007019	-1.1440602540969849	0.12351082265377045	-0.13413549959659576	-0.36308327317237854
16	0.048616908490657806	0.11412530392408371	-0.09101719409227371	0.015106044709682465	-0.18517203629016876	0.18552328646183014	0.4339841306209564	-0.2106018215417862	0.4609963297843933	0.1884450912475586	0.5930528044700623	0.3030541241168976	1.2108805179595947	-1.84617280960083	-0.0983932688832283	-0.2684588134288788	0.06440649926662445	-0.0061684357933700085	-0.2852291762828827	0.09909510612487793	0.7376620173454285	1.060938835144043	0.8416664004325867	-0.20056891441345215	3.7931995391845703	-1.0416409969329834	2.910294771194458	1.8244224786758423	-0.01794593036174774	0.8480530381202698	0.7471229434013367	-2.6287803649902344	-0.22485888004302979	1.3142361640930176	-5.032661437988281	0.10551339387893677	-0.45417892932891846	-0.692396879196167	1.1525764465332031	0.6021783351898193	-0.839280366897583	8.385878562927246	0.3463113307952881	0.4399487376213074	0.3388534188270569	1.4007676839828491	1.6282610893249512	-0.8950797915458679	0.0977383702993393	-0.09289980679750443	-0.25668829679489136
17	0.10482735186815262	0.11471915990114212	-0.043327104300260544	0.06559059768915176	-0.18391427397727966	0.1868566870689392	0.4806533455848694	-0.2529924809932709	0.4628981053829193	0.2062484472990036	0.5118004083633423	0.2911420464515686	1.2121678590774536	-1.843223214149475	-0.029178215190768242	-0.24342474341392517	0.05670555308461189	0.11790802329778671	-0.29613277316093445	0.10499711334705353	0.7670767903327942	1.0855910778045654	0.8739718794822693	-0.2107038050889969	1.0370811223983765	0.879010796546936	1.7358884811401367	2.821763277053833	-0.25797146558761597	-1.1825464963912964	3.649848222732544	-1.8848695755004883	0.14960548281669617	1.3436073064804077	-2.646977663040161	-1.1372483968734741	-0.29375946521759033	-0.5115808844566345	5.305809497833252	1.6243362426757812	0.17161081731319427	6.0583343505859375	-0.7605305910110474	0.24303263425827026	1.8084020614624023	1.0730373859405518	1.371773600578308	-0.6491954326629639	0.006295154336839914	-0.058633070439100266	-0.21318185329437256
18	0.0999286025762558	0.13531649112701416	-0.020513612776994705	0.09688811749219894	-0.19577860832214355	0.1641896367073059	0.47720974683761597	-0.25293996930122375	0.45195063948631287	0.21804240345954895	0.4864167273044586	0.27829426527023315	1.2148523330688477	-1.8409501314163208	0.01505379006266594	-0.2014143019914627	0.03360527753829956	0.2067762017250061	-0.30599355697631836	0.09738371521234512	0.7813566327095032	1.1203281879425049	0.9147526025772095	-0.22364099323749542	-0.6790454983711243	0.7893046140670776	1.4467120170593262	1.1060783863067627	-0.6241773366928101	-1.0025920867919922	-1.5577508211135864	0.7568351030349731	-0.35134488344192505	1.502949833869934	-0.9491272568702698	-0.2147717922925949	-1.1100409030914307	-0.8933539390563965	1.0936554670333862	2.596477746963501	0.15221166610717773	4.313486576080322	-0.25547483563423157	-0.5757405757904053	0.6708753108978271	1.4728657007217407	1.4101029634475708	-0.430350661277771	0.07330641150474548	-0.07509952783584595	-0.2749449908733368
19	0.10344187170267105	0.15622347593307495	0.00786906760185957	0.1083408072590828	-0.20655031502246857	0.17889459431171417	0.4514182507991791	-0.2805987298488617	0.45327380299568176	0.22371141612529755	0.44693881273269653	0.25228825211524963	1.21491277217865	-1.8402928113937378	0.00703565776348114	-0.14045444130897522	0.008370931260287762	0.2705596387386322	-0.3040078282356262	0.08563592284917831	0.7836687564849854	1.1497728824615479	0.9553210139274597	-0.2380308359861374	0.9471899271011353	0.1736418604850769	2.2997827529907227	0.9013229012489319	0.5294253826141357	2.645467758178711	0.34516969323158264	-4.931769371032715	0.9228665828704834	0.8560490012168884	-2.6646111011505127	-3.0249149799346924	0.5697098970413208	-0.9211384654045105	-0.8206794857978821	3.9241573810577393	-1.8380072116851807	3.5678505897521973	-0.05762448161840439	-0.6047915816307068	0.06459236890077591	1.1044721603393555	1.4262323379516602	-0.4294937551021576	0.0357673317193985	-0.05042309686541557	-0.22801008820533752
