timestep	E_g_vel	E_r_pos	E_r_ori	E_root_vel	E_joint_pos_mean
82	0.5158591866493225	0.09188777208328247	0.5344680547714233	0.44382914900779724	1.9883402585983276
83	0.5389043092727661	0.09383325278759003	0.5510306358337402	0.5964556932449341	2.058351516723633
84	0.47213730216026306	0.0950324535369873	0.562802791595459	0.5097829103469849	2.1145434379577637
85	0.3829016387462616	0.09662450850009918	0.5761939883232117	0.40255939960479736	2.157729387283325
86	0.3754872977733612	0.09862832725048065	0.5904783010482788	0.32571548223495483	2.19431209564209
87	0.4245656728744507	0.10194775462150574	0.6028270721435547	0.34887996315956116	2.2169721126556396
88	0.5887140035629272	0.10454971343278885	0.6112977266311646	0.6098068356513977	2.228196620941162
89	0.708733081817627	0.10681917518377304	0.617950439453125	0.6095525026321411	2.2204647064208984
90	0.3710660934448242	0.10800560563802719	0.6289793252944946	0.23139482736587524	2.244007110595703
91	0.49414747953414917	0.11021465063095093	0.6455972194671631	0.538645327091217	2.2757694721221924
92	0.541805624961853	0.11128468066453934	0.6667597889900208	0.5394732356071472	2.3160600662231445
93	0.49614661931991577	0.11154197156429291	0.6777766346931458	0.4428340196609497	2.347905158996582
94	0.5141030550003052	0.11220559477806091	0.6938174366950989	0.5154304504394531	2.378648042678833
95	0.41511857509613037	0.11387772113084793	0.7053062319755554	0.467128187417984	2.4018373489379883
96	0.3693274259567261	0.1171773374080658	0.7204755544662476	0.3502964377403259	2.443574905395508
97	0.3151000142097473	0.11918482184410095	0.7292830944061279	0.3544731140136719	2.478684186935425
98	0.3395426571369171	0.11985339224338531	0.737400233745575	0.31199851632118225	2.5279042720794678
99	0.3531758189201355	0.11904298514127731	0.7421920299530029	0.35727638006210327	2.583960771560669
100	0.368020236492157	0.1180068701505661	0.7485467195510864	0.3600073456764221	2.6461501121520996
101	0.40798309445381165	0.11842841655015945	0.7586541771888733	0.3971313536167145	2.7166571617126465
102	0.48125529289245605	0.1186387687921524	0.7711906433105469	0.4298945963382721	2.7944624423980713
103	0.5363101363182068	0.1183728352189064	0.7811713218688965	0.5583376288414001	2.8622307777404785
104	0.4023083746433258	0.11580558866262436	0.7931056022644043	0.43411126732826233	2.942613363265991
105	0.2684473991394043	0.11651536822319031	0.7987686991691589	0.24812519550323486	3.000314712524414
106	0.22894775867462158	0.11592649668455124	0.7992589473724365	0.1016785129904747	3.0511927604675293
107	0.22544220089912415	0.11656298488378525	0.7964049577713013	0.08166303485631943	3.0875110626220703
108	0.24852284789085388	0.11774762719869614	0.7911702990531921	0.1932985931634903	3.1096887588500977
109	0.26355019211769104	0.11925379186868668	0.7859101891517639	0.2275409996509552	3.137972831726074
110	0.23789207637310028	0.1211976632475853	0.7855486869812012	0.1800621896982193	3.166968584060669
111	0.23560136556625366	0.12290577590465546	0.7849227786064148	0.19797267019748688	3.1989142894744873
112	0.22405946254730225	0.12466859072446823	0.7854335904121399	0.18646401166915894	3.2207977771759033
113	0.2414608895778656	0.1258910894393921	0.7849683165550232	0.19195251166820526	3.232109308242798
114	0.2611709237098694	0.12613876163959503	0.7837077975273132	0.17457495629787445	3.246919870376587
115	0.2527080178260803	0.12699179351329803	0.782952070236206	0.09866136312484741	3.262324333190918
116	0.27055680751800537	0.1266021430492401	0.7824565768241882	0.1283765435218811	3.258221387863159
117	0.3053048551082611	0.12735596299171448	0.7819793224334717	0.1915806531906128	3.249154567718506
118	0.33534932136535645	0.12835431098937988	0.7781350016593933	0.268645703792572	3.2295753955841064
119	0.35927915573120117	0.12930071353912354	0.7747861742973328	0.349590927362442	3.2081141471862793
120	0.36832863092422485	0.12943385541439056	0.7726759910583496	0.3408327102661133	3.197190523147583
121	0.3826398551464081	0.12946122884750366	0.7697799205780029	0.3058455288410187	3.1794703006744385
122	0.39731693267822266	0.12820835411548615	0.767600953578949	0.29430922865867615	3.169292688369751
123	0.43190884590148926	0.12821288406848907	0.765755832195282	0.3518105447292328	3.1543467044830322
124	0.4712084233760834	0.12869009375572205	0.7627988457679749	0.35840362310409546	3.127368688583374
125	0.5454179644584656	0.1273120641708374	0.7571867108345032	0.4408041834831238	3.10239839553833
126	0.6035659909248352	0.12224895507097244	0.7527164220809937	0.5947964191436768	3.069333076477051
127	0.6478341817855835	0.1235630139708519	0.7576910853385925	0.6977153420448303	3.043314218521118
128	0.526100218296051	0.12717413902282715	0.7698603868484497	0.6413173675537109	3.025221109390259
129	0.4158790111541748	0.1296156495809555	0.7744866609573364	0.5030397176742554	2.9865458011627197
130	0.48177608847618103	0.12808462977409363	0.7749049663543701	0.6694866418838501	2.965909242630005
131	0.5884017944335938	0.13049085438251495	0.7788047790527344	0.8693910837173462	2.9391438961029053
132	0.6133891940116882	0.13494688272476196	0.7859091758728027	0.8885630965232849	2.9161226749420166
133	0.45665082335472107	0.1393590271472931	0.7974448204040527	0.5899375677108765	2.893658399581909
134	0.3960863947868347	0.14248886704444885	0.8064417839050293	0.4057430922985077	2.8593602180480957
135	0.41677653789520264	0.1438058316707611	0.8135852813720703	0.4626115560531616	2.8309130668640137
136	0.6429179310798645	0.14478278160095215	0.8172586560249329	0.8528643846511841	2.7955379486083984
137	0.8149657249450684	0.1457616090774536	0.8153026103973389	1.1273446083068848	2.7520108222961426
138	0.8168566823005676	0.1490412801504135	0.8155208230018616	1.1290203332901	2.720376491546631
139	0.9001399278640747	0.15387661755084991	0.822991669178009	1.2714303731918335	2.712280035018921
140	0.8037227392196655	0.16138356924057007	0.8370507955551147	1.2592569589614868	2.7029595375061035
141	0.7444974780082703	0.1667191982269287	0.8428894877433777	1.1136035919189453	2.6933236122131348
142	0.7294425368309021	0.17137616872787476	0.8433846831321716	1.1472984552383423	2.6796040534973145
143	0.7001563310623169	0.17726001143455505	0.8452726006507874	1.0655070543289185	2.6682753562927246
144	0.7543950080871582	0.18245017528533936	0.8447076678276062	1.0868791341781616	2.6439545154571533
145	0.860033392906189	0.18865203857421875	0.8407513499259949	1.0994306802749634	2.6131792068481445
146	0.9527608752250671	0.19427822530269623	0.8295611143112183	1.0869942903518677	2.5737481117248535
147	0.8111608028411865	0.1995508074760437	0.8205201029777527	0.7735471725463867	2.5446181297302246
148	0.9022589921951294	0.2000070959329605	0.8046169281005859	0.9711197018623352	2.5109477043151855
149	0.7560204863548279	0.20733311772346497	0.7936951518058777	0.6888239979743958	2.5018391609191895
150	0.5371395349502563	0.20063841342926025	0.7854456901550293	0.09408171474933624	2.493297576904297
151	0.513370156288147	0.19673006236553192	0.7775397300720215	0.1720021516084671	2.503173351287842
152	0.46740707755088806	0.1935829520225525	0.7739484906196594	0.1577102541923523	2.5372862815856934
153	0.4033896028995514	0.18970505893230438	0.7723808288574219	0.12314123660326004	2.5580809116363525
154	0.5021408200263977	0.18938153982162476	0.7764995694160461	0.525908350944519	2.6332225799560547
155	0.47675949335098267	0.18964384496212006	0.7834259867668152	0.3643791079521179	2.6818528175354004
156	0.4547863006591797	0.18730871379375458	0.787406325340271	0.24714873731136322	2.6766357421875
157	0.5271614789962769	0.18476279079914093	0.7935134172439575	0.3697699308395386	2.6691958904266357
158	0.5624381303787231	0.1835334599018097	0.8003902435302734	0.3344762325286865	2.6551413536071777
159	0.5870431661605835	0.18339109420776367	0.8064629435539246	0.3133777678012848	2.630265235900879
160	0.6179664134979248	0.18468503654003143	0.8157841563224792	0.3492204546928406	2.6131742000579834
161	0.5300704836845398	0.1867605447769165	0.8233852386474609	0.24071721732616425	2.600235939025879
162	0.4619899392127991	0.18947423994541168	0.8309040069580078	0.1568550020456314	2.5925185680389404
163	0.4877920150756836	0.19225285947322845	0.8372350335121155	0.28884273767471313	2.5943286418914795
