timestep	ref_qpos_left_hip_pitch_joint	ref_qpos_right_hip_pitch_joint	ref_qpos_waist_roll_joint	ref_qpos_left_hip_roll_joint	ref_qpos_right_hip_roll_joint	ref_qpos_waist_yaw_joint	ref_qpos_left_hip_yaw_joint	ref_qpos_right_hip_yaw_joint	ref_qpos_left_shoulder_pitch_joint	ref_qpos_right_shoulder_pitch_joint	ref_qpos_left_knee_joint	ref_qpos_right_knee_joint	ref_qpos_left_shoulder_roll_joint	ref_qpos_right_shoulder_roll_joint	ref_qpos_left_ankle_pitch_joint	ref_qpos_right_ankle_pitch_joint	ref_qpos_left_shoulder_yaw_joint	ref_qpos_right_shoulder_yaw_joint	ref_qpos_left_ankle_roll_joint	ref_qpos_right_ankle_roll_joint	ref_qpos_left_elbow_joint	ref_qpos_right_elbow_joint	ref_qpos_left_wrist_roll_joint	ref_qpos_right_wrist_roll_joint	ref_qvel_left_hip_pitch_joint	ref_qvel_right_hip_pitch_joint	ref_qvel_waist_roll_joint	ref_qvel_left_hip_roll_joint	ref_qvel_right_hip_roll_joint	ref_qvel_waist_yaw_joint	ref_qvel_left_hip_yaw_joint	ref_qvel_right_hip_yaw_joint	ref_qvel_left_shoulder_pitch_joint	ref_qvel_right_shoulder_pitch_joint	ref_qvel_left_knee_joint	ref_qvel_right_knee_joint	ref_qvel_left_shoulder_roll_joint	ref_qvel_right_shoulder_roll_joint	ref_qvel_left_ankle_pitch_joint	ref_qvel_right_ankle_pitch_joint	ref_qvel_left_shoulder_yaw_joint	ref_qvel_right_shoulder_yaw_joint	ref_qvel_left_ankle_roll_joint	ref_qvel_right_ankle_roll_joint	ref_qvel_left_elbow_joint	ref_qvel_right_elbow_joint	ref_qvel_left_wrist_roll_joint	ref_qvel_right_wrist_roll_joint	ref_root_vel_x	ref_root_vel_y	ref_root_vel_z
58	0.10394606739282608	0.0737905204296112	0.047112539410591125	0.18640312552452087	-0.30280545353889465	-0.03411499783396721	0.38393184542655945	-0.4966840445995331	0.8168904781341553	-0.0038394734729081392	0.023245133459568024	0.01975156180560589	1.120206356048584	-1.5701303482055664	0.19087941944599152	0.2919190227985382	0.36613917350769043	0.5111435651779175	-0.4243648648262024	0.2944832742214203	0.8357979655265808	1.3869894742965698	-0.10020774602890015	0.34672677516937256	-0.05868617445230484	-0.13420134782791138	-0.013300217688083649	0.01927390694618225	0.04403367638587952	-0.04573231562972069	0.1378871500492096	0.038745999336242676	0.30244290828704834	-0.6760398149490356	-0.0718039944767952	-0.0325176864862442	-0.6049841642379761	0.16025304794311523	-0.04011094570159912	-0.04439353942871094	-0.6293975114822388	0.8126139640808105	-0.012055039405822754	0.003980100154876709	-4.012685775756836	-1.3265341520309448	0.5705198049545288	0.31190142035484314	-0.00539533793926239	0.003626197576522827	0.012301281094551086
59	0.10225389897823334	0.0706796795129776	0.0466795340180397	0.18673861026763916	-0.3019460141658783	-0.03547296300530434	0.38665881752967834	-0.4960346519947052	0.8255872130393982	-0.01707107201218605	0.021827783435583115	0.019041845574975014	1.10813570022583	-1.5665539503097534	0.1899815797805786	0.2909950315952301	0.35458680987358093	0.5262244343757629	-0.42454957962036133	0.294685423374176	0.7557210922241211	1.3584861755371094	-0.08149020373821259	0.3547641634941101	-0.1170935109257698	-0.18860045075416565	-0.019440706819295883	0.014746561646461487	0.041281431913375854	-0.07814392447471619	0.1404687762260437	0.03306567668914795	0.467468798160553	-0.75568687915802	-0.06886766850948334	-0.02993214875459671	-0.6170332431793213	0.19071102142333984	-0.057371705770492554	-0.04692152142524719	-0.5370274186134338	0.7712528109550476	0.0033274292945861816	0.012201070785522461	-4.562135219573975	-1.660194993019104	1.2919769287109375	0.5606219172477722	-0.007106363773345947	0.005144625902175903	0.004412233829498291
60	0.09926232695579529	0.06624650210142136	0.04633491113781929	0.18699298799037933	-0.3011541962623596	-0.037240754812955856	0.3895505964756012	-0.49536141753196716	0.8355892300605774	-0.03406694903969765	0.020490426570177078	0.01855427585542202	1.0955250263214111	-1.5625019073486328	0.18858455121517181	0.2900421619415283	0.3446580767631531	0.5419936776161194	-0.42423176765441895	0.2949713170528412	0.6533125638961792	1.3205816745758057	-0.04852866753935814	0.36915165185928345	-0.17165914177894592	-0.23371456563472748	-0.015833042562007904	0.005304440855979919	0.0302240252494812	-0.09838547557592392	0.1240171492099762	0.021951645612716675	0.5064710974693298	-0.7495369911193848	-0.05976925790309906	-0.025144778192043304	-0.6510764360427856	0.20285844802856445	-0.08001253008842468	-0.04908069968223572	-0.46224743127822876	0.6998434662818909	0.026438385248184204	0.018302351236343384	-4.850104331970215	-1.8203645944595337	1.5863137245178223	0.7961012125015259	-0.00558122992515564	0.0059351325035095215	-0.002744048833847046
61	0.0953875333070755	0.06133109703660011	0.04604621231555939	0.18695078790187836	-0.30073705315589905	-0.03940838202834129	0.3916195034980774	-0.49515658617019653	0.8458460569381714	-0.04705255106091499	0.019437013193964958	0.01803605444729328	1.0820926427841187	-1.5584396123886108	0.18678107857704163	0.2890318036079407	0.3360969126224518	0.5542181730270386	-0.42349204421043396	0.29541751742362976	0.5617169141769409	1.285671591758728	-0.01803765632212162	0.38660821318626404	-0.22887754440307617	-0.2774624228477478	-0.015049893409013748	-0.005759671330451965	0.014615803956985474	-0.11833179742097855	0.09319186210632324	-0.002537667751312256	0.6104111671447754	-0.6640480160713196	-0.04491615295410156	-0.018201768398284912	-0.6784200668334961	0.1948535442352295	-0.09891428053379059	-0.059676170349121094	-0.40281936526298523	0.6015002727508545	0.04461333155632019	0.028932839632034302	-4.868094444274902	-1.8020868301391602	1.6054491996765137	0.9043440222740173	0.00225752592086792	0.006886571645736694	-0.0031914561986923218
62	0.09010722488164902	0.05514800548553467	0.04573291540145874	0.18676260113716125	-0.3005695641040802	-0.041974026709795	0.3932782709598541	-0.49546292424201965	0.8600056767463684	-0.06062886863946915	0.01869378052651882	0.017826205119490623	1.0683882236480713	-1.5547077655792236	0.1846279799938202	0.2876551151275635	0.32854530215263367	0.5660536885261536	-0.42244723439216614	0.29612863063812256	0.45858877897262573	1.2484982013702393	0.015689298510551453	0.40532541275024414	-0.28888601064682007	-0.32267671823501587	-0.021297205239534378	-0.009709224104881287	0.003957003355026245	-0.13450197875499725	0.05937069654464722	-0.02837255597114563	0.7524564862251282	-0.625260055065155	-0.02461313270032406	0.003042258322238922	-0.7652789354324341	0.19608736038208008	-0.10412298142910004	-0.08904188871383667	-0.2834334969520569	0.5415946245193481	0.056909024715423584	0.04687756299972534	-5.147157669067383	-1.806575059890747	1.8058918714523315	0.9265996217727661	0.008674338459968567	0.010894984006881714	-0.012978911399841309
63	0.08383209258317947	0.04842402786016464	0.04519432410597801	0.1865624189376831	-0.300578773021698	-0.044788461178541183	0.3939943313598633	-0.49629148840904236	0.8759443163871765	-0.07206295430660248	0.018452487885951996	0.01815774478018284	1.0514814853668213	-1.5505961179733276	0.18261615931987762	0.2854701280593872	0.3247595727443695	0.5758819580078125	-0.421215683221817	0.2972926199436188	0.3558306097984314	1.2134085893630981	0.0541980154812336	0.4236721992492676	-0.35288333892822266	-0.3742276728153229	-0.03177467733621597	-0.010177120566368103	-0.004003942012786865	-0.19210287928581238	0.02845674753189087	-0.060161203145980835	0.6539717316627502	-0.5623096823692322	-0.01557772047817707	0.022759567946195602	-0.9152591228485107	0.2288222312927246	-0.11037960648536682	-0.1289956271648407	-0.208175927400589	0.338001549243927	0.07553994655609131	0.06380677223205566	-5.124497413635254	-1.7657428979873657	2.1878721714019775	0.8342273235321045	0.012524798512458801	0.015054643154144287	-0.013288483023643494
64	0.07599189132452011	0.040178898721933365	0.0444619283080101	0.18635551631450653	-0.3007297217845917	-0.049658142030239105	0.39441654086112976	-0.4978693723678589	0.8861645460128784	-0.08312125504016876	0.01807067170739174	0.018736587837338448	1.0317778587341309	-1.5455548763275146	0.18021279573440552	0.28249529004096985	0.3202182650566101	0.5795737504959106	-0.4194256365299225	0.2986809015274048	0.2536088824272156	1.1778684854507446	0.10320418328046799	0.4386945068836212	-0.4237111806869507	-0.4398021399974823	-0.019175373017787933	-0.014209747314453125	-0.0302828848361969	-0.2713575065135956	0.023493170738220215	-0.1223348081111908	-0.0770673155784607	-0.5609134435653687	-0.01269141212105751	0.055442050099372864	-1.0625094175338745	0.29375553131103516	-0.13135187327861786	-0.16305968165397644	-0.267995148897171	0.02539008855819702	0.1022040843963623	0.054157525300979614	-4.940325736999512	-1.7394572496414185	2.4415504932403564	0.5832709074020386	0.019825249910354614	0.014854222536087036	-0.007407739758491516
65	0.0668836459517479	0.030831942334771156	0.044427309185266495	0.18599402904510498	-0.3017900884151459	-0.055642761290073395	0.3949340581893921	-0.50118488073349	0.8728616237640381	-0.09449949115514755	0.017944831401109695	0.02037542685866356	1.0089811086654663	-1.5388458967208862	0.1773620843887329	0.27894774079322815	0.31403976678848267	0.5768975615501404	-0.4171275198459625	0.29945892095565796	0.15821757912635803	1.1438302993774414	0.15186002850532532	0.447003036737442	-0.45522069931030273	-0.48598185181617737	-0.004437752068042755	-0.01780875027179718	-0.07620751857757568	-0.374411404132843	0.04229545593261719	-0.21245330572128296	-0.846002995967865	-0.47544482350349426	0.010729068890213966	0.1218184381723404	-1.259796380996704	0.3542989492416382	-0.15430450439453125	-0.16463547945022583	-0.3010652959346771	-0.267086923122406	0.130404531955719	0.00017434358596801758	-4.492145538330078	-1.743394136428833	2.0656487941741943	0.3156103193759918	0.02796463668346405	0.01488029956817627	-0.005144253373146057
66	0.057783063501119614	0.02073962427675724	0.04428441822528839	0.18564316630363464	-0.3037780225276947	-0.06463459879159927	0.39610835909843445	-0.5063675045967102	0.8523244261741638	-0.10213904827833176	0.018499834463000298	0.023609325289726257	0.9813860058784485	-1.5313829183578491	0.17404061555862427	0.2759098708629608	0.308175653219223	0.5688902735710144	-0.4142094552516937	0.2986878752708435	0.07392306625843048	1.1081327199935913	0.18583013117313385	0.4513189196586609	-0.5220333337783813	-0.5629561543464661	-0.02186233177781105	-0.019002333283424377	-0.11511743068695068	-0.4835326075553894	0.08142143487930298	-0.35254955291748047	-1.8419355154037476	-0.31988584995269775	0.010127527639269829	0.18011397123336792	-1.1694326400756836	0.4010140895843506	-0.19336268305778503	-0.1824982464313507	-0.9093738794326782	-0.5413785576820374	0.155697762966156	0.059489160776138306	-3.8070871829986572	-1.7546772956848145	1.3342366218566895	0.13606250286102295	0.015995651483535767	0.016336143016815186	-0.009493902325630188
67	0.04600231349468231	0.008313696831464767	0.04355281591415405	0.185233935713768	-0.3063947856426239	-0.07498406618833542	0.3981909155845642	-0.5152868628501892	0.7991842031478882	-0.10729492455720901	0.01834993250668049	0.027579985558986664	0.9622038006782532	-1.5228053331375122	0.1696275770664215	0.2716478109359741	0.27766481041908264	0.5552424192428589	-0.4108996093273163	0.3018384873867035	0.005934089422225952	1.0736432075500488	0.2052294909954071	0.45244553685188293	-0.6339705586433411	-0.6718409061431885	-0.018358416855335236	-0.04286468029022217	-0.19529461860656738	-0.5781505107879639	0.12002140283584595	-0.5472227931022644	-2.996981143951416	-0.2055281698703766	0.01604040153324604	0.27497363090515137	-0.9781628847122192	0.4307210445404053	-0.2781033515930176	-0.2591632306575775	-2.282675266265869	-0.7334128022193909	0.1977004110813141	0.22323355078697205	-3.256580352783203	-1.7496287822723389	0.7792476415634155	0.015560537576675415	0.009203329682350159	0.02067089080810547	-0.030096247792243958
68	0.03242424130439758	-0.006134013645350933	0.04355008155107498	0.18392857909202576	-0.3115898072719574	-0.08776061981916428	0.4009092152118683	-0.5282564163208008	0.7324451804161072	-0.11036017537117004	0.01914145052433014	0.03460827097296715	0.9422594904899597	-1.514154076576233	0.16291648149490356	0.2655433416366577	0.21686863899230957	0.5395537614822388	-0.40630143880844116	0.3076172173023224	-0.056340139359235764	1.0381475687026978	0.21700003743171692	0.4519413411617279	-0.6644890308380127	-0.7417394518852234	-0.03482848405838013	-0.0854048877954483	-0.3032594919204712	-0.6765851974487305	0.17781630158424377	-0.7751420140266418	-3.2353744506835938	-0.12145768851041794	0.047221824526786804	0.3819277584552765	-0.9530618786811829	0.4697829484939575	-0.37063026428222656	-0.3140158951282501	-3.15706205368042	-0.6925538182258606	0.24072378873825073	0.22430643439292908	-2.7300515174865723	-1.6178816556930542	0.6194878220558167	-0.14395266771316528	0.013933330774307251	0.0218808650970459	-0.021336227655410767
69	0.019422752782702446	-0.02135588228702545	0.04215967655181885	0.18181774020195007	-0.31852516531944275	-0.10204747319221497	0.40530356764793396	-0.5462925434112549	0.6697692275047302	-0.11215323209762573	0.020238805562257767	0.0428570955991745	0.9240813255310059	-1.504014015197754	0.1548023670911789	0.2590871751308441	0.15138232707977295	0.5275402665138245	-0.40127065777778625	0.31081074476242065	-0.10326796770095825	1.0089279413223267	0.23000900447368622	0.4466874301433563	-0.6766631007194519	-0.8240837454795837	-0.148870050907135	-0.14288835227489471	-0.40111541748046875	-0.740330696105957	0.20487084984779358	-1.030094861984253	-3.663036346435547	-0.2907333970069885	0.05960837006568909	0.4761825203895569	-0.7578462362289429	0.8336693048477173	-0.45065656304359436	-0.32973140478134155	-3.863321304321289	-0.61635822057724	0.24838820099830627	0.05769804120063782	-2.195302724838257	-1.330748200416565	0.7336664795875549	-0.5143597722053528	0.018892809748649597	0.01616254448890686	0.021992623805999756
70	0.005357715301215649	-0.039097364991903305	0.03759527951478958	0.17821304500102997	-0.32763442397117615	-0.11737384647130966	0.40910404920578003	-0.5694602131843567	0.5859237313270569	-0.12198951095342636	0.021525785326957703	0.05365557223558426	0.911945641040802	-1.4808073043823242	0.1448902189731598	0.25235408544540405	0.062335796654224396	0.5148994326591492	-0.3963659107685089	0.3099251389503479	-0.14415225386619568	0.9849176406860352	0.24634669721126556	0.4313669502735138	-0.7618625164031982	-0.9531614184379578	-0.2844931483268738	-0.21003559231758118	-0.5032539367675781	-0.8791532516479492	0.17632842063903809	-1.2164980173110962	-4.422718048095703	-0.7895696759223938	0.05560442805290222	0.606440007686615	-0.720331072807312	1.205688714981079	-0.5497958660125732	-0.3843918442726135	-4.763396739959717	-0.5645662546157837	0.24937093257904053	-0.10998770594596863	-1.8512744903564453	-1.156821846961975	0.7490318417549133	-0.9173110127449036	0.013760849833488464	0.018118321895599365	0.020772218704223633
71	-0.01105174794793129	-0.05948233976960182	0.030779950320720673	0.17341631650924683	-0.3386553227901459	-0.1372136026620865	0.4123567044734955	-0.5949524641036987	0.49286049604415894	-0.14373601973056793	0.022462982684373856	0.0671146959066391	0.8952680826187134	-1.4557864665985107	0.1328105330467224	0.24371150135993958	-0.03915353864431381	0.5049576163291931	-0.39129582047462463	0.3064112365245819	-0.17731894552707672	0.9626550674438477	0.2599702775478363	0.4099949896335602	-0.8576291799545288	-1.090938925743103	-0.42449599504470825	-0.25894010066986084	-0.590960681438446	-1.1377671957015991	0.12893006205558777	-1.24631667137146	-4.840749740600586	-1.5575262308120728	0.06150379776954651	0.7457042336463928	-0.8345887064933777	1.4231503009796143	-0.6247371435165405	-0.4992130994796753	-5.293610572814941	-0.36601722240448	0.24527236819267273	-0.16562938690185547	-1.5852015018463135	-1.0912716388702393	0.47364121675491333	-1.0621458292007446	0.009685754776000977	0.025863200426101685	0.015846267342567444
72	-0.02894745022058487	-0.08273492008447647	0.020615439862012863	0.16785544157028198	-0.351272851228714	-0.16288453340530396	0.41426125168800354	-0.6193128824234009	0.3922937512397766	-0.1842905580997467	0.023985937237739563	0.0834837406873703	0.8785620927810669	-1.4238812923431396	0.11990073323249817	0.2323855608701706	-0.14940863847732544	0.50025874376297	-0.386555016040802	0.3032999634742737	-0.20756031572818756	0.9412667751312256	0.26529234647750854	0.388881117105484	-0.9777087569236755	-1.2561322450637817	-0.5784149169921875	-0.2925928831100464	-0.6474822759628296	-1.368199348449707	0.04124045372009277	-1.18255615234375	-5.074970245361328	-2.4777944087982178	0.08138446509838104	0.8961277008056641	-0.8436858654022217	1.7709285020828247	-0.6511021256446838	-0.6497896909713745	-5.6242356300354	0.034180283546447754	0.2503126859664917	-0.04955977201461792	-1.643538475036621	-1.0049968957901	0.18524155020713806	-1.0263457298278809	0.003661215305328369	0.03149956464767456	0.03162212669849396
73	-0.05016009882092476	-0.10972762852907181	0.007643354125320911	0.16171260178089142	-0.36455461382865906	-0.19194157421588898	0.4140063226222992	-0.6422547101974487	0.28986167907714844	-0.24284780025482178	0.025718361139297485	0.10295980423688889	0.8615206480026245	-1.3849493265151978	0.10676644742488861	0.2177199125289917	-0.26412296295166016	0.506324827671051	-0.38128331303596497	0.3044288456439972	-0.24306048452854156	0.9224551916122437	0.2673799395561218	0.36894115805625916	-1.1069508790969849	-1.4427704811096191	-0.673721432685852	-0.2937294542789459	-0.6050005555152893	-1.551055908203125	-0.07572546601295471	-0.9801357984542847	-4.942975044250488	-3.069122791290283	0.06646160036325455	0.9545801281929016	-0.849565863609314	2.0045666694641113	-0.6457062363624573	-0.7717680335044861	-5.480385780334473	0.47845691442489624	0.2620302140712738	0.0652998685836792	-1.5684504508972168	-0.8847907185554504	0.3002077341079712	-1.0324254035949707	0.0023305416107177734	0.03945380449295044	0.08160509169101715
74	-0.0732254832983017	-0.140445739030838	-0.006333416327834129	0.15610626339912415	-0.37547287344932556	-0.22492676973342896	0.41123223304748535	-0.6585183143615723	0.1945747435092926	-0.3070554733276367	0.026644401252269745	0.12166694551706314	0.8445794582366943	-1.3436986207962036	0.09407248347997665	0.2015148401260376	-0.3686240613460541	0.5193970203399658	-0.37607380747795105	0.30591195821762085	-0.2702983319759369	0.9058751463890076	0.2773006558418274	0.3475840985774994	-1.4557790756225586	-1.9233895540237427	-0.5226560831069946	-0.3610588610172272	-0.600317120552063	-1.8612642288208008	-0.1859799027442932	-0.808495283126831	-5.330423831939697	-3.332899570465088	0.01645744778215885	1.0769633054733276	-1.0276005268096924	1.8336743116378784	-0.7756743431091309	-1.0045260190963745	-5.605717182159424	0.3596961498260498	0.27927905321121216	-0.2683304250240326	-1.426943063735962	-0.9415403008460999	0.7366336584091187	-1.2414448261260986	0.04126988351345062	0.06544813513755798	0.08581951260566711
75	-0.10839126259088516	-0.1866632103919983	-0.013262889347970486	0.14727024734020233	-0.3885672986507416	-0.26639214158058167	0.40656712651252747	-0.674594521522522	0.07664473354816437	-0.3761637806892395	0.02637665905058384	0.14603833854198456	0.8204166293144226	-1.3116023540496826	0.07573947310447693	0.17753887176513672	-0.48835164308547974	0.520712673664093	-0.3701121509075165	0.2936956286430359	-0.3001382052898407	0.8847935795783997	0.29684528708457947	0.3192833662033081	-1.746429443359375	-2.3358020782470703	-0.2771821916103363	-0.3761898875236511	-0.4912339150905609	-1.9753687381744385	-0.22916868329048157	-0.6890520453453064	-5.637305736541748	-2.356410026550293	-0.0657712072134018	1.1096464395523071	-1.1022045612335205	1.8737226724624634	-0.8666218519210815	-1.1496793031692505	-5.606406211853027	-0.9253345727920532	0.28449222445487976	-0.6314709782600403	-1.3387471437454224	-0.8588537573814392	0.7338948249816895	-1.2831032276153564	0.054655224084854126	0.09649395942687988	0.08694864809513092
76	-0.1430826634168625	-0.23387782275676727	-0.017420703545212746	0.14105866849422455	-0.395122230052948	-0.3039415180683136	0.4020654857158661	-0.6860803961753845	-0.030917484313249588	-0.40131187438964844	0.02401355281472206	0.16605280339717865	0.8004912734031677	-1.268749713897705	0.059407610446214676	0.15552766621112823	-0.5928803086280823	0.4823836386203766	-0.36469411849975586	0.28065311908721924	-0.3238482177257538	0.87152099609375	0.30665645003318787	0.29625996947288513	-1.7650147676467896	-2.3976006507873535	-0.23927681148052216	-0.259679913520813	-0.2644576132297516	-1.8419123888015747	-0.3007151186466217	-0.4239514470100403	-5.44327449798584	-0.46637803316116333	-0.08446690440177917	1.1158894300460815	-1.0088622570037842	2.550017833709717	-0.7963272929191589	-1.2775845527648926	-5.308248043060303	-2.055784225463867	0.3206700086593628	-0.7565036416053772	-1.242599606513977	-0.5679786205291748	0.561000406742096	-1.0463439226150513	0.0495176762342453	0.12306869029998779	0.022409111261367798
77	-0.17899185419082642	-0.28256723284721375	-0.022833961993455887	0.13688305020332336	-0.39914560317993164	-0.34006863832473755	0.3945385217666626	-0.6915525794029236	-0.14108625054359436	-0.39481890201568604	0.022997982800006866	0.19067391753196716	0.7800621390342712	-1.209601640701294	0.04388638213276863	0.12643548846244812	-0.7006815671920776	0.43848130106925964	-0.35728535056114197	0.2634354829788208	-0.3498421907424927	0.8620744347572327	0.3192853033542633	0.27742961049079895	-1.9191067218780518	-2.630730390548706	-0.29497799277305603	-0.13388432562351227	-0.17638951539993286	-1.8911793231964111	-0.43994784355163574	-0.1449286937713623	-5.931144714355469	-0.1146957278251648	0.020649703219532967	1.4408819675445557	-1.1890664100646973	3.178706645965576	-0.7798311114311218	-1.838735818862915	-5.996151447296143	-1.1206477880477905	0.443461537361145	-0.9810417890548706	-1.4631890058517456	-0.3126069903373718	0.9339041709899902	-0.6937719583511353	0.030462071299552917	0.14894381165504456	-0.1977965235710144
78	-0.2198469340801239	-0.33910703659057617	-0.029219822958111763	0.13570329546928406	-0.4021778106689453	-0.37958869338035583	0.38446757197380066	-0.691877543926239	-0.26816326379776	-0.40589970350265503	0.02483954094350338	0.22368808090686798	0.752928614616394	-1.1416014432907104	0.028214365243911743	0.08197823166847229	-0.8327263593673706	0.43755772709846497	-0.34695565700531006	0.24141144752502441	-0.3823757767677307	0.8590167164802551	0.34401261806488037	0.2685090899467468	-1.7115492820739746	-2.510295867919922	-0.17618927359580994	-0.018976256251335144	-0.08304566144943237	-1.8268406391143799	-0.37648826837539673	-0.03203749656677246	-5.622283935546875	-0.5666099786758423	0.0988912284374237	1.4797792434692383	-1.511167049407959	3.350532054901123	-0.6219139099121094	-1.8982404470443726	-5.895656585693359	-0.12113600969314575	0.4067428410053253	-0.9491347074508667	-1.1315398216247559	-0.133398175239563	1.0246529579162598	-0.3832422196865082	0.02408921718597412	0.15384554862976074	-0.07830522954463959
79	-0.24745382368564606	-0.38297906517982483	-0.029881533235311508	0.13612399995326996	-0.40246742963790894	-0.41314226388931274	0.37947899103164673	-0.6928340792655945	-0.36597761511802673	-0.41748329997062683	0.02695363201200962	0.2498650848865509	0.7196154594421387	-1.075580358505249	0.019009824842214584	0.0505058690905571	-0.9365078210830688	0.4336358606815338	-0.34101563692092896	0.22547009587287903	-0.39510378241539	0.8567385077476501	0.3602714240550995	0.2620999217033386	-1.357710361480713	-2.250777244567871	-0.007454073056578636	0.083102285861969	0.06482750177383423	-1.654428243637085	-0.1715429127216339	-0.12726634740829468	-4.9593329429626465	-0.8206665515899658	0.034677982330322266	1.3010438680648804	-1.712927222251892	3.4102706909179688	-0.4457412362098694	-1.371788740158081	-5.113253116607666	0.3025166690349579	0.24327188730239868	-0.6950542330741882	-0.4302710294723511	-0.044880807399749756	0.7712446451187134	-0.3490954637527466	0.021091848611831665	0.16057118773460388	0.1567211002111435
80	-0.2741553485393524	-0.4291381239891052	-0.02951798588037491	0.13902738690376282	-0.39958471059799194	-0.44576582312583923	0.3776058554649353	-0.6969681978225708	-0.46653658151626587	-0.43872636556625366	0.02622666023671627	0.27572983503341675	0.6844115257263184	-1.0051906108856201	0.010384716093540192	0.02710668370127678	-1.0372564792633057	0.4496583938598633	-0.3372247815132141	0.21360927820205688	-0.39958661794662476	0.8572214841842651	0.374862402677536	0.25454527139663696	-1.3641040325164795	-2.420957326889038	0.12754103541374207	0.22335238754749298	0.11095330119132996	-1.5098713636398315	-0.06796643137931824	-0.3253564238548279	-5.016099452972412	-0.9246155619621277	-0.023434637114405632	1.4817543029785156	-1.9157066345214844	3.421776056289673	-0.4043779671192169	-1.0537797212600708	-4.727190971374512	0.5404293537139893	0.19357353448867798	-0.475553423166275	-0.11482089757919312	0.16226917505264282	0.4783526062965393	-0.5281709432601929	-0.0399615615606308	0.18774494528770447	0.12170560657978058
81	-0.3020179867744446	-0.47981736063957214	-0.024779891595244408	0.14505809545516968	-0.39802929759025574	-0.4735371172428131	0.376760333776474	-0.7058483362197876	-0.5666216015815735	-0.45446792244911194	0.026016246527433395	0.3091352581977844	0.6429871916770935	-0.9387093186378479	0.0028347058687359095	0.008354678750038147	-1.1255954504013062	0.4552530348300934	-0.33327269554138184	0.20644795894622803	-0.39969661831855774	0.8632292747497559	0.37940552830696106	0.2409730851650238	-1.3990447521209717	-2.5814130306243896	0.309869647026062	0.37290191650390625	0.04464536905288696	-1.2628562450408936	0.022111833095550537	-0.611354410648346	-4.907769203186035	-0.4219047725200653	0.014699902385473251	1.8709957599639893	-2.340596914291382	3.271770477294922	-0.3661148250102997	-0.7794994115829468	-4.1428117752075195	0.06577521562576294	0.19690915942192078	-0.2564080059528351	0.14889389276504517	0.36274492740631104	0.034765154123306274	-0.7133699655532837	-0.09808912873268127	0.19860193133354187	0.05109570920467377
82	-0.3301171362400055	-0.5323946475982666	-0.017123199999332428	0.15394346415996552	-0.39779889583587646	-0.49628007411956787	0.3784903287887573	-0.7214223742485046	-0.6628473401069641	-0.4556025564670563	0.0268146563321352	0.3505696654319763	0.5907876491546631	-0.8743197917938232	-0.004259877372533083	-0.004073292948305607	-1.202968955039978	0.4522894024848938	-0.3293484151363373	0.20335295796394348	-0.39363086223602295	0.8717312812805176	0.37625300884246826	0.22601047158241272	-1.4193356037139893	-2.682297706604004	0.46453386545181274	0.5133621692657471	-0.05227997899055481	-1.0622180700302124	0.15320926904678345	-0.9808346629142761	-4.434536457061768	0.0736527144908905	0.06471975147724152	2.2275454998016357	-2.7422354221343994	3.156883955001831	-0.3425057828426361	-0.5423157215118408	-3.491342067718506	-0.39487704634666443	0.2116464078426361	0.034161657094955444	0.4520125687122345	0.35475343465805054	-0.23876875638961792	-0.8268937468528748	-0.1268722116947174	0.20102038979530334	-0.016039982438087463
83	-0.35879141092300415	-0.5871092677116394	-0.006198536604642868	0.16559258103370667	-0.40012049674987793	-0.5160258412361145	0.38288870453834534	-0.7450817227363586	-0.7440030574798584	-0.4515218138694763	0.028605036437511444	0.39823707938194275	0.5332977771759033	-0.8124339580535889	-0.010865525342524052	-0.013337952084839344	-1.2652491331100464	0.4394579529762268	-0.3248068392276764	0.20781442523002625	-0.38161611557006836	0.8774194121360779	0.36985477805137634	0.2078973352909088	-1.3617701530456543	-2.6415631771087646	0.5629042983055115	0.6473574638366699	-0.19963905215263367	-0.8713126182556152	0.24511590600013733	-1.3397574424743652	-3.767467975616455	0.3370456397533417	0.1675170361995697	2.5701544284820557	-2.9651262760162354	2.982725143432617	-0.26955702900886536	-0.3899681270122528	-2.843904495239258	-0.7900394201278687	0.2511709928512573	0.28456413745880127	0.7411763072013855	0.10543763637542725	-0.2829425036907196	-0.9231913685798645	-0.1416962593793869	0.20228028297424316	-0.062271952629089355
84	-0.38458794355392456	-0.6380571722984314	0.005392972845584154	0.17983776330947876	-0.4057844579219818	-0.5311325788497925	0.3882949650287628	-0.7750126719474792	-0.8135460615158081	-0.4421207308769226	0.033515337854623795	0.45337584614753723	0.47218260169029236	-0.7550107836723328	-0.015042157843708992	-0.01967201754450798	-1.3167251348495483	0.42068782448768616	-0.319301575422287	0.21473552286624908	-0.36398380994796753	0.8759487867355347	0.3649353086948395	0.1890828162431717	-1.2090682983398438	-2.478891611099243	0.680471658706665	0.7333815097808838	-0.4187487065792084	-0.6530925631523132	0.23965388536453247	-1.5906140804290771	-3.1935362815856934	0.43635815382003784	0.29082298278808594	2.935103416442871	-3.0970215797424316	2.6413962841033936	-0.16253313422203064	-0.22056598961353302	-2.145034074783325	-0.8786879777908325	0.27863234281539917	0.2591397762298584	1.0614179372787476	-0.28568506240844727	-0.14255493879318237	-1.004065990447998	-0.15079639852046967	0.1902177929878235	0.005564093589782715
