timestep	E_g_vel	E_r_pos	E_r_ori	E_root_vel	E_joint_pos_mean
141	0.06403303146362305	0.11467589437961578	0.08950414508581161	0.0859314501285553	2.024728298187256
142	0.07548994570970535	0.11457489430904388	0.08769253641366959	0.08319422602653503	1.9546387195587158
143	0.08530359715223312	0.11449522525072098	0.08541873842477798	0.08169737458229065	1.8342676162719727
144	0.09700097888708115	0.11426472663879395	0.08347517997026443	0.08187015354633331	1.6946877241134644
145	0.09951087832450867	0.11395230144262314	0.08149591833353043	0.07412988692522049	1.568859338760376
146	0.10001267492771149	0.11371123790740967	0.07934226840734482	0.06632144004106522	1.45339035987854
147	0.1126684620976448	0.11353423446416855	0.07805792987346649	0.06201735511422157	1.3425871133804321
148	0.1231909692287445	0.11357651650905609	0.07970021665096283	0.06298217922449112	1.2261338233947754
149	0.12413144111633301	0.11375114321708679	0.08321202546358109	0.05044041574001312	1.141388177871704
150	0.10954955965280533	0.11401726305484772	0.08897409588098526	0.0378715880215168	1.0972232818603516
151	0.100298210978508	0.11378481239080429	0.09142912924289703	0.034359708428382874	1.0783241987228394
152	0.10116183757781982	0.11356817930936813	0.09549101442098618	0.0378081277012825	1.0633924007415771
153	0.0823562741279602	0.1136838048696518	0.10035313665866852	0.03238888457417488	1.0912079811096191
154	0.06616557389497757	0.11400207877159119	0.1039234846830368	0.03435935825109482	1.1418571472167969
155	0.06451484560966492	0.11429759114980698	0.10780670493841171	0.03765545412898064	1.2144814729690552
156	0.057326048612594604	0.11454426497220993	0.11159263551235199	0.04873579740524292	1.318564534187317
157	0.05577362701296806	0.11448182165622711	0.11310640722513199	0.064296655356884	1.4320253133773804
158	0.05259837582707405	0.11442496627569199	0.11455389112234116	0.0738452821969986	1.5626847743988037
159	0.053418438881635666	0.11431467533111572	0.11563817411661148	0.06718508899211884	1.7031397819519043
160	0.04579763114452362	0.11411203444004059	0.11596965789794922	0.06060881167650223	1.8332961797714233
161	0.04269272834062576	0.11393972486257553	0.11540571600198746	0.061036039143800735	1.9154796600341797
162	0.03876723721623421	0.11380690336227417	0.11625711619853973	0.05193748325109482	1.9710921049118042
163	0.03845689073204994	0.11349596828222275	0.11553701758384705	0.048414167016744614	1.9763092994689941
164	0.04209205135703087	0.11318220943212509	0.11524181067943573	0.04498133808374405	1.9475129842758179
165	0.03827450051903725	0.11300539970397949	0.11555484682321548	0.041992440819740295	1.8699480295181274
166	0.04073493555188179	0.11299467086791992	0.11622947454452515	0.035169702023267746	1.7425850629806519
167	0.04375884309411049	0.11297319829463959	0.11569677293300629	0.024564092978835106	1.6189898252487183
168	0.04475569352507591	0.11296860873699188	0.11473125964403152	0.018457597121596336	1.5027295351028442
169	0.05103036016225815	0.11292161792516708	0.11384814977645874	0.012461675330996513	1.3728135824203491
170	0.034099310636520386	0.11288896948099136	0.11204058676958084	0.01766248792409897	1.260088324546814
