timestep	qpos_L_hip_yaw	qpos_L_shoulder_pitch	qpos_R_hip_yaw	qpos_R_shoulder_pitch	qpos_L_hip_roll	qpos_L_shoulder_roll	qpos_R_hip_roll	qpos_R_shoulder_roll	qpos_L_hip_pitch	qpos_L_shoulder_yaw	qpos_R_hip_pitch	qpos_R_shoulder_yaw	qpos_L_knee_pitch	qpos_L_elbow_pitch	qpos_R_knee_pitch	qpos_R_elbow_pitch	qpos_L_ankle_pitch	qpos_L_wrist_yaw	qpos_R_ankle_pitch	qpos_R_wrist_yaw	qpos_L_ankle_roll	qpos_R_ankle_roll	qvel_L_hip_yaw	qvel_L_shoulder_pitch	qvel_R_hip_yaw	qvel_R_shoulder_pitch	qvel_L_hip_roll	qvel_L_shoulder_roll	qvel_R_hip_roll	qvel_R_shoulder_roll	qvel_L_hip_pitch	qvel_L_shoulder_yaw	qvel_R_hip_pitch	qvel_R_shoulder_yaw	qvel_L_knee_pitch	qvel_L_elbow_pitch	qvel_R_knee_pitch	qvel_R_elbow_pitch	qvel_L_ankle_pitch	qvel_L_wrist_yaw	qvel_R_ankle_pitch	qvel_R_wrist_yaw	qvel_L_ankle_roll	qvel_R_ankle_roll	root_vel_x	root_vel_y	root_vel_z
291	0.14541275799274445	1.0862603187561035	0.20399892330169678	1.1296275854110718	0.07232456654310226	0.037484731525182724	0.016879864037036896	0.02212732844054699	0.16646939516067505	-0.37007617950439453	0.15444821119308472	-0.8124160170555115	-0.15356437861919403	0.52735435962677	-0.1719706505537033	0.5347890257835388	0.03724377974867821	-0.27158123254776	0.0674251914024353	0.9353330135345459	-0.033609937876462936	-0.029604172334074974	-0.04285932332277298	-1.506149411201477	0.06559152901172638	-1.3863505125045776	0.09119287133216858	0.050172463059425354	-0.09494778513908386	-0.12006905674934387	0.014375658705830574	-1.152910828590393	-0.10964561253786087	-0.6788422465324402	-0.09765809774398804	-0.5240384936332703	0.05336809158325195	-0.012624266557395458	0.23833546042442322	0.9843775033950806	0.1339975893497467	4.180253505706787	0.1800273358821869	0.15115976333618164	-0.02365110255777836	-0.09746742248535156	-0.006901981774717569
292	0.14439070224761963	1.0549782514572144	0.20520180463790894	1.1028189659118652	0.07430113106966019	0.037718094885349274	0.015289835631847382	0.017569825053215027	0.16616585850715637	-0.3855246901512146	0.15268883109092712	-0.8220454454421997	-0.15427133440971375	0.5216442346572876	-0.17130988836288452	0.5361446142196655	0.039568740874528885	-0.2699408531188965	0.06945506483316422	0.9366588592529297	-0.03708633407950401	-0.028959525749087334	-0.027977026998996735	-1.5189080238342285	0.019849639385938644	-1.2532107830047607	0.01709556207060814	0.056959107518196106	-0.022430412471294403	-0.29011645913124084	0.0201028510928154	-1.0197967290878296	-0.05811725929379463	-0.4342045783996582	-0.0458696112036705	-0.23898690938949585	0.06888049840927124	0.053537867963314056	0.11583283543586731	1.6047064065933228	0.06536348164081573	-1.2532871961593628	0.1827876716852188	0.023530378937721252	-0.039687346667051315	-0.09645066410303116	-0.0004777566355187446
293	0.1428888887166977	1.0272283554077148	0.2067999243736267	1.0827797651290894	0.07412222772836685	0.036945972591638565	0.0150493448600173	0.012777014635503292	0.16727235913276672	-0.4015291929244995	0.15332511067390442	-0.8352160453796387	-0.15500710904598236	0.5133447647094727	-0.17128761112689972	0.5338295102119446	0.04087032377719879	-0.26534444093704224	0.07087180018424988	0.8903767466545105	-0.03424523398280144	-0.028627051040530205	0.021868042647838593	-1.3182066679000854	0.07165557891130447	-0.9307816028594971	-0.05373065546154976	-0.03829587623476982	-0.008088666945695877	-0.1885969489812851	0.1739543229341507	-1.0106583833694458	0.060391008853912354	-0.5627113580703735	-0.228271484375	-0.38891658186912537	-0.05451270192861557	-0.05765533447265625	0.22854477167129517	1.740592122077942	0.1145625188946724	-0.5759027600288391	0.742870569229126	0.031128689646720886	-0.042421404272317886	-0.09183553606271744	-0.004738164599984884
294	0.14046946167945862	1.0011975765228271	0.209404855966568	1.0639762878417969	0.07513518631458282	0.03512115031480789	0.013791389763355255	0.010585090145468712	0.1692848801612854	-0.41974493861198425	0.15461014211177826	-0.8459327220916748	-0.15701544284820557	0.508866012096405	-0.17292453348636627	0.5368326306343079	0.042785365134477615	-0.2571934163570404	0.07320332527160645	0.7961864471435547	-0.03521798551082611	-0.028041543439030647	0.04029527306556702	-1.2637877464294434	0.06554659456014633	-0.9048706889152527	-0.02107199653983116	-0.08744317293167114	-0.05357693135738373	-0.13131961226463318	0.10413242131471634	-1.0818907022476196	0.04867275804281235	-0.41814160346984863	-0.13557757437229156	-0.17839448153972626	-0.09436669945716858	0.11150415241718292	0.3438681364059448	1.922937035560608	0.12802396714687347	-6.053184509277344	1.0716218948364258	0.05767175555229187	-0.03624590113759041	-0.08762822300195694	-0.01137046329677105
295	0.13944244384765625	0.9723615646362305	0.21061711013317108	1.0457175970077515	0.07617995142936707	0.03351060301065445	0.012577134184539318	0.008529508486390114	0.1704212725162506	-0.4319160282611847	0.155622661113739	-0.8548025488853455	-0.15774215757846832	0.5090880393981934	-0.17444893717765808	0.5415494441986084	0.04435808211565018	-0.2649601399898529	0.07542847841978073	0.6361783742904663	-0.03638753667473793	-0.027452053502202034	0.07808472216129303	-1.4163528680801392	0.04971460998058319	-0.9074831604957581	0.0055125122889876366	-0.0396571084856987	-0.05418801307678223	-0.07518573105335236	0.12068244814872742	-0.9318992495536804	0.05857759714126587	-0.38247284293174744	-0.11394011229276657	-0.017235545441508293	-0.0891207754611969	0.2434529811143875	0.16550977528095245	0.8052526712417603	0.14060276746749878	-7.998683452606201	0.4542335569858551	0.045397236943244934	-0.038964901119470596	-0.08497484028339386	-0.008266190066933632
296	0.13875891268253326	0.9431771039962769	0.21152479946613312	1.0299773216247559	0.07686719298362732	0.032784029841423035	0.011458606459200382	0.0073113529942929745	0.17181837558746338	-0.44592395424842834	0.156725212931633	-0.869918167591095	-0.15764941275119781	0.507727861404419	-0.1746658980846405	0.5439590811729431	0.044986698776483536	-0.27867013216018677	0.0766785591840744	0.4761705994606018	-0.03650592267513275	-0.026943514123558998	0.12130486220121384	-1.4540408849716187	-0.02099960297346115	-0.8091590404510498	-0.020987581461668015	0.020735107362270355	-0.048719167709350586	-0.09161189198493958	0.04531414806842804	-0.9688056707382202	-0.004387764260172844	-0.5556405782699585	0.03125428408384323	-0.09497356414794922	0.0495290644466877	0.10174906253814697	0.15571540594100952	0.7756021618843079	0.08700385689735413	-7.997359752655029	0.7253007888793945	0.17266814410686493	-0.04194972664117813	-0.08152464032173157	-0.007119166199117899
297	0.1392381191253662	0.9096232652664185	0.21116651594638824	1.0082125663757324	0.07740692794322968	0.0326482318341732	0.010848010890185833	0.007098992355167866	0.17006537318229675	-0.46211203932762146	0.15551869571208954	-0.8831759095191956	-0.1537320613861084	0.5074869394302368	-0.17247626185417175	0.5551158785820007	0.04407088831067085	-0.2911417484283447	0.07724937051534653	0.3161657452583313	-0.03714550659060478	-0.026400279253721237	0.1757591813802719	-1.7175300121307373	-0.058137234300374985	-1.1796913146972656	-0.04961777478456497	-0.004486745223402977	-0.011566605418920517	-0.05237637460231781	-0.17000506818294525	-1.0466338396072388	-0.09852580726146698	-0.6038293838500977	0.2812477648258209	-0.0727870836853981	0.11692213267087936	0.5083496570587158	0.15031196177005768	0.8600131273269653	0.029871109873056412	-7.997379302978516	1.0082738399505615	0.07422974705696106	-0.04096287488937378	-0.08333997428417206	-0.0009291229653172195
298	0.14127829670906067	0.8739125728607178	0.20935794711112976	0.9865880608558655	0.07797141373157501	0.03189040347933769	0.0101752495393157	0.0034506081137806177	0.16737884283065796	-0.47537311911582947	0.15494169294834137	-0.8943014740943909	-0.14775288105010986	0.5037704706192017	-0.17128878831863403	0.5571448802947998	0.0427083745598793	-0.3026772439479828	0.07821878790855408	0.15615874528884888	-0.03797690197825432	-0.025959014892578125	0.17898570001125336	-1.7711069583892822	-0.10747668892145157	-1.086671233177185	0.035968754440546036	0.016448868438601494	-0.05185500532388687	-0.18239764869213104	-0.08213256299495697	-0.9908400774002075	-0.05738016963005066	-0.5124244093894958	0.2238813042640686	-0.2212182581424713	0.11148866266012192	0.06872096657752991	-0.03729894012212753	0.9102786779403687	0.009022530168294907	-7.998293876647949	-0.019493505358695984	0.1079670712351799	-0.0414176881313324	-0.08144364506006241	-0.005146613344550133
299	0.14269612729549408	0.8394970297813416	0.20818661153316498	0.9638029336929321	0.07928791642189026	0.030587317422032356	0.008489888161420822	0.0021565030328929424	0.1680995225906372	-0.49100935459136963	0.15411292016506195	-0.9028799533843994	-0.14615535736083984	0.500830352306366	-0.16799680888652802	0.560869574546814	0.04272502660751343	-0.3118286430835724	0.07783082872629166	-0.003855510614812374	-0.03936636447906494	-0.025268200784921646	0.08091814815998077	-1.6336867809295654	-0.034110862761735916	-1.1405915021896362	0.06799054890871048	-0.06868556886911392	-0.1050201803445816	-0.017612842842936516	0.11841551959514618	-1.0343698263168335	-0.08632751554250717	-0.40823930501937866	-0.033476490527391434	-0.13548976182937622	0.2781578600406647	0.14484097063541412	0.07719151675701141	1.0487422943115234	-0.0967739075422287	-7.998744487762451	0.13656079769134521	0.06568852066993713	-0.03435072302818298	-0.08580244332551956	-0.006399264559149742
300	0.14259928464889526	0.8031395077705383	0.20850059390068054	0.9371053576469421	0.08085968345403671	0.027937039732933044	0.006517323665320873	0.005258474498987198	0.1697351187467575	-0.5046128630638123	0.15173737704753876	-0.9148898124694824	-0.14649531245231628	0.504990816116333	-0.16201722621917725	0.570728600025177	0.043774690479040146	-0.3184468746185303	0.07632771879434586	-0.16386964917182922	-0.03929451107978821	-0.024656761437654495	0.005155488848686218	-1.7877691984176636	0.05171891301870346	-1.4054878950119019	0.027656342834234238	-0.13820186257362366	-0.05057293921709061	0.15680111944675446	0.0720045194029808	-1.0445743799209595	-0.16106823086738586	-0.5224952697753906	-0.07900039106607437	0.16214659810066223	0.33916187286376953	0.4009358286857605	0.09528913348913193	1.1733362674713135	-0.16108879446983337	-7.998458385467529	0.13400360941886902	0.09056005626916885	-0.033549707382917404	-0.09312769770622253	-0.003540643258020282
301	0.14122362434864044	0.7708677053451538	0.21007691323757172	0.9087664484977722	0.08141922950744629	0.022148313000798225	0.00566732557490468	0.008239402435719967	0.17113783955574036	-0.5136542916297913	0.15051674842834473	-0.9255942702293396	-0.14805400371551514	0.5023162364959717	-0.15910539031028748	0.577850878238678	0.0457913763821125	-0.32361024618148804	0.07645564526319504	-0.3238862454891205	-0.03764981031417847	-0.02430873177945614	-0.05976557731628418	-1.4660602807998657	0.0908505842089653	-1.4078084230422974	0.062286827713251114	-0.20044295489788055	-0.07141754031181335	0.11922314018011093	0.0918353945016861	-0.8957767486572266	-0.04367757588624954	-0.48386678099632263	-0.07969788461923599	-0.12213556468486786	0.12719525396823883	0.30541568994522095	0.056731075048446655	1.2567633390426636	-0.03538227081298828	-7.998940944671631	-0.14644411206245422	0.063849538564682	-0.030850956216454506	-0.0954485535621643	-0.010308295488357544
302	0.14074121415615082	0.7393064498901367	0.21082252264022827	0.8810867667198181	0.08272869139909744	0.01892877370119095	0.0040794191882014275	0.010156127624213696	0.1724580079317093	-0.5226396322250366	0.15034520626068115	-0.9331887364387512	-0.1481366753578186	0.5049448013305664	-0.15751831233501434	0.5824347138404846	0.047137465327978134	-0.3267480731010437	0.0772927924990654	-0.48390018939971924	-0.03949147090315819	-0.023877564817667007	0.08768292516469955	-1.5164531469345093	-0.046297140419483185	-1.3410366773605347	0.0032375212758779526	-0.07369708269834518	-0.022899139672517776	0.0939272865653038	0.054976414889097214	-0.8694621324539185	-0.022162171080708504	-0.3524476885795593	0.040229082107543945	0.10637021064758301	0.1567821055650711	0.17733871936798096	0.0376155823469162	1.342456340789795	-0.12204381823539734	-7.998850345611572	-0.02872474491596222	0.0513329841196537	-0.029286958277225494	-0.10433457046747208	-0.012546773999929428
303	0.1426546722650528	0.7059397101402283	0.20912402868270874	0.8544811010360718	0.0828973725438118	0.01806001178920269	0.00354085024446249	0.012465170584619045	0.17437279224395752	-0.5308179259300232	0.1505938172340393	-0.9435096979141235	-0.14960429072380066	0.5119385123252869	-0.15617041289806366	0.5863614082336426	0.048811137676239014	-0.30780330300331116	0.07816091924905777	-0.6439118385314941	-0.039462488144636154	-0.023881945759058	0.1736380010843277	-1.5875667333602905	-0.1264013648033142	-1.3572391271591187	0.034371983259916306	0.01238732784986496	-0.051846832036972046	0.11409661173820496	0.1997186690568924	-0.752232551574707	-0.07127341628074646	-0.44799482822418213	-0.35466933250427246	0.25646546483039856	0.12811024487018585	0.15542782843112946	0.2950253486633301	1.9353269338607788	-0.043503135442733765	-7.99924898147583	0.20512059330940247	0.04395483061671257	-0.01970542035996914	-0.10856864601373672	-0.01262641791254282
304	0.14349636435508728	0.6783278584480286	0.20848755538463593	0.8255615830421448	0.0846928134560585	0.014748739078640938	0.002146676881238818	0.017021041363477707	0.17613303661346436	-0.542837381362915	0.14932967722415924	-0.9523175954818726	-0.15467388927936554	0.5084854364395142	-0.15656088292598724	0.5908797979354858	0.053847748786211014	-0.2969529628753662	0.08074731379747391	-0.8039202094078064	-0.042026326060295105	-0.02385757304728031	0.04452503100037575	-1.3057748079299927	0.013993417844176292	-1.4391777515411377	0.03015771135687828	-0.1862429678440094	-0.013831309974193573	0.2737601697444916	0.02463362365961075	-0.8390218019485474	-0.011825678870081902	-0.4176032841205597	-0.14053265750408173	-0.14089654386043549	-0.09584207832813263	0.16386452317237854	0.18627263605594635	2.0492184162139893	0.11004205048084259	-7.999592304229736	-0.17971664667129517	0.07603354007005692	-0.010882554575800896	-0.1077672466635704	-0.013956344686448574
305	0.1430329829454422	0.6508021950721741	0.20904439687728882	0.7958881855010986	0.08415275067090988	0.011154119856655598	0.00293120089918375	0.022409912198781967	0.17581723630428314	-0.5496852993965149	0.1496264487504959	-0.9565316438674927	-0.15597353875637054	0.5096021294593811	-0.15858131647109985	0.5922535061836243	0.05636358633637428	-0.28453925251960754	0.08387710899114609	-0.9639265537261963	-0.042605768889188766	-0.024418475106358528	0.07149559259414673	-1.280096411705017	0.03414817899465561	-1.4948394298553467	-0.07969766855239868	-0.09436199814081192	0.0395621657371521	0.29214221239089966	-0.0382843017578125	-0.766740083694458	-0.05886290222406387	-0.22128191590309143	-0.08523514121770859	0.028283515945076942	-0.013793785125017166	0.021238941699266434	0.33729246258735657	2.11393141746521	0.10252469778060913	-7.999434947967529	0.8716036677360535	0.03740949183702469	-0.007930041290819645	-0.11054471880197525	-0.006610648240894079
306	0.14309097826480865	0.6245319247245789	0.20924122631549835	0.7648431062698364	0.08458040654659271	0.01008457038551569	0.0028742896392941475	0.029751315712928772	0.17475073039531708	-0.5509470105171204	0.1492212563753128	-0.9599254131317139	-0.15604178607463837	0.5141347646713257	-0.16013295948505402	0.5992220640182495	0.059210412204265594	-0.27120283246040344	0.08698336780071259	-1.1239302158355713	-0.04454589635133743	-0.024834346026182175	0.0452713742852211	-1.1726889610290527	0.00203128345310688	-1.5154650211334229	0.031076164916157722	0.08413200825452805	-0.018429232761263847	0.3480151295661926	-0.03379909694194794	-0.5780221819877625	0.00952073372900486	-0.16265825927257538	-0.032552193850278854	0.2017340064048767	-0.1416819840669632	0.3040437400341034	0.18600161373615265	2.166609287261963	0.1691097915172577	-8.000006675720215	-0.09277088940143585	0.0626387894153595	-0.00721122557297349	-0.10929440706968307	-0.015328296460211277
307	0.14370031654834747	0.6009566187858582	0.20879006385803223	0.7331393361091614	0.08525409549474716	0.010368335992097855	0.002649822738021612	0.035797420889139175	0.1749117225408554	-0.5500168800354004	0.14795464277267456	-0.9627994894981384	-0.15910890698432922	0.5133966207504272	-0.16076698899269104	0.6059974431991577	0.0632086917757988	-0.2572769224643707	0.0898209884762764	-1.283935546875	-0.04576481878757477	-0.02516552247107029	0.06685031950473785	-1.1037789583206177	-0.021088052541017532	-1.614186406135559	-0.009237231686711311	0.10422580689191818	0.004725299775600433	0.28072768449783325	0.07245204597711563	-0.4515295624732971	-0.1971718966960907	-0.14382056891918182	-0.32759711146354675	-0.08620821684598923	0.19398537278175354	0.29095783829689026	0.3531818091869354	2.1920859813690186	0.01416856050491333	-8.000036239624023	0.49367356300354004	0.048454415053129196	-0.012365445494651794	-0.11091305315494537	-0.002905989997088909
308	0.14382413029670715	0.5739414691925049	0.20873163640499115	0.69534832239151	0.08586021512746811	0.013058187440037727	0.0026733004488050938	0.04484936594963074	0.17366309463977814	-0.5480750799179077	0.14395996928215027	-0.9645299911499023	-0.16139967739582062	0.5187601447105408	-0.15785939991474152	0.6260019540786743	0.06724885106086731	-0.2421862930059433	0.09136023372411728	-1.4439361095428467	-0.044925570487976074	-0.025531549006700516	0.13014715909957886	-1.3096979856491089	-0.022793658077716827	-1.8980365991592407	0.02070681005716324	0.24370534718036652	0.0008458942174911499	0.3908228576183319	-0.11437473446130753	-0.3942573070526123	-0.1586342453956604	-0.10567931085824966	-0.00851709395647049	0.22453759610652924	0.021139537915587425	0.894214928150177	0.1744605004787445	2.244248390197754	0.16887341439723969	-7.999998569488525	0.07914125919342041	0.037593647837638855	-0.01499056164175272	-0.11946579813957214	-0.003712588921189308
309	0.1461334079504013	0.5471828579902649	0.20656830072402954	0.6605612635612488	0.08577840775251389	0.017009414732456207	0.00311176385730505	0.04960798844695091	0.17239941656589508	-0.5422319173812866	0.1420706957578659	-0.9643011689186096	-0.1618998944759369	0.5185415148735046	-0.15699973702430725	0.6387643814086914	0.06984081119298935	-0.2268822342157364	0.09359833598136902	-1.6039361953735352	-0.04449963942170143	-0.0259274709969759	0.2476966232061386	-1.269486904144287	-0.16264207661151886	-1.6630629301071167	-0.08307430148124695	0.31584277749061584	0.04537462815642357	0.20654185116291046	-0.022730205208063126	-0.2591117024421692	-0.1278071105480194	0.01499505341053009	-0.06688620150089264	-0.07427103817462921	0.16010594367980957	0.5775356292724609	0.25434136390686035	2.26351261138916	0.022698111832141876	-7.999413967132568	0.7903748750686646	0.0262836292386055	-0.023609133437275887	-0.119077168405056	-0.0025670987088233232
310	0.14891943335533142	0.5259542465209961	0.20397712290287018	0.6285706758499146	0.08534617722034454	0.020358700305223465	0.00340959127061069	0.05421464517712593	0.17246586084365845	-0.5338185429573059	0.14154957234859467	-0.9625844359397888	-0.16189317405223846	0.5099917650222778	-0.15564757585525513	0.650478720664978	0.0715283676981926	-0.21386858820915222	0.0948653593659401	-1.7639321088790894	-0.043639447540044785	-0.026297064498066902	0.22643905878067017	-0.9146224856376648	-0.12527376413345337	-1.547540545463562	-0.03170771151781082	0.2754743993282318	-0.018963158130645752	0.2232038676738739	0.0020159967243671417	-0.11061394214630127	0.015805847942829132	0.07647937536239624	-0.027461331337690353	-0.4164326786994934	-0.0709618404507637	0.514007031917572	0.3056059777736664	1.7905250787734985	0.14808304607868195	-7.999131202697754	0.771063506603241	0.020931899547576904	-0.016125362366437912	-0.11280275881290436	-0.013101032003760338
311	0.15212777256965637	0.5064834952354431	0.20104646682739258	0.6004030704498291	0.086127370595932	0.02498462423682213	0.0028241423424333334	0.05872856825590134	0.17220838367938995	-0.5276716947555542	0.14138267934322357	-0.9634677767753601	-0.16227859258651733	0.5034805536270142	-0.15677018463611603	0.6590461730957031	0.07432805746793747	-0.20640116930007935	0.09765257686376572	-1.923928141593933	-0.045509789139032364	-0.02649477683007717	0.22068235278129578	-0.9064543843269348	-0.14911648631095886	-1.3626453876495361	-0.013592272065579891	0.2725386321544647	0.014451270923018456	0.24883173406124115	0.008321527391672134	-0.19889457523822784	-0.0756462961435318	-0.008179341442883015	-0.09010227769613266	-0.3274553120136261	0.048779599368572235	0.38032159209251404	0.15515567362308502	1.8174858093261719	0.047536373138427734	-7.999660015106201	0.09653502702713013	0.030573807656764984	-0.014791030436754227	-0.10718779265880585	-0.008397548459470272
312	0.1533687859773636	0.487861305475235	0.19990380108356476	0.5715368986129761	0.08573059737682343	0.027704419568181038	0.003515830961987376	0.06496074050664902	0.170462504029274	-0.5233935117721558	0.13962075114250183	-0.9618654251098633	-0.16132567822933197	0.4991413354873657	-0.15538455545902252	0.670344889163971	0.07597730308771133	-0.22828197479248047	0.09918125718832016	-2.057857036590576	-0.045325011014938354	-0.027052758261561394	0.09757343679666519	-0.8378185629844666	0.02072945423424244	-1.4667366743087769	-0.04509241506457329	0.12446852028369904	0.0023050429299473763	0.3026887774467468	-0.16540157794952393	-0.05866056680679321	-0.11223191022872925	0.1990332454442978	0.17331692576408386	-0.2217966467142105	0.07845743745565414	0.5532006621360779	0.25401896238327026	-1.3537136316299438	0.09845729172229767	-7.999046802520752	0.8451128005981445	0.05101674795150757	-0.008399377577006817	-0.10885359346866608	-0.006021368317306042
313	0.1531268209218979	0.47064223885536194	0.2003679722547531	0.5453689694404602	0.08543035387992859	0.028977470472455025	0.0038718064315617085	0.07110389322042465	0.16899028420448303	-0.515407919883728	0.1393965631723404	-0.9612367749214172	-0.15899811685085297	0.49855488538742065	-0.15528327226638794	0.6789325475692749	0.07676667720079422	-0.22571375966072083	0.10099339485168457	-2.1340389251708984	-0.04626557603478432	-0.027444962412118912	0.0778956189751625	-0.8193556666374207	0.010481007397174835	-1.2163002490997314	-0.13638964295387268	0.03189195692539215	0.08276107907295227	0.32225990295410156	-0.051519203931093216	0.36796051263809204	0.05382383242249489	-0.05581899732351303	0.028764523565769196	-0.09341102838516235	-0.12397346645593643	0.3416997790336609	0.2379545420408249	-1.265595555305481	0.1543981432914734	-2.450273036956787	0.951910138130188	-0.015266284346580505	-0.012690719217061996	-0.1011984720826149	-0.00691324844956398
314	0.15142647922039032	0.45628252625465393	0.2021622508764267	0.5191630721092224	0.08359639346599579	0.030236458405852318	0.005716259591281414	0.07826173305511475	0.16683544218540192	-0.5130875706672668	0.14134818315505981	-0.9563456773757935	-0.15600396692752838	0.4971142113208771	-0.15897692739963531	0.6896032094955444	0.07682768255472183	-0.22233523428440094	0.10438834875822067	-2.1574547290802	-0.04531698301434517	-0.028279980644583702	0.02275397628545761	-0.694595217704773	0.1137268915772438	-1.2818740606307983	-0.14391185343265533	0.002914676908403635	0.057701654732227325	0.3508162796497345	-0.14607486128807068	0.5060095191001892	0.09767229855060577	0.26661890745162964	0.20625993609428406	-0.09043675661087036	-0.2151782512664795	0.5274770259857178	0.29843220114707947	-1.3463380336761475	0.23004868626594543	-2.6797707080841064	1.3005831241607666	0.10322414338588715	-0.010858268477022648	-0.09503007680177689	-0.01252492144703865
315	0.15006092190742493	0.43841904401779175	0.20382273197174072	0.49492347240448	0.08324793726205826	0.03600667417049408	0.005730506964027882	0.08410051465034485	0.1668732464313507	-0.5118425488471985	0.1444450318813324	-0.9479392766952515	-0.15381835401058197	0.5086634159088135	-0.1627357006072998	0.6960580945014954	0.07724227756261826	-0.21860350668430328	0.10745186358690262	-2.1188604831695557	-0.047059450298547745	-0.028299903497099876	0.11007361859083176	-0.9434346556663513	0.015793010592460632	-1.0959787368774414	-0.08161444962024689	0.24499516189098358	-0.003795251250267029	0.31546953320503235	0.13124693930149078	0.5142281651496887	0.17158286273479462	0.22349362075328827	-0.10084189474582672	0.4928705394268036	-0.19221000373363495	0.2419782131910324	0.3159809410572052	-1.275479793548584	0.1641359031200409	3.724266290664673	0.9907357096672058	-0.06146852672100067	-0.012762795202434063	-0.09350571036338806	-0.020593637600541115
316	0.1525455266237259	0.41144439578056335	0.20162685215473175	0.4732365310192108	0.08352212607860565	0.04657931253314018	0.004974523559212685	0.08845247328281403	0.169077530503273	-0.5107007622718811	0.14616616070270538	-0.9419705867767334	-0.15490487217903137	0.5298476815223694	-0.16339334845542908	0.7008013129234314	0.0788886696100235	-0.24914057552814484	0.10893488675355911	-2.031137704849243	-0.047762345522642136	-0.028246743604540825	0.32281261682510376	-1.4674276113510132	-0.19963955879211426	-1.091247320175171	-0.023744545876979828	0.4587175250053406	-0.022427529096603394	0.18760648369789124	0.09510508179664612	0.35930460691452026	-0.07807400077581406	0.32175812125205994	-0.12573769688606262	0.8317753076553345	0.14531037211418152	0.23315517604351044	0.21985682845115662	-2.5215115547180176	0.030087798833847046	2.224980354309082	0.626868724822998	-0.025800079107284546	-0.020686253905296326	-0.09537789225578308	-0.007765853777527809
317	0.15633581578731537	0.3821495473384857	0.1979893147945404	0.4525732696056366	0.08376143127679825	0.057621125131845474	0.004718712065368891	0.09467629343271255	0.1701633334159851	-0.5148710012435913	0.14556336402893066	-0.9428408741950989	-0.15715277194976807	0.5484724044799805	-0.1626206487417221	0.7069757580757141	0.08124422281980515	-0.24371716380119324	0.11023148149251938	-1.8971437215805054	-0.047547388821840286	-0.028382791206240654	0.3524044454097748	-1.4813709259033203	-0.244841068983078	-1.0090277194976807	-0.1272120177745819	0.4509276747703552	0.05535248667001724	0.33968764543533325	0.06745599210262299	0.055092234164476395	0.04146204888820648	0.013759220018982887	-0.19164077937602997	0.7956299781799316	-0.11306443065404892	0.3075433075428009	0.3740578591823578	-0.42737144231796265	0.14917230606079102	5.7832183837890625	1.2688417434692383	0.0036208778619766235	-0.021479109302163124	-0.08577179163694382	-0.008244041353464127
318	0.16200849413871765	0.3546597361564636	0.19245821237564087	0.4356262683868408	0.08290297538042068	0.06870915740728378	0.005413657519966364	0.10004100203514099	0.17064519226551056	-0.5210875272750854	0.14691290259361267	-0.9460573792457581	-0.15801888704299927	0.5647883415222168	-0.1646854132413864	0.7127333283424377	0.08278685808181763	-0.22142186760902405	0.11254049837589264	-1.7371587753295898	-0.04602529853582382	-0.028721608221530914	0.3861871063709259	-1.3098206520080566	-0.2841598689556122	-0.8059238195419312	-0.060136206448078156	0.47464659810066223	-0.011251641437411308	0.22549456357955933	-0.009728725999593735	0.03769328072667122	-0.010793043300509453	-0.14946821331977844	-0.014465685933828354	0.6710790395736694	-0.0054238177835941315	0.29190152883529663	0.3356115221977234	-0.3132413327693939	0.07734034955501556	7.999758720397949	1.1541190147399902	0.015266641974449158	-0.01812887191772461	-0.07387363165616989	-0.008734115399420261
319	0.1656237691640854	0.3302512466907501	0.18904872238636017	0.4159112870693207	0.08399583399295807	0.08063564449548721	0.004190205596387386	0.10702177882194519	0.17187516391277313	-0.5290744304656982	0.1468639224767685	-0.9436277747154236	-0.15900418162345886	0.5848238468170166	-0.16413487493991852	0.7270797491073608	0.0845601037144661	-0.1965029537677765	0.11349701136350632	-1.577175259590149	-0.04769115522503853	-0.02826881967484951	0.24852289259433746	-1.1579492092132568	-0.12559278309345245	-0.9515721797943115	-0.03313298150897026	0.4738824665546417	-0.040323127061128616	0.3824126124382019	0.11460041254758835	-0.02021653950214386	0.021824665367603302	0.025611205026507378	-0.16977986693382263	0.8814327716827393	-0.018094060942530632	0.6558399200439453	0.3509582281112671	-0.186777263879776	0.07768839597702026	7.999429225921631	1.0222275257110596	-0.010061204433441162	-0.011360842734575272	-0.06896752119064331	-0.012280953116714954
320	0.16630689799785614	0.3077922761440277	0.18847166001796722	0.3943270444869995	0.08390753716230392	0.09108958393335342	0.0039894660003483295	0.11435701698064804	0.1735716015100479	-0.5360506176948547	0.14716659486293793	-0.9407089948654175	-0.1607760488986969	0.6057807207107544	-0.16331879794597626	0.7407312393188477	0.08573655784130096	-0.16962188482284546	0.11392709612846375	-1.4171948432922363	-0.04714803025126457	-0.028119664639234543	0.1279153674840927	-1.0989543199539185	0.014429450035095215	-1.098041296005249	-0.09795940667390823	0.4094870388507843	0.014733864925801754	0.36279186606407166	0.02793017402291298	-0.05847328528761864	-0.059221334755420685	0.05052114650607109	-0.059565190225839615	0.9126918911933899	0.10792157799005508	0.5985006093978882	0.296016663312912	-0.08994006365537643	0.061403729021549225	7.999399662017822	1.1945234537124634	0.07641630619764328	-0.012262711301445961	-0.06453155726194382	-0.006234277039766312
