time jpLt jpLc tpLt mpLc jrLt jrLc trLt mrLc jyLt jyLc tyLt myLc jkLt jkLc tkLt mkLc japLt japLc tapLt mapLc jarLt jarLc tarLt marLc jpRt jpRc tpRt mpRc jrRt jrRc trRt mrRc jyRt jyRc tyRt myRc jkRt jkRc tkRt mkRc japRt japRc tapRt mapRc jarRt jarRc tarRt marRc jwrt jwrc twrt mwrc jwyt jwyc twyt mwyc jspLt jspLc tspLt mspLt jsrLt jsrLc tsrLt msrLt jsyLt jsyLc tsyLt msyLt jeLt jeLc teLt meLt jwrLt jwrLc twrLt mwrLt jspRt jspRc tspRt mspRt jsrRt jsrRc tsrRt msrRt jsyRt jsyRc tsyRt msyRt jeRt jeRc teRt meRt jwrRt jwrRc twrRt mwrRt r p y step
1.340000 -0.779803 -0.792580 5.815467 15.678240 0.313030 0.272441 -1.319438 9.687836 0.258627 0.300908 -3.459974 -3.246389 0.355124 0.334095 0.764417 1.834958 0.371299 0.512327 -1.373174 -0.142735 -0.346097 -0.354437 0.983490 1.177379 -0.975664 -0.839917 -19.716593 -6.070719 -0.415490 -0.454106 3.438184 -5.502161 -0.935608 -0.914784 -5.574053 9.834145 0.823416 0.799028 -5.105230 -3.046426 0.135446 0.107989 0.292345 2.293948 0.021097 0.020309 0.219692 0.116535 0.166924 0.213407 -12.880984 -16.032514 -0.509972 -0.596906 12.912013 1.497404 -1.626880 -1.474645 -2.556729 -1.366520 0.715752 0.581457 6.482782 2.394445 -1.499792 -1.450048 1.015838 -3.410273 0.733098 0.729855 1.226929 0.097057 -0.390047 -0.381609 0.071501 -0.161617 -0.623555 -0.524860 -0.976776 -3.080356 -1.400193 -1.436588 1.724684 1.304778 0.271107 0.341313 0.528632 -0.471645 0.366869 0.373283 -1.360916 -0.209021 0.337880 0.312374 -0.063125 0.235920 0.106195 -0.973701 -0.222788 67.000000
1.360000 -0.769110 -0.810925 10.449376 5.815467 0.366624 0.332430 -1.316264 1.070268 0.207470 0.254567 -2.005838 2.389706 0.389105 0.356916 3.490130 0.609223 0.303294 0.475674 -1.038214 1.373640 -0.363835 -0.363279 0.904242 0.983490 -0.991159 -0.887831 -14.023775 -19.716593 -0.436597 -0.427415 -5.351811 1.067934 -0.908685 -0.905119 -1.446683 4.506118 0.884642 0.871513 -7.938554 2.341542 0.105980 0.111415 -0.330518 -2.763688 0.013083 0.018795 -0.180185 0.219692 0.194523 0.234413 -10.404028 -12.896499 -0.509431 -0.566310 7.064677 -0.015514 -1.643761 -1.495244 -3.219308 -2.556729 0.765137 0.582094 6.359006 2.733472 -1.526887 -1.471443 1.029284 -3.749310 0.701591 0.716345 1.374345 0.577714 -0.378159 -0.382424 0.115069 -0.649215 -0.618893 -0.546413 0.296290 -0.976776 -1.387143 -1.434605 0.963106 0.598026 0.311538 0.326331 0.903926 -1.126658 0.385143 0.380967 -0.969796 -0.648896 0.350882 0.320634 -0.075766 0.712020 0.192647 -0.939889 -0.341165 68.000000
1.380000 -0.759895 -0.817378 11.779792 10.449376 0.390017 0.380758 -4.480084 0.344787 0.174583 0.199873 1.843700 1.661051 0.400236 0.371530 4.607615 -0.995475 0.303811 0.433222 -0.097780 2.494656 -0.384113 -0.372263 0.607402 0.904242 -1.039079 -0.932134 -15.008780 -14.023775 -0.431501 -0.411024 -5.599616 3.399247 -0.895836 -0.896002 -1.560154 -1.952564 0.962087 0.949321 -9.257772 4.207911 0.138679 0.116266 -0.158741 -3.730643 -0.009242 0.015585 -0.206539 -0.180185 0.240343 0.251053 -4.582351 -8.734353 -0.509126 -0.542221 3.831427 1.669675 -1.668376 -1.512018 -3.833355 -3.219308 0.793260 0.598121 4.560099 2.664861 -1.547633 -1.493421 1.056932 -3.694145 0.656121 0.695990 1.281057 0.629638 -0.362486 -0.379659 0.078802 -0.744707 -0.640242 -0.568510 0.389646 0.296290 -1.412617 -1.428923 -0.172093 0.029590 0.335941 0.322433 0.586238 -0.933516 0.362965 0.384173 -0.884144 -0.447015 0.363763 0.330124 -0.106364 0.522781 0.269251 -0.905824 -0.445388 69.000000
1.400000 -0.742663 -0.818475 15.684226 11.779792 0.421485 0.416572 -3.352518 -3.161892 0.138779 0.157794 0.813234 1.318192 0.449001 0.384738 10.689922 -2.233210 0.325916 0.398241 0.542630 2.374405 -0.393758 -0.381963 0.714004 0.607402 -1.086276 -0.976030 -15.352971 -15.008780 -0.441060 -0.408605 -5.870569 3.579885 -0.881813 -0.885533 -0.937007 -2.019731 1.025784 1.027369 -11.349731 4.743497 0.178521 0.128594 -0.163361 -4.514276 -0.043628 0.007562 -0.463125 -0.206539 0.260621 0.265404 -2.372181 -4.206889 -0.511413 -0.526132 0.154624 0.375462 -1.669146 -1.528366 -2.935148 -3.833355 0.799637 0.622480 4.243895 1.751583 -1.574175 -1.515663 0.978554 -2.808515 0.631040 0.675824 1.013306 0.601128 -0.351993 -0.374192 -0.021258 -0.679930 -0.653812 -0.591111 1.342210 0.389646 -1.426992 -1.425427 -0.340941 -0.379165 0.357336 0.325882 0.613173 -0.207072 0.317763 0.380704 -2.377116 -0.388890 0.379095 0.340872 -0.120866 0.495254 0.331651 -0.872975 -0.528976 70.000000
1.420000 -0.736307 -0.824882 18.864493 15.684226 0.477762 0.444220 2.752570 -2.082876 0.110994 0.132414 -1.459500 1.269642 0.485450 0.407347 11.903550 -5.736740 0.340893 0.374024 1.038289 4.953182 -0.402290 -0.392788 0.799648 0.714004 -1.113055 -1.021412 -11.681516 -15.352971 -0.449078 -0.417861 -4.405587 3.403788 -0.860858 -0.869506 -1.073645 -2.466781 1.110093 1.103896 -10.004686 5.792812 0.207746 0.148744 -0.511962 -5.556919 -0.073708 -0.007802 -0.178306 -0.463125 0.276634 0.274374 -0.646981 -1.263403 -0.507795 -0.505123 -3.697750 1.108779 -1.662720 -1.546012 -2.137886 -2.935148 0.794473 0.636980 4.434344 1.632671 -1.601392 -1.538256 0.820636 -2.611224 0.610429 0.655066 1.149620 0.517282 -0.340274 -0.367029 -0.060593 -0.496024 -0.689217 -0.620302 1.736522 1.342210 -1.435025 -1.425429 -0.467162 -0.477057 0.376038 0.332230 0.651754 -0.136116 0.268544 0.375160 -2.743624 -1.128125 0.392667 0.352589 -0.152496 1.248991 0.381297 -0.840615 -0.593147 71.000000
1.440000 -0.811192 -0.836546 6.928367 18.864493 0.521904 0.471023 6.209785 2.106035 0.105021 0.118236 -1.134938 -0.646535 0.489056 0.439381 4.718264 -6.701420 0.331308 0.352543 1.468447 5.202130 -0.405538 -0.401275 0.523620 0.799648 -1.139679 -1.064966 -8.787376 -11.681516 -0.432470 -0.432812 2.366433 2.739616 -0.856392 -0.852545 -2.561927 -1.665971 1.184711 1.176430 -8.073093 5.371980 0.220196 0.170171 -0.464404 -4.632706 -0.076270 -0.025157 0.004453 -0.178306 0.228790 0.278166 -9.876633 1.525385 -0.526427 -0.486549 -10.377357 2.172366 -1.682372 -1.564122 -1.929862 -2.137886 0.764860 0.648983 2.854646 1.806854 -1.616304 -1.560334 0.950657 -2.627490 0.602328 0.637176 0.971841 0.605106 -0.331109 -0.358937 -0.104201 -0.544514 -0.728081 -0.652714 1.946125 1.736522 -1.437030 -1.421641 -1.720982 -0.559458 0.393787 0.341684 0.573587 -0.092296 0.245652 0.359932 -1.840386 -1.295564 0.406606 0.364895 -0.164702 1.448060 0.422176 -0.810187 -0.645986 72.000000
1.460000 -0.934524 -0.859464 -10.823962 6.928367 0.569859 0.498961 9.806717 3.672362 0.101644 0.110769 -1.052025 -2.537423 0.483396 0.483723 -7.357499 -3.419351 0.297625 0.333943 0.353077 1.298913 -0.399108 -0.404799 0.325349 0.523620 -1.157116 -1.103413 -5.456192 -8.787376 -0.420723 -0.453480 9.806498 0.097747 -0.850184 -0.842926 -2.101321 2.464180 1.291523 1.245318 -0.714433 4.371846 0.251986 0.187973 0.354428 -3.701247 -0.062876 -0.038355 0.225784 0.004453 0.166460 0.276783 -21.557769 0.250362 -0.544432 -0.479834 -12.932591 10.126995 -1.735868 -1.586938 -2.206235 -1.929862 0.761502 0.659724 2.357690 0.951994 -1.637162 -1.582168 0.970325 -1.902651 0.630448 0.627882 1.057287 0.538021 -0.338461 -0.352572 -0.195695 -0.433820 -0.762951 -0.687242 1.944201 1.946125 -1.389716 -1.407835 -2.140422 -1.147285 0.404119 0.352432 0.390648 0.573697 0.229114 0.340712 -1.417846 -0.837842 0.426614 0.378420 -0.147910 1.002544 0.452371 -0.783080 -0.685025 73.000000
1.480000 -0.997293 -0.892261 -16.112640 -10.823962 0.606685 0.534190 8.754014 5.429371 0.096485 0.107142 -1.716914 -4.377346 0.508059 0.537073 -13.483483 3.423828 0.306463 0.325947 -0.332824 -3.933671 -0.388791 -0.404011 0.231150 0.325349 -1.176106 -1.136898 -3.150059 -5.456192 -0.406684 -0.469991 14.314862 -3.852589 -0.838173 -0.839613 0.050306 5.953909 1.379767 1.312800 3.666115 0.101319 0.270280 0.200005 1.154235 -0.613114 -0.056894 -0.044094 -0.157623 0.225784 0.130648 0.272977 -27.513132 -4.312589 -0.545801 -0.487838 -9.530052 17.245180 -1.732894 -1.611327 -1.384356 -2.206235 0.812859 0.677695 2.095790 0.693682 -1.661962 -1.603344 0.758625 -1.664007 0.635338 0.622662 0.949703 0.626491 -0.337505 -0.348372 -0.106994 -0.430796 -0.778543 -0.715297 0.926742 1.944201 -1.332757 -1.381555 -2.815477 -1.265535 0.414431 0.365562 -0.211565 0.874887 0.196353 0.316239 -0.889912 -0.634968 0.445034 0.393339 -0.185150 0.782878 0.475318 -0.757006 -0.717573 74.000000
1.500000 -1.023051 -0.924834 -15.153990 -16.112640 0.633937 0.573288 6.528295 5.235464 0.090384 0.102808 -1.699764 -3.518550 0.542736 0.584268 -14.259757 6.982040 0.328374 0.329394 -0.809802 -6.501442 -0.388581 -0.401068 0.052749 0.231150 -1.210413 -1.169286 -3.298553 -3.150059 -0.422899 -0.476878 11.342225 -7.182584 -0.818904 -0.831664 0.877598 7.132278 1.436208 1.379183 1.813296 -2.666415 0.281950 0.209381 1.201169 0.999700 -0.060864 -0.045529 -0.393971 -0.157623 0.125910 0.262397 -24.824694 -8.991540 -0.557320 -0.507683 -6.835067 18.521592 -1.707672 -1.632240 -0.136005 -1.384356 0.893188 0.704467 3.749461 0.668583 -1.676005 -1.622654 0.544733 -1.427207 0.636276 0.618755 1.175073 0.528349 -0.332276 -0.344663 -0.056394 -0.421355 -0.789193 -0.737337 1.418814 0.926742 -1.276253 -1.342894 -3.830761 -1.301956 0.433881 0.381013 -0.035376 1.513521 0.176569 0.291847 -1.629096 -0.352381 0.455728 0.408251 -0.245921 0.537531 0.498520 -0.731079 -0.750290 75.000000
1.520000 -1.039048 -0.954178 -12.909284 -15.153990 0.647119 0.607047 3.370280 4.114030 0.081644 0.092783 -0.404394 -2.414265 0.571381 0.616229 -12.523030 7.714555 0.364123 0.342370 -0.975956 -6.545202 -0.400118 -0.399103 -0.131316 0.052749 -1.258325 -1.204243 -5.461732 -3.298553 -0.444297 -0.479622 7.259631 -6.109912 -0.801164 -0.816901 0.374723 5.232314 1.487466 1.443296 -0.590253 -1.773892 0.301398 0.220876 0.987354 0.039404 -0.078450 -0.047289 -0.558645 -0.393971 0.141075 0.246171 -18.648207 -8.994813 -0.569853 -0.537509 -1.181800 15.829880 -1.690888 -1.647725 0.086696 -0.136005 0.977503 0.740087 3.373523 1.602364 -1.679913 -1.637614 0.247521 -2.147097 0.627262 0.612201 1.263147 0.615733 -0.332021 -0.341341 -0.074643 -0.559339 -0.800652 -0.755849 0.339291 1.418814 -1.231092 -1.300064 -3.345950 -1.897692 0.457379 0.397986 -0.359881 1.933068 0.168320 0.268695 -0.415693 -0.691587 0.461538 0.421654 -0.265702 0.937508 0.520155 -0.706322 -0.777207 76.000000
1.540000 -1.046718 -0.977447 -10.968298 -12.909284 0.664102 0.636808 1.082080 1.887337 0.072551 0.079823 0.428087 -1.482943 0.590520 0.632021 -9.655140 6.966156 0.393598 0.361452 -1.071029 -5.556875 -0.399093 -0.398619 -0.040290 -0.131316 -1.287089 -1.240973 -3.761503 -5.461732 -0.453228 -0.478883 4.710195 -3.817177 -0.779081 -0.797614 0.340486 3.442454 1.549226 1.506462 -0.951550 -0.417743 0.304435 0.234275 0.632657 -1.007996 -0.098610 -0.052690 -0.550894 -0.558645 0.141887 0.231175 -15.727920 -8.733203 -0.570623 -0.574403 6.213561 9.915004 -1.664884 -1.653949 -0.228779 0.086696 1.030116 0.785007 2.931055 1.563001 -1.676701 -1.647863 0.142442 -1.810522 0.620639 0.607753 0.889999 0.668895 -0.329233 -0.338427 -0.049603 -0.594252 -0.799952 -0.765252 -0.578420 0.339291 -1.195166 -1.263855 -1.970664 -1.493034 0.472253 0.416810 -0.576383 1.852915 0.153207 0.245079 -0.298485 -0.074996 0.466026 0.433020 -0.237280 0.340697 0.539119 -0.683803 -0.799801 77.000000
1.560000 -1.069579 -0.996652 -11.729700 -10.968298 0.682009 0.664717 -0.559372 0.326997 0.060574 0.065651 1.128778 -0.755084 0.602687 0.637825 -7.478762 5.600853 0.421259 0.383033 -1.035237 -4.054287 -0.399686 -0.398480 -0.050570 -0.040290 -1.348955 -1.280516 -7.470410 -3.761503 -0.460574 -0.475160 2.283138 -2.525341 -0.765674 -0.775822 -1.672193 2.184855 1.601243 1.570016 -3.343323 0.018996 0.311259 0.248324 0.293896 -0.932553 -0.105069 -0.061160 -0.277483 -0.550894 0.136989 0.217492 -14.063286 -10.970741 -0.575980 -0.606472 10.165503 4.757180 -1.652906 -1.651741 -0.747409 -0.228779 1.067639 0.828039 3.769501 1.394306 -1.676266 -1.655163 0.125182 -1.536748 0.621293 0.604653 1.078095 0.469801 -0.325525 -0.335498 -0.038850 -0.420198 -0.792380 -0.769457 -0.344995 -0.578420 -1.167519 -1.237320 -0.574901 -0.697140 0.476772 0.432564 -0.189604 1.273524 0.133155 0.225782 -1.191612 -0.030602 0.472845 0.442864 -0.184402 0.267883 0.557083 -0.661952 -0.821181 78.000000
1.580000 -1.083603 -1.017151 -10.245889 -11.729700 0.704970 0.690402 -0.847704 -0.844075 0.042126 0.048386 1.386056 -0.284703 0.612849 0.641022 -6.028960 4.486822 0.437590 0.404240 -1.022084 -2.991940 -0.399532 -0.398394 -0.045773 -0.050570 -1.384169 -1.322404 -6.257624 -7.470410 -0.464983 -0.472876 1.428930 -0.305473 -0.753882 -0.753281 -3.386218 1.977666 1.662026 1.635748 -4.629014 1.459468 0.316280 0.263556 -0.028385 -1.883855 -0.108260 -0.071501 -0.003523 -0.277483 0.125342 0.205958 -14.552382 -12.114395 -0.588127 -0.631129 11.920884 1.948891 -1.643744 -1.643817 -1.576189 -0.747409 1.080304 0.865909 3.178472 1.822160 -1.675873 -1.660935 0.235614 -1.947342 0.616058 0.601579 0.872524 0.558472 -0.322341 -0.332476 -0.040734 -0.519622 -0.780216 -0.767990 -1.216537 -0.344995 -1.151499 -1.220924 0.941872 -0.192648 0.477377 0.443946 -0.199683 0.382252 0.094208 0.205338 -1.133362 -0.503605 0.477531 0.451533 -0.167653 0.688007 0.572666 -0.640222 -0.839793 79.000000
1.600000 -1.097381 -1.039333 -8.301719 -10.245889 0.738239 0.716334 0.336416 -1.116880 0.023647 0.030009 1.290430 -0.269176 0.621071 0.645047 -5.382787 3.752424 0.448543 0.422967 -0.964061 -2.276535 -0.406028 -0.399079 -0.089358 -0.045773 -1.404726 -1.360766 -3.477064 -6.257624 -0.470769 -0.474724 1.279489 0.978644 -0.735781 -0.736386 -2.264876 2.407574 1.723676 1.702107 -5.569514 2.335001 0.318656 0.277719 -0.219471 -2.294013 -0.110326 -0.081077 0.082843 -0.003523 0.134947 0.199032 -12.139477 -13.236633 -0.616896 -0.652683 10.224629 1.315749 -1.648813 -1.631928 -2.639575 -1.576189 1.094112 0.902179 2.390585 1.471429 -1.689297 -1.668085 0.395525 -1.707043 0.613763 0.599415 0.707405 0.456629 -0.318316 -0.329313 -0.035286 -0.415895 -0.806691 -0.765353 -1.801506 -1.216537 -1.135226 -1.211029 1.774440 0.570778 0.471316 0.452856 -0.407267 -0.371094 0.011624 0.176074 -1.555475 -0.482854 0.481850 0.459086 -0.141960 0.650507 0.585930 -0.620165 -0.857081 80.000000
1.620000 -1.107718 -1.063851 -5.209850 -8.301719 0.768959 0.745533 0.042276 -0.477007 -0.002048 0.009193 0.950742 -0.813423 0.648766 0.655064 -3.212721 3.387446 0.441543 0.435799 -0.794086 -1.995342 -0.412344 -0.401334 -0.047441 -0.089358 -1.402164 -1.390879 1.479239 -3.477064 -0.459961 -0.478115 3.950825 0.492693 -0.713484 -0.725798 1.368014 1.772182 1.801434 1.767683 -2.751849 2.943215 0.317589 0.287537 0.143801 -2.626299 -0.095685 -0.086297 -0.026664 0.082843 0.153308 0.199209 -9.575597 -11.182053 -0.654639 -0.675007 7.471551 0.957424 -1.642934 -1.617409 -3.436825 -2.639575 1.148183 0.941906 2.053515 0.997530 -1.714206 -1.679396 0.598370 -1.393055 0.611927 0.597526 0.623555 0.371345 -0.312664 -0.325749 -0.028696 -0.336060 -0.875470 -0.774534 -1.775805 -1.801506 -1.091781 -1.199295 2.158332 1.090853 0.468009 0.460002 -0.591709 -0.683587 -0.083920 0.133507 -1.539463 -0.706758 0.492226 0.466509 -0.087978 0.848717 0.596968 -0.602614 -0.875388 81.000000
1.640000 -1.161456 -1.093282 -8.995737 -5.209850 0.789826 0.773112 -0.275824 -0.454233 -0.024294 -0.015273 1.647642 -0.496509 0.673405 0.677488 -4.825066 2.179691 0.422321 0.440577 -0.749070 -1.033030 -0.406581 -0.403439 0.049433 -0.047441 -1.451405 -1.415269 -3.648094 1.479239 -0.451650 -0.479714 5.699239 -2.659419 -0.707367 -0.717189 0.931543 1.291406 1.848822 1.827599 -3.750894 1.272101 0.320378 0.293278 0.362716 -1.479749 -0.074898 -0.084630 -0.224455 -0.026664 0.111336 0.197225 -15.848923 -8.523574 -0.697003 -0.698823 3.684369 1.052023 -1.610311 -1.601856 -2.564700 -3.436825 1.208562 0.982669 3.582785 0.727572 -1.709524 -1.691583 0.926788 -1.325942 0.599474 0.592503 1.122457 0.326125 -0.311111 -0.322163 -0.066160 -0.297430 -0.812101 -0.792786 2.168494 -1.775805 -1.053193 -1.175788 0.246209 1.375021 0.512645 0.465785 1.099647 -0.783312 -0.143429 0.085199 -2.125258 -0.725742 0.504480 0.474781 -0.084460 0.813720 0.608597 -0.587333 -0.894056 82.000000
1.660000 -1.202148 -1.127712 -9.833079 -8.995737 0.796879 0.788404 0.243456 -0.961733 -0.043399 -0.038593 1.994638 -0.685909 0.698734 0.710629 -7.560184 2.953361 0.380082 0.436843 -1.011153 -1.871704 -0.404917 -0.404072 -0.012043 0.049433 -1.457544 -1.436963 -1.335742 -3.648094 -0.466944 -0.484583 4.586188 -3.315391 -0.684158 -0.701929 0.394329 2.383848 1.888401 1.878334 -5.025558 1.613566 0.312950 0.297943 -0.065524 -2.137328 -0.073410 -0.080159 -0.176620 -0.224455 0.065865 0.180980 -19.629471 -9.766646 -0.737274 -0.727517 2.875678 6.082277 -1.579452 -1.585642 -2.394885 -2.564700 1.238495 1.021613 2.903975 1.327998 -1.695171 -1.698811 0.901724 -2.254787 0.569151 0.582146 0.930239 0.594308 -0.315923 -0.319799 -0.093672 -0.528149 -0.645785 -0.789697 2.816854 2.168494 -1.061136 -1.144892 -1.120852 -0.426719 0.545325 0.472760 1.477819 -0.672928 -0.149608 0.035721 -0.071911 -1.020399 0.519531 0.484431 -0.095150 1.104859 0.623252 -0.575032 -0.905390 83.000000
1.680000 -1.236797 -1.159807 -11.017208 -9.833079 0.784330 0.788650 -0.275393 -0.875591 -0.054595 -0.054901 1.820869 -1.119047 0.714642 0.744372 -10.470243 4.510145 0.355767 0.427014 -1.046989 -3.050039 -0.407364 -0.404132 -0.086932 -0.012043 -1.466554 -1.453671 -0.166375 -1.335742 -0.474844 -0.494637 5.297083 -2.490258 -0.638617 -0.684086 5.688156 2.095930 1.925097 1.914031 -2.266993 2.560087 0.325408 0.300039 0.486487 -2.465471 -0.086133 -0.073687 -0.861845 -0.176620 0.054894 0.150436 -13.916485 -11.252575 -0.753624 -0.761458 6.492954 8.376897 -1.549743 -1.566579 -2.405705 -2.394885 1.251890 1.057504 2.965212 1.001125 -1.682956 -1.700676 0.738037 -1.902849 0.533979 0.567228 0.895155 0.511956 -0.320451 -0.319143 -0.060749 -0.418283 -0.482953 -0.745538 1.578646 2.816854 -1.089258 -1.120909 -1.492504 -1.299335 0.542613 0.481597 1.005762 -0.178483 -0.125811 -0.007926 1.050035 0.011619 0.528720 0.494725 -0.151911 0.083531 0.642007 -0.567865 -0.908000 84.000000
1.700000 -1.269111 -1.193156 -9.990317 -11.017208 0.780931 0.783063 0.265391 -1.048131 -0.070338 -0.067644 1.230756 -0.772738 0.757113 0.777481 -9.013801 5.991048 0.350872 0.414567 -0.659891 -4.479195 -0.391563 -0.402562 0.058760 -0.086932 -1.494587 -1.472903 -1.215349 -0.166375 -0.476224 -0.500097 5.022358 -5.492620 -0.596722 -0.660191 8.867577 -0.195537 1.970471 1.938865 3.032149 0.782253 0.326800 0.299495 1.002046 -1.484740 -0.092474 -0.067889 -1.236646 -0.861845 0.059385 0.117277 -7.059240 -10.204720 -0.758533 -0.789566 9.704393 3.711766 -1.510770 -1.543607 -2.495818 -2.405705 1.254218 1.086004 3.090233 1.113588 -1.668268 -1.697802 0.554907 -1.851625 0.479861 0.543883 0.995324 0.477952 -0.319426 -0.319187 0.001685 -0.417203 -0.400437 -0.672617 -1.002126 1.578646 -1.107570 -1.111526 -0.249803 -1.249133 0.503385 0.487259 0.069722 0.243371 -0.136207 -0.042025 0.755666 0.600973 0.530580 0.503949 -0.191297 -0.449062 0.662198 -0.562545 -0.906205 85.000000
1.720000 -1.295654 -1.232882 -6.532372 -9.990317 0.788276 0.781808 0.920500 -0.482682 -0.096488 -0.085043 0.535860 -0.748074 0.803299 0.815286 -8.101374 4.983342 0.341590 0.400895 -0.437208 -4.030459 -0.363970 -0.396648 0.183133 0.058760 -1.513458 -1.494900 -0.413616 -1.215349 -0.459676 -0.494515 5.231772 -6.944968 -0.582589 -0.634470 6.271731 -1.922609 2.001197 1.960134 4.941056 -2.239552 0.303753 0.293505 1.060555 0.792597 -0.088792 -0.063367 -1.037837 -1.236646 0.047232 0.093425 -6.339155 -8.381816 -0.774928 -0.807079 8.337746 -1.322576 -1.476774 -1.515200 -3.051972 -2.495818 1.230260 1.107481 2.214448 1.267663 -1.653320 -1.691977 0.641491 -1.822570 0.415912 0.512292 0.819152 0.496820 -0.322688 -0.319684 -0.008959 -0.498505 -0.374588 -0.592553 -3.001682 -1.002126 -1.099113 -1.112938 1.050823 -0.159763 0.456264 0.486236 -0.663283 0.090040 -0.163047 -0.069263 -0.064555 0.473482 0.544803 0.512986 -0.102564 -0.282184 0.680408 -0.556802 -0.906573 86.000000
1.740000 -1.339641 -1.275660 -6.544974 -6.532372 0.796407 0.785193 1.500056 0.192320 -0.119304 -0.107220 0.789142 -0.728180 0.829898 0.853315 -9.834098 4.366351 0.356412 0.390629 -0.314263 -3.735023 -0.354081 -0.387140 -0.024137 0.183133 -1.546287 -1.517959 -2.145236 -0.413616 -0.445364 -0.480261 4.523184 -5.751751 -0.575516 -0.610781 3.216639 -0.519980 2.031159 1.982259 6.058641 -3.236248 0.322434 0.285756 1.633676 1.704807 -0.087202 -0.060758 -0.812492 -1.037837 0.016120 0.077915 -10.403126 -7.338451 -0.806485 -0.819282 4.324097 -0.999296 -1.465153 -1.484966 -3.665542 -3.051972 1.234165 1.124473 2.072415 0.786479 -1.647957 -1.686376 0.818538 -1.427969 0.396209 0.480732 0.912121 0.414055 -0.334711 -0.321973 -0.038800 -0.405097 -0.329765 -0.518029 -3.048387 -3.001682 -1.107055 -1.115260 0.498416 0.857053 0.435028 0.479816 -0.665186 -0.193770 -0.183772 -0.091696 -0.609007 0.019004 0.567354 0.524165 -0.071439 0.083560 0.696895 -0.551013 -0.910948 87.000000
1.760000 -1.365904 -1.315803 -4.590633 -6.544974 0.789861 0.789429 -0.543040 0.355457 -0.130475 -0.127019 1.732817 -1.144599 0.875583 0.887795 -7.267475 5.143947 0.355186 0.384368 -0.351262 -4.690151 -0.345717 -0.376472 -0.143589 -0.024137 -1.543449 -1.539336 1.988428 -2.145236 -0.435058 -0.464748 3.698099 -3.869911 -0.543964 -0.587069 4.817636 0.653272 2.063753 2.008368 6.831776 -4.208835 0.348494 0.282791 1.931829 1.849806 -0.077812 -0.059216 -0.648131 -0.812492 0.004966 0.065162 -10.096623 -7.363611 -0.815994 -0.831223 4.798746 3.039514 -1.465014 -1.457715 -4.112773 -3.665542 1.244767 1.138020 2.506585 0.626939 -1.672194 -1.685735 0.877994 -1.445476 0.391687 0.455309 0.787842 0.475461 -0.345814 -0.326532 0.009023 -0.436661 -0.290361 -0.451537 -2.957550 -3.048387 -1.132714 -1.116125 -0.553130 0.581801 0.444849 0.473669 -0.464540 0.083385 -0.191333 -0.110396 -0.670737 -0.268784 0.582885 0.537246 -0.156559 0.340223 0.713314 -0.546929 -0.916824 88.000000
1.780000 -1.373358 -1.349268 -0.325268 -4.590633 0.767683 0.788974 -3.696678 -1.137928 -0.133421 -0.140226 2.853508 -0.594888 0.927115 0.920821 -3.494138 3.887349 0.347367 0.377247 -0.109880 -3.380126 -0.335634 -0.365546 -0.183139 -0.143589 -1.544169 -1.560576 6.615801 1.988428 -0.431021 -0.451491 2.369294 -4.257868 -0.474436 -0.562235 13.882915 -0.559768 2.081916 2.032901 6.615302 -4.810668 0.349039 0.283143 1.900675 2.021107 -0.044726 -0.050940 -1.076975 -0.648131 0.067533 0.048040 6.663852 -7.447685 -0.792788 -0.834574 8.130141 2.648938 -1.470056 -1.440812 -2.954745 -4.112773 1.245215 1.138725 4.991465 0.814295 -1.693807 -1.690804 0.795211 -1.692289 0.386625 0.432013 1.571868 0.389410 -0.344168 -0.331213 0.105442 -0.398433 -0.329205 -0.407357 -1.847867 -2.957550 -1.180788 -1.110738 -4.255335 -0.044295 0.420486 0.466289 -0.295639 0.508835 -0.197277 -0.120516 -1.866330 -0.257089 0.589385 0.550037 -0.231603 0.413648 0.731945 -0.543336 -0.921741 89.000000
1.800000 -1.417107 -1.385396 -0.715649 -0.325268 0.736736 0.777475 -5.876725 -3.275093 -0.156444 -0.159243 3.795667 0.421585 0.999830 0.966381 -1.335171 1.826402 0.329485 0.365226 0.274798 -1.667736 -0.331007 -0.355162 -0.255191 -0.183139 -1.506764 -1.585580 19.863639 6.615801 -0.406490 -0.440677 5.138677 -8.126105 -0.393051 -0.534110 23.667562 -5.756811 2.133577 2.052389 13.647377 -4.679939 0.335611 0.279886 2.199886 1.935364 0.035459 -0.026451 -1.265904 -1.076975 0.106816 0.032096 17.265932 -0.733145 -0.782384 -0.830226 8.452601 -7.396996 -1.478212 -1.433879 -2.280981 -2.954745 1.231075 1.132706 4.819253 2.098127 -1.703650 -1.697354 0.718566 -2.893338 0.373994 0.409257 1.738494 0.733213 -0.346828 -0.335110 0.075386 -0.838655 -0.338250 -0.378346 -2.266071 -1.847867 -1.220131 -1.103519 -5.445091 -1.979848 0.367325 0.450132 -0.452770 2.275487 -0.213176 -0.131266 -1.421694 -0.817364 0.602974 0.562336 -0.183531 1.048966 0.750321 -0.537885 -0.923298 90.000000
