timestep	qpos_left_hip_pitch_joint	qpos_right_hip_pitch_joint	qpos_waist_roll_joint	qpos_left_hip_roll_joint	qpos_right_hip_roll_joint	qpos_waist_yaw_joint	qpos_left_hip_yaw_joint	qpos_right_hip_yaw_joint	qpos_left_shoulder_pitch_joint	qpos_right_shoulder_pitch_joint	qpos_left_knee_joint	qpos_right_knee_joint	qpos_left_shoulder_roll_joint	qpos_right_shoulder_roll_joint	qpos_left_ankle_pitch_joint	qpos_right_ankle_pitch_joint	qpos_left_shoulder_yaw_joint	qpos_right_shoulder_yaw_joint	qpos_left_ankle_roll_joint	qpos_right_ankle_roll_joint	qpos_left_elbow_joint	qpos_right_elbow_joint	qpos_left_wrist_roll_joint	qpos_right_wrist_roll_joint	qvel_left_hip_pitch_joint	qvel_right_hip_pitch_joint	qvel_waist_roll_joint	qvel_left_hip_roll_joint	qvel_right_hip_roll_joint	qvel_waist_yaw_joint	qvel_left_hip_yaw_joint	qvel_right_hip_yaw_joint	qvel_left_shoulder_pitch_joint	qvel_right_shoulder_pitch_joint	qvel_left_knee_joint	qvel_right_knee_joint	qvel_left_shoulder_roll_joint	qvel_right_shoulder_roll_joint	qvel_left_ankle_pitch_joint	qvel_right_ankle_pitch_joint	qvel_left_shoulder_yaw_joint	qvel_right_shoulder_yaw_joint	qvel_left_ankle_roll_joint	qvel_right_ankle_roll_joint	qvel_left_elbow_joint	qvel_right_elbow_joint	qvel_left_wrist_roll_joint	qvel_right_wrist_roll_joint	root_vel_x	root_vel_y	root_vel_z
206	-0.5374194979667664	-0.7677557468414307	-0.03821077570319176	0.2604995667934418	-0.4195929169654846	0.00597178190946579	0.19865435361862183	-0.5741628408432007	0.624792218208313	0.6686303615570068	0.9320635199546814	0.8805338740348816	0.24376854300498962	-0.2561224400997162	-0.5356770157814026	-0.1595267802476883	-0.2520887553691864	0.1342727541923523	-0.1604403257369995	0.03797399252653122	0.10626114159822464	0.10649220645427704	-1.4378756284713745	1.2018177509307861	-0.05849367752671242	0.06582029908895493	0.03563578426837921	0.22475187480449677	0.022545572370290756	0.4763583540916443	-0.03924286738038063	0.22052039206027985	-2.296215534210205	-1.910955786705017	0.8044537901878357	0.33304497599601746	-0.22394859790802002	-0.16512471437454224	-0.014571264386177063	0.09511424601078033	-0.33548444509506226	1.0893436670303345	-0.4542125463485718	-0.26668432354927063	1.9939258098602295	2.2346858978271484	-0.3224109411239624	-0.9257656335830688	0.0715116485953331	0.04386908560991287	-0.06077222153544426
207	-0.525400698184967	-0.7681959867477417	-0.04725964739918709	0.2544505298137665	-0.4294038712978363	0.009359107352793217	0.2059943974018097	-0.5623902678489685	0.5826634764671326	0.6297046542167664	0.9350630640983582	0.8936649560928345	0.2440042495727539	-0.25493934750556946	-0.5458266139030457	-0.16567321121692657	-0.2518306374549866	0.14968959987163544	-0.16348393261432648	0.04460696130990982	0.10648579895496368	0.10567782074213028	-1.4313641786575317	1.2262846231460571	1.1518813371658325	0.1555611491203308	-0.5143793821334839	-0.5216765403747559	-0.6461893320083618	-0.27777808904647827	0.4906022548675537	0.5741019248962402	-2.4816904067993164	-2.754261016845703	-0.479585200548172	0.6554350852966309	-0.3865222632884979	-0.39234909415245056	-0.8472825288772583	-0.28730666637420654	0.3388725221157074	1.3861846923828125	-0.07053834199905396	0.3077147901058197	2.1323390007019043	2.1395390033721924	0.14387185871601105	0.4002950191497803	0.09273466467857361	0.04141947254538536	-0.08287598192691803
208	-0.5137172937393188	-0.7654458284378052	-0.054892390966415405	0.24367567896842957	-0.44446858763694763	-0.0003059434820897877	0.2069110870361328	-0.5544281005859375	0.531545877456665	0.5796118974685669	0.9371175765991211	0.9094079732894897	0.2437804490327835	-0.2540603280067444	-0.5597141981124878	-0.1747252494096756	-0.2502632141113281	0.1629396229982376	-0.14583510160446167	0.04803819581866264	0.10669580101966858	0.10651618987321854	-1.429274320602417	1.2264878749847412	0.2775847315788269	0.32165658473968506	-0.15645703673362732	-0.3010948896408081	-0.5733063817024231	-0.678293764591217	-0.13792945444583893	0.11561381816864014	-3.0009894371032715	-3.1887145042419434	0.5345356464385986	0.6148972511291504	-0.4373559057712555	-0.4487453103065491	-0.23768040537834167	-0.4476379454135895	0.41471588611602783	1.2475627660751343	1.078017234802246	0.18480633199214935	2.268157720565796	2.0749545097351074	-0.2677328586578369	-0.9460428953170776	0.061332520097494125	0.07489253580570221	-0.11876579374074936
209	-0.5079410076141357	-0.7720773816108704	-0.06569063663482666	0.23886974155902863	-0.45382148027420044	0.004429639782756567	0.21676144003868103	-0.5351876616477966	0.46821290254592896	0.5259553790092468	0.9520294070243835	0.9268594980239868	0.24367472529411316	-0.25348711013793945	-0.5688686370849609	-0.18422560393810272	-0.2403787523508072	0.16952669620513916	-0.13986769318580627	0.060373179614543915	0.10688214749097824	0.10641160607337952	-1.4275648593902588	1.237226128578186	0.3796767294406891	-0.3866378664970398	-0.47559434175491333	-0.09037816524505615	-0.25240740180015564	0.37469595670700073	0.7257289886474609	1.1150414943695068	-3.653322696685791	-3.3080697059631348	0.7423539161682129	0.7949129343032837	-0.5647420883178711	-0.5257808566093445	-0.48813462257385254	-0.363656222820282	0.8556452393531799	0.8614723682403564	0.24435925483703613	0.8547465801239014	2.2951912879943848	2.187866449356079	-0.019124090671539307	0.11432081460952759	0.03615010902285576	0.11041159182786942	-0.1574312001466751
210	-0.5039242506027222	-0.7799953818321228	-0.07581456005573273	0.2353489100933075	-0.46373000741004944	0.005761086940765381	0.22481124103069305	-0.5171310901641846	0.39704224467277527	0.4609234929084778	0.9694917798042297	0.946544885635376	0.24341124296188354	-0.2529708743095398	-0.5787230134010315	-0.1902991086244583	-0.22861093282699585	0.16538597643375397	-0.1375659853219986	0.07014937698841095	0.107451431453228	0.1074243113398552	-1.4287924766540527	1.2354557514190674	0.3137386441230774	0.046651702374219894	-0.24356363713741302	-0.08623185008764267	-0.4088798761367798	-0.4487168490886688	0.11649864912033081	0.5398725867271423	-3.8695504665374756	-4.128404140472412	0.823570191860199	0.8203954696655273	-0.5202076435089111	-0.4791293442249298	-0.47071871161460876	-0.2471749484539032	0.784363329410553	0.45911046862602234	0.1874808818101883	0.43682029843330383	2.2801361083984375	2.19124174118042	0.09108727425336838	-0.707473635673523	0.033359453082084656	0.10928289592266083	-0.15727351605892181
211	-0.4898948073387146	-0.7971190810203552	-0.09013436734676361	0.23435914516448975	-0.4692589342594147	0.015029145404696465	0.24595433473587036	-0.48237988352775574	0.3190707266330719	0.37901419401168823	0.9845235347747803	0.9722886681556702	0.2432810664176941	-0.2523554861545563	-0.5890759825706482	-0.17943456768989563	-0.20766299962997437	0.17003647983074188	-0.13570892810821533	0.07785679399967194	0.10774435102939606	0.10842590779066086	-1.4281059503555298	1.2366342544555664	0.8971465826034546	-0.9801480174064636	-0.44863563776016235	0.196085125207901	0.021082643419504166	0.7650250792503357	1.3461179733276367	1.9448745250701904	-4.521719932556152	-4.7312235832214355	0.7078320384025574	1.2981165647506714	-0.5897613763809204	-0.4108375608921051	-0.5414440631866455	1.1904308795928955	1.029735803604126	0.6972203254699707	0.24179229140281677	0.5253186225891113	2.3529460430145264	2.1654958724975586	0.018137894570827484	-0.9492682218551636	0.02253485657274723	0.14785689115524292	-0.1515876054763794
212	-0.47592613101005554	-0.8133440017700195	-0.09738510102033615	0.23646865785121918	-0.4737713932991028	0.023662429302930832	0.26323455572128296	-0.45089593529701233	0.22617842257022858	0.28295308351516724	0.9998063445091248	1.0000578165054321	0.24268729984760284	-0.2514263689517975	-0.5986610054969788	-0.16003790497779846	-0.18880419433116913	0.1706140637397766	-0.13335807621479034	0.1023392453789711	0.1086069718003273	0.10925467312335968	-1.4280188083648682	1.2361359596252441	0.7310038805007935	-0.17849737405776978	0.05078667774796486	0.20683503150939941	-0.15361271798610687	0.08200646936893463	0.4497930109500885	1.008718490600586	-5.279237270355225	-5.513124465942383	0.7319079637527466	1.0759516954421997	-0.5771002173423767	-0.4755527377128601	-0.4411715865135193	0.8335892558097839	0.7656960487365723	0.6411051750183105	0.13687065243721008	1.830004334449768	2.39595890045166	2.149091958999634	0.07467172294855118	-0.8796728253364563	0.01438758336007595	0.1688421219587326	-0.12219322472810745
213	-0.4694903492927551	-0.8294122219085693	-0.10161522030830383	0.2388382852077484	-0.48045745491981506	0.031192800030112267	0.2708838880062103	-0.4275015890598297	0.11948264390230179	0.17920835316181183	1.0157737731933594	1.0271589756011963	0.24203847348690033	-0.2509205639362335	-0.6057857275009155	-0.13477304577827454	-0.1737518012523651	0.17242780327796936	-0.1305341124534607	0.1319819986820221	0.1086750477552414	0.10908042639493942	-1.4272265434265137	1.233798623085022	0.069552481174469	-0.8905402421951294	0.12312836945056915	0.3646396994590759	-0.1698327362537384	0.5658431053161621	0.16240674257278442	0.9485642313957214	-6.129184722900391	-5.610541820526123	0.8358579277992249	1.2828186750411987	-0.5922994017601013	-0.5800412893295288	-0.35629701614379883	1.8169562816619873	0.32512834668159485	0.7318981885910034	-0.10946732759475708	1.3866716623306274	2.5798892974853516	2.194709300994873	0.10104452073574066	-0.4383494555950165	-0.07259999960660934	0.21914468705654144	-0.12248596549034119
214	-0.47204524278640747	-0.8516480326652527	-0.09889979660511017	0.24971376359462738	-0.48207613825798035	0.04066147282719612	0.2717403769493103	-0.4085364043712616	0.004937006160616875	0.06470192223787308	1.034734845161438	1.0562890768051147	0.24154523015022278	-0.25032082200050354	-0.6116089820861816	-0.09269192814826965	-0.16959881782531738	0.1773388683795929	-0.1294196993112564	0.1657736748456955	0.10912946611642838	0.10998757928609848	-1.428384780883789	1.2368470430374146	0.09094786643981934	-0.6670176386833191	0.6635444164276123	0.9358758926391602	0.3180209994316101	0.38451796770095825	-0.13632230460643768	0.7559623718261719	-6.11721658706665	-6.448222637176514	0.9663949012756348	1.2803360223770142	-0.3211725652217865	-0.5556846857070923	-0.3214260935783386	2.4399168491363525	-0.462774395942688	1.0919065475463867	0.1749948263168335	1.8011308908462524	2.495004415512085	2.1842010021209717	-0.07488608360290527	-0.6815110445022583	-0.08961161971092224	0.20101188123226166	-0.10229063779115677
215	-0.4767090976238251	-0.8706861138343811	-0.08933071047067642	0.26334840059280396	-0.48039788007736206	0.03619249910116196	0.2604202926158905	-0.3886032700538635	-0.10676995664834976	-0.05762993544340134	1.0533548593521118	1.0859044790267944	0.24131354689598083	-0.24985654652118683	-0.6160879731178284	-0.03880998119711876	-0.17180684208869934	0.19054070115089417	-0.12910330295562744	0.1964358538389206	0.10897411406040192	0.10991263389587402	-1.4294872283935547	1.2365485429763794	-0.3601408302783966	-0.8069302439689636	0.6122959852218628	0.5737937688827515	-0.006055384874343872	-0.43116965889930725	-0.9413778781890869	0.8878024220466614	-6.252555847167969	-6.399044990539551	0.869044840335846	1.3928347826004028	-0.04684484004974365	-0.6126675605773926	-0.15195077657699585	2.9391911029815674	-1.167454719543457	1.3985326290130615	0.3230457007884979	1.473829984664917	2.54012131690979	2.2309422492980957	-0.0742371529340744	-0.6653390526771545	-0.12136552482843399	0.1814783364534378	-0.08203485608100891
216	-0.4915983974933624	-0.8859191536903381	-0.07855954766273499	0.2676657438278198	-0.4941452741622925	0.009344175457954407	0.23024174571037292	-0.3839433491230011	-0.2151750922203064	-0.18155300617218018	1.0704947710037231	1.1153634786605835	0.2411305159330368	-0.24992361664772034	-0.6174072623252869	0.019917408004403114	-0.17395657300949097	0.2169932872056961	-0.12792465090751648	0.219744473695755	0.10873160511255264	0.11116138845682144	-1.4298959970474243	1.2522000074386597	-0.6526548266410828	-0.41183748841285706	0.7497378587722778	0.16306492686271667	-0.8457832336425781	-1.3214207887649536	-1.7149590253829956	-0.1669127643108368	-6.060860633850098	-6.39808988571167	0.8265090584754944	1.3858351707458496	0.10461494326591492	-0.608717679977417	-0.07628077268600464	2.9864230155944824	-1.456041693687439	1.8892483711242676	0.44057518243789673	1.0020002126693726	2.541877269744873	2.186483860015869	-0.1766858547925949	0.4571602940559387	-0.10303802043199539	0.1487925797700882	-0.08065804839134216
217	-0.5049563050270081	-0.8979806900024414	-0.06292276829481125	0.2760316729545593	-0.5020790100097656	-0.012517760507762432	0.20227770507335663	-0.3809341490268707	-0.3240068256855011	-0.3038031756877899	1.088971734046936	1.1410318613052368	0.24104517698287964	-0.250064879655838	-0.6206811666488647	0.07374833524227142	-0.18061791360378265	0.2446979582309723	-0.12781858444213867	0.2337874174118042	0.10871589928865433	0.11084745824337006	-1.4305802583694458	1.2672042846679688	-0.5167781114578247	-0.37154412269592285	0.9660547375679016	0.6529028415679932	-0.02887008525431156	-0.6480821371078491	-1.291427731513977	0.14157992601394653	-6.189709186553955	-6.382933139801025	0.9839392900466919	1.1175060272216797	0.11687532067298889	-0.46278151869773865	-0.22441208362579346	2.4788424968719482	-1.6793919801712036	1.7137514352798462	0.21369466185569763	0.6277580261230469	2.6101927757263184	2.2735414505004883	-0.02382887899875641	0.22615313529968262	-0.09469979256391525	0.11450888961553574	-0.11488255858421326
218	-0.5121930241584778	-0.9015604257583618	-0.05078566446900368	0.28855785727500916	-0.5084724426269531	-0.023270558565855026	0.18386544287204742	-0.3899407684803009	-0.43180328607559204	-0.4235190749168396	1.1087945699691772	1.162460446357727	0.24091988801956177	-0.2504304051399231	-0.627203106880188	0.10626430064439774	-0.19083012640476227	0.2691115438938141	-0.1296369582414627	0.24113838374614716	0.1085568517446518	0.11052475869655609	-1.4301633834838867	1.2786264419555664	0.06876955926418304	0.2792777121067047	0.32841041684150696	0.586652398109436	-0.47586849331855774	-0.08365136384963989	-0.634202241897583	-0.8614966869354248	-6.079748630523682	-6.143819332122803	0.9126660227775574	0.9414838552474976	0.04793158173561096	-0.22119396924972534	-0.38059115409851074	1.212672472000122	-1.8301538228988647	1.1978588104248047	0.06739240884780884	0.29156583547592163	2.7117807865142822	2.410874366760254	-0.14187628030776978	0.07470819354057312	-0.05440768226981163	0.024798424914479256	-0.1556398868560791
219	-0.50746089220047	-0.9069948792457581	-0.053107403218746185	0.3019427955150604	-0.5076324939727783	-0.01729280687868595	0.1880139261484146	-0.3919249475002289	-0.5312363505363464	-0.5429175496101379	1.1269992589950562	1.1813594102859497	0.24098217487335205	-0.25087612867355347	-0.636589765548706	0.10475558042526245	-0.19780415296554565	0.2934446632862091	-0.13256657123565674	0.2452363222837448	0.10806141048669815	0.10988438129425049	-1.4286497831344604	1.2924232482910156	0.5185286998748779	-0.2597300112247467	-0.2580408453941345	0.6970299482345581	0.29569417238235474	0.6428123116493225	0.5127697587013245	0.1277233362197876	-5.504762172698975	-6.326939582824707	0.7810426354408264	0.8140811324119568	-0.07706242799758911	0.07592141628265381	-0.5918288826942444	-0.5837953686714172	-1.5201234817504883	0.7762379050254822	-0.3193095922470093	0.14238108694553375	2.762017011642456	2.6879963874816895	-0.15049724280834198	-0.03235805034637451	-0.0633595883846283	-0.02142246812582016	-0.20010602474212646
220	-0.5050910115242004	-0.9097968339920044	-0.05868706852197647	0.3137097954750061	-0.5044194459915161	-0.011578027158975601	0.19367673993110657	-0.3970412611961365	-0.6238265633583069	-0.6635184288024902	1.1467241048812866	1.1917420625686646	0.24161158502101898	-0.2513630986213684	-0.6470119953155518	0.09775036573410034	-0.21830573678016663	0.31198999285697937	-0.13646046817302704	0.2466469258069992	0.10803624242544174	0.11011455208063126	-1.4311466217041016	1.2956361770629883	0.4342096745967865	0.2619014382362366	-0.41026368737220764	0.4844009280204773	0.09493955969810486	0.25587403774261475	0.27491337060928345	-0.37313830852508545	-5.063406467437744	-6.2796807289123535	0.8090713024139404	0.32628965377807617	0.10168048739433289	0.5605071783065796	-0.6550787687301636	-0.1698293834924698	-2.0651230812072754	0.06074833869934082	-0.5824223160743713	0.05270318686962128	2.560321092605591	2.7618610858917236	-0.0043218061327934265	-0.7706558704376221	-0.05598381906747818	-0.07942667603492737	-0.23471924662590027
