timestep	ref_qpos_left_hip_pitch_joint	ref_qpos_right_hip_pitch_joint	ref_qpos_waist_roll_joint	ref_qpos_left_hip_roll_joint	ref_qpos_right_hip_roll_joint	ref_qpos_waist_yaw_joint	ref_qpos_left_hip_yaw_joint	ref_qpos_right_hip_yaw_joint	ref_qpos_left_shoulder_pitch_joint	ref_qpos_right_shoulder_pitch_joint	ref_qpos_left_knee_joint	ref_qpos_right_knee_joint	ref_qpos_left_shoulder_roll_joint	ref_qpos_right_shoulder_roll_joint	ref_qpos_left_ankle_pitch_joint	ref_qpos_right_ankle_pitch_joint	ref_qpos_left_shoulder_yaw_joint	ref_qpos_right_shoulder_yaw_joint	ref_qpos_left_ankle_roll_joint	ref_qpos_right_ankle_roll_joint	ref_qpos_left_elbow_joint	ref_qpos_right_elbow_joint	ref_qpos_left_wrist_roll_joint	ref_qpos_right_wrist_roll_joint	ref_qvel_left_hip_pitch_joint	ref_qvel_right_hip_pitch_joint	ref_qvel_waist_roll_joint	ref_qvel_left_hip_roll_joint	ref_qvel_right_hip_roll_joint	ref_qvel_waist_yaw_joint	ref_qvel_left_hip_yaw_joint	ref_qvel_right_hip_yaw_joint	ref_qvel_left_shoulder_pitch_joint	ref_qvel_right_shoulder_pitch_joint	ref_qvel_left_knee_joint	ref_qvel_right_knee_joint	ref_qvel_left_shoulder_roll_joint	ref_qvel_right_shoulder_roll_joint	ref_qvel_left_ankle_pitch_joint	ref_qvel_right_ankle_pitch_joint	ref_qvel_left_shoulder_yaw_joint	ref_qvel_right_shoulder_yaw_joint	ref_qvel_left_ankle_roll_joint	ref_qvel_right_ankle_roll_joint	ref_qvel_left_elbow_joint	ref_qvel_right_elbow_joint	ref_qvel_left_wrist_roll_joint	ref_qvel_right_wrist_roll_joint	ref_root_vel_x	ref_root_vel_y	ref_root_vel_z
238	-0.3992515206336975	-0.4933168590068817	-0.0627983957529068	0.1965320110321045	-0.4546104967594147	0.005513980984687805	0.13603578507900238	-0.5473429560661316	-1.0183460712432861	-0.989537239074707	1.1070291996002197	0.9258009791374207	0.1252414435148239	-0.2092963457107544	-0.6122720837593079	-0.054147154092788696	-0.5163165330886841	0.6605881452560425	-0.011093448847532272	0.07509389519691467	-0.32367587089538574	-0.1800517737865448	0.44650906324386597	-0.3935268819332123	-0.7067971229553223	-2.350142478942871	-0.023135729134082794	-0.03316812217235565	-1.564421534538269	-0.0700172632932663	-0.10046884417533875	1.119248628616333	0.45530200004577637	0.11786669492721558	1.2284517288208008	3.753164291381836	1.2424986362457275	-1.7148610353469849	-0.5656331777572632	1.438879370689392	0.2330392599105835	-0.21712183952331543	-0.22207531332969666	0.5227839350700378	-0.28335005044937134	-0.9147509932518005	1.272268533706665	0.6934583187103271	0.009539909660816193	0.02095978707075119	-0.1832321286201477
239	-0.41381755471229553	-0.5413950681686401	-0.06355644017457962	0.19485428929328918	-0.4873073697090149	0.004549216013401747	0.13391415774822235	-0.5245999097824097	-1.005847692489624	-0.9836844205856323	1.1311033964157104	1.0005334615707397	0.1506681740283966	-0.24557609856128693	-0.6231259703636169	-0.02108358033001423	-0.5106842517852783	0.6546139717102051	-0.01519225537776947	0.08613686263561249	-0.3302232325077057	-0.19968891143798828	0.4727270007133484	-0.3774970769882202	-0.7712692022323608	-2.5113186836242676	-0.06743166595697403	-0.18531456589698792	-1.775600790977478	-0.004678929690271616	-0.1173015683889389	1.1729016304016113	0.9641259908676147	0.6421655416488647	1.1541634798049927	3.703357219696045	1.3289448022842407	-2.0121448040008545	-0.49678534269332886	2.0816822052001953	0.37875473499298096	-0.46186745166778564	-0.1706608533859253	0.6108477711677551	-0.41538625955581665	-1.1160145998001099	1.3880863189697266	1.0175056457519531	-0.0008098781108856201	0.030830688774585724	-0.1913219690322876
240	-0.43010228872299194	-0.5937696099281311	-0.06549566239118576	0.18911942839622498	-0.5256345272064209	0.0053268237970769405	0.13134372234344482	-0.5004268884658813	-0.9797810316085815	-0.9638506174087524	1.1531957387924194	1.0739352703094482	0.1783992350101471	-0.2897821366786957	-0.632143497467041	0.029120132327079773	-0.5011663436889648	0.642113447189331	-0.017919883131980896	0.09952780604362488	-0.3402913212776184	-0.22469235956668854	0.5020325183868408	-0.35282665491104126	-0.8653409481048584	-2.523420810699463	-0.12419261038303375	-0.4215314984321594	-2.0242557525634766	0.07753275334835052	-0.182265043258667	1.0794639587402344	1.6565173864364624	1.3208121061325073	1.0131269693374634	3.3904104232788086	1.3738430738449097	-2.5618035793304443	-0.37351101636886597	2.607311487197876	0.5010671615600586	-0.8080586791038513	-0.09698896110057831	0.799125075340271	-0.5536473989486694	-1.4367341995239258	1.2941851615905762	1.161097764968872	-0.012060441076755524	0.040280818939208984	-0.18802285194396973
241	-0.44843119382858276	-0.6423318982124329	-0.06852414458990097	0.1779930293560028	-0.5682775974273682	0.007650526240468025	0.12662355601787567	-0.4814213514328003	-0.9395869970321655	-0.930851936340332	1.171628475189209	1.1361498832702637	0.2056218981742859	-0.34804823994636536	-0.6380664110183716	0.08320888131856918	-0.4906415641307831	0.622291624546051	-0.01907181367278099	0.11810186505317688	-0.35236912965774536	-0.2571582794189453	0.5244944095611572	-0.3310531675815582	-0.9419679641723633	-2.3804097175598145	-0.1650335192680359	-0.6236858367919922	-2.1860361099243164	0.13550439476966858	-0.2628680467605591	0.8856720924377441	2.186201572418213	1.8144160509109497	0.8758813142776489	2.9708445072174072	1.3547443151474	-3.088946580886841	-0.2574622631072998	2.7529218196868896	0.5388088226318359	-1.08256196975708	-0.03790292143821716	0.9934548139572144	-0.6289921998977661	-1.7165157794952393	1.03753662109375	1.0524414777755737	-0.018585100769996643	0.04458446055650711	-0.17498135566711426
242	-0.4677810072898865	-0.6889860033988953	-0.07209700345993042	0.1641719937324524	-0.6130759716033936	0.010746999643743038	0.12082900106906891	-0.4650000035762787	-0.8923329710960388	-0.8912739753723145	1.1882309913635254	1.1927690505981445	0.2325890064239502	-0.4133400022983551	-0.642441987991333	0.13923700153827667	-0.4796139895915985	0.5988109707832336	-0.019435999915003777	0.1392659991979599	-0.36545100808143616	-0.29335299134254456	0.543533980846405	-0.3107289969921112	-0.9618908166885376	-2.0682201385498047	-0.18263739347457886	-0.7818050384521484	-2.1138100624084473	0.17318782210350037	-0.37450119853019714	0.7033966779708862	2.896167278289795	2.544905185699463	0.60558021068573	2.276322364807129	1.5153862237930298	-3.725055694580078	-0.09605437517166138	2.717461347579956	0.33250972628593445	-1.5445961952209473	0.01966562122106552	1.2556805610656738	-0.6318941712379456	-2.0550341606140137	0.48215538263320923	0.5413599014282227	-0.02282988280057907	0.04078410565853119	-0.13427585363388062
243	-0.48690682649612427	-0.7250607013702393	-0.0758296400308609	0.14672082662582397	-0.6528300046920776	0.014578038826584816	0.11164350807666779	-0.45328548550605774	-0.8237403035163879	-0.8290557265281677	1.1958516836166382	1.2272027730941772	0.2662373483181	-0.4970504641532898	-0.641908586025238	0.19190733134746552	-0.4773411750793457	0.5605077743530273	-0.01828518882393837	0.16832908987998962	-0.3776448965072632	-0.3393596410751343	0.5437806248664856	-0.3093987703323364	-0.9208172559738159	-1.6950368881225586	-0.1738211214542389	-0.8764240741729736	-1.8649637699127197	0.18631161749362946	-0.4501190185546875	0.5832709074020386	3.7112176418304443	3.384922504425049	0.2958536148071289	1.5266239643096924	1.722843885421753	-4.240476131439209	0.06468743085861206	2.4598758220672607	0.11615082621574402	-1.977921962738037	0.056180499494075775	1.4436841011047363	-0.5758136510848999	-2.242069721221924	-0.059373676776885986	0.0492095947265625	-0.027165375649929047	0.031040050089359283	-0.08230507373809814
244	-0.5046136975288391	-0.7567874789237976	-0.07904984802007675	0.129115030169487	-0.6876745223999023	0.018199464306235313	0.10282424092292786	-0.44166916608810425	-0.743884265422821	-0.7558770775794983	1.2000651359558105	1.2538340091705322	0.3015027642250061	-0.5829590559005737	-0.6398544907569885	0.23763203620910645	-0.47496795654296875	0.5196940898895264	-0.01718878000974655	0.19701336324214935	-0.38848355412483215	-0.3830357789993286	0.5411590337753296	-0.3087606132030487	-0.814405083656311	-1.368950366973877	-0.13539063930511475	-0.8880194425582886	-1.4967679977416992	0.17059147357940674	-0.4226537346839905	0.5759060382843018	4.5559210777282715	4.206916809082031	0.0403285026550293	0.9414702653884888	1.844120740890503	-4.405327320098877	0.17873495817184448	1.9389811754226685	0.12368112802505493	-2.1662042140960693	0.05210046470165253	1.415273904800415	-0.4741743206977844	-2.067288875579834	-0.27447789907455444	-0.0026911497116088867	-0.03396030515432358	0.017509981989860535	-0.03546029329299927
245	-0.5194830298423767	-0.7798187136650085	-0.08124526590108871	0.11120004951953888	-0.7127007246017456	0.021401697769761086	0.09473735839128494	-0.43024924397468567	-0.6415034532546997	-0.6607790589332581	1.1974648237228394	1.2648615837097168	0.340002179145813	-0.6732635498046875	-0.6347591876983643	0.2694665789604187	-0.4723939299583435	0.47385960817337036	-0.016201170161366463	0.22494004666805267	-0.39661186933517456	-0.42205119132995605	0.5328015089035034	-0.3095064163208008	-0.6460711359977722	-0.8253976702690125	-0.09829849004745483	-0.8320171236991882	-0.8897155523300171	0.13203802704811096	-0.3654945492744446	0.4287533462047577	5.6229634284973145	5.107562065124512	-0.3522336483001709	0.11099874973297119	1.900221347808838	-4.2985734939575195	0.34264475107192993	1.0331846475601196	0.29373615980148315	-2.0783491134643555	0.010539870709180832	1.0517339706420898	-0.06090924143791199	-1.3129301071166992	-0.5245715379714966	0.024099647998809814	-0.04279930144548416	-0.005609728395938873	0.03726780414581299
246	-0.53045654296875	-0.7898033857345581	-0.08298178762197495	0.09583434462547302	-0.723263144493103	0.023480985313653946	0.08820445835590363	-0.42451903223991394	-0.5189657211303711	-0.5515745878219604	1.1859757900238037	1.258273959159851	0.3775116205215454	-0.7549020051956177	-0.6261487007141113	0.2789594233036041	-0.4632185101509094	0.43656012415885925	-0.016767185181379318	0.2390827238559723	-0.39091992378234863	-0.4355529844760895	0.5201761722564697	-0.3077966272830963	-0.5000069737434387	-0.33615827560424805	-0.08109472692012787	-0.7364643812179565	-0.3473356366157532	0.0899294838309288	-0.30723994970321655	0.2153925597667694	6.379244327545166	5.636925220489502	-0.6856083869934082	-0.5496203899383545	1.8631815910339355	-3.97381329536438	0.4745006561279297	0.1953527331352234	0.5413360595703125	-1.7584025859832764	-0.047724649310112	0.5348749160766602	0.45740529894828796	-0.35622045397758484	-0.6846591830253601	0.11618435382843018	-0.0492660328745842	-0.026762671768665314	0.09952634572982788
247	-0.5394833087921143	-0.7932650446891785	-0.08448905497789383	0.08174147456884384	-0.7265941500663757	0.024998877197504044	0.08244775980710983	-0.4216335415840149	-0.3863336741924286	-0.4353020489215851	1.170040488243103	1.2428767681121826	0.4145294427871704	-0.8322160840034485	-0.6157791614532471	0.27728068828582764	-0.4507404863834381	0.4035235047340393	-0.018110156059265137	0.24633504450321198	-0.37831565737724304	-0.43630000948905945	0.505415141582489	-0.3048590421676636	-0.37855803966522217	0.3961235284805298	-0.06444063037633896	-0.6120063066482544	0.32899677753448486	-0.021750200539827347	-0.26056766510009766	-0.1901566982269287	6.915879249572754	6.315424919128418	-1.1371612548828125	-1.4980047941207886	1.1388115882873535	-2.943930149078369	0.6723225116729736	-1.1824469566345215	1.0492608547210693	-1.565311074256897	-0.11050617694854736	0.19705705344676971	1.4741092920303345	-0.018675625324249268	-0.7703334093093872	0.06354004144668579	-0.057030655443668365	-0.061200931668281555	0.18013715744018555
248	-0.5455988645553589	-0.7739584445953369	-0.0855594128370285	0.07135409116744995	-0.7101032733917236	0.022610977292060852	0.07778175175189972	-0.4321253001689911	-0.24233053624629974	-0.29895758628845215	1.1404893398284912	1.1983537673950195	0.42306408286094666	-0.8726592063903809	-0.5992558002471924	0.23166154325008392	-0.42124807834625244	0.3739476799964905	-0.0211874321103096	0.24696500599384308	-0.33195555210113525	-0.43630000948905945	0.48936283588409424	-0.3052550256252289	-0.2517819404602051	1.1518269777297974	-0.06461981683969498	-0.4743443727493286	1.0211646556854248	-0.16039563715457916	-0.22160056233406067	-0.5735300779342651	7.150676727294922	6.753486633300781	-1.5884637832641602	-2.535346031188965	0.12483447790145874	-1.5963866710662842	0.8592486381530762	-2.5294904708862305	1.6509778499603271	-1.411848545074463	-0.19421511888504028	-0.14984197914600372	2.5486693382263184	0.3255002200603485	-0.577448308467865	-0.09519904851913452	-0.06422903388738632	-0.09700413793325424	0.2551570534706116
249	-0.5495545864105225	-0.7471919655799866	-0.08707384765148163	0.06276769936084747	-0.6857475638389587	0.01858305186033249	0.07358373701572418	-0.4445747435092926	-0.10030659288167953	-0.1651625782251358	1.1065019369125366	1.1414629220962524	0.41952282190322876	-0.8960715532302856	-0.581409215927124	0.17610107362270355	-0.38470137119293213	0.3470495641231537	-0.02587876096367836	0.24034136533737183	-0.2763688862323761	-0.4232800006866455	0.4823172092437744	-0.30866700410842896	-0.08978843688964844	1.7112374305725098	-0.09792149066925049	-0.3392511010169983	1.610948085784912	-0.2833850085735321	-0.18649138510227203	-0.7203198671340942	7.001878261566162	6.5619425773620605	-1.9210875034332275	-3.462770462036133	-0.7808334827423096	-0.31904131174087524	0.9584501385688782	-3.2749361991882324	2.1799511909484863	-1.2109591960906982	-0.3152552843093872	-0.6938360929489136	3.2405052185058594	1.301950216293335	0.09806305170059204	-0.32138675451278687	-0.06900075823068619	-0.12225154787302017	0.3006443381309509
250	-0.5491904020309448	-0.7055089473724365	-0.08947627246379852	0.05778404697775841	-0.6456653475761414	0.011275576427578926	0.07032209634780884	-0.46093809604644775	0.037744611501693726	-0.036479875445365906	1.063645839691162	1.0598429441452026	0.3918307423591614	-0.8854208588600159	-0.5609177947044373	0.10066409409046173	-0.3340500295162201	0.32550930976867676	-0.03379764407873154	0.21921156346797943	-0.20233534276485443	-0.38422200083732605	0.4932853579521179	-0.31811049580574036	0.11773556470870972	2.4532034397125244	-0.13947245478630066	-0.2088300883769989	2.2499547004699707	-0.380354642868042	-0.19663386046886444	-1.089624285697937	6.579340934753418	5.955465793609619	-2.3440451622009277	-4.832086086273193	-1.90833580493927	1.3755857944488525	1.059563398361206	-3.6734423637390137	2.6354119777679443	-1.178137183189392	-0.5218917727470398	-1.785175085067749	3.858607292175293	2.415238380432129	1.0741486549377441	-0.8270770311355591	-0.07327087223529816	-0.14828182756900787	0.3481045365333557
251	-0.5448451638221741	-0.6490638256072998	-0.09265274554491043	0.05441449582576752	-0.5957493782043457	0.003368866164237261	0.0657183825969696	-0.488159716129303	0.16286703944206238	0.07305606454610825	1.012740135192871	0.9481794834136963	0.34318938851356506	-0.8410481214523315	-0.53902667760849	0.029163368046283722	-0.27928489446640015	0.2999240756034851	-0.04675443097949028	0.16893436014652252	-0.12202460318803787	-0.32667046785354614	0.52528315782547	-0.3417500853538513	0.2670198678970337	3.0067636966705322	-0.16849562525749207	-0.14829961955547333	2.618709087371826	-0.40282389521598816	-0.24696244299411774	-1.4968082904815674	6.094496726989746	5.237468719482422	-2.64589786529541	-5.958697319030762	-2.693910837173462	2.6401548385620117	1.112043857574463	-3.525775194168091	2.789673328399658	-1.3298355340957642	-0.7108055353164673	-2.8781633377075195	4.093973159790039	3.108725070953369	1.8627047538757324	-1.359394907951355	-0.07490534335374832	-0.1620819866657257	0.37381500005722046
252	-0.5385096073150635	-0.5852383971214294	-0.0962160974740982	0.051852062344551086	-0.5409169793128967	-0.004837378393858671	0.06044359877705574	-0.5208104252815247	0.2815244793891907	0.17301887273788452	0.9578099250793457	0.8214950561523438	0.2840743064880371	-0.7798146605491638	-0.5164360404014587	-0.040366917848587036	-0.22246310114860535	0.2723158895969391	-0.06222986429929733	0.1040850281715393	-0.03857642784714699	-0.25987300276756287	0.5677935481071472	-0.37248629331588745	0.34357160329818726	3.357224225997925	-0.1346668303012848	-0.03319215029478073	2.872459650039673	-0.39114853739738464	-0.32903653383255005	-2.0414485931396484	5.15507173538208	4.398848056793213	-2.90134859085083	-7.058358192443848	-3.2903730869293213	4.189765453338623	1.0531924962997437	-2.189948797225952	2.845366954803467	-1.7307274341583252	-0.8129284977912903	-3.5736889839172363	3.8427228927612305	3.633671522140503	1.8426403999328613	-1.387999176979065	-0.0670185312628746	-0.16408227384090424	0.3862306475639343
253	-0.5311022996902466	-0.5147748589515686	-0.0980394184589386	0.05308680981397629	-0.4808509945869446	-0.01227707602083683	0.05255692079663277	-0.5698176622390747	0.369069904088974	0.24900998175144196	0.8966861963272095	0.6658451557159424	0.2115744650363922	-0.6734575033187866	-0.49689897894859314	-0.058434583246707916	-0.1654702126979828	0.230694979429245	-0.07927156984806061	0.0259868074208498	0.03168431296944618	-0.1813236027956009	0.5989887714385986	-0.3972700536251068	0.33943653106689453	3.3814504146575928	-0.047321617603302	0.09707315266132355	2.799602508544922	-0.3488738536834717	-0.3485442101955414	-2.532804012298584	4.191908836364746	3.611518383026123	-2.995283842086792	-7.4750142097473145	-3.644270896911621	5.535332679748535	0.9200483560562134	-0.4328937232494354	2.7883660793304443	-2.3422017097473145	-0.7826538681983948	-3.1714980602264404	3.1781044006347656	3.908385753631592	1.3136401176452637	-1.2896023988723755	-0.05453471094369888	-0.15555545687675476	0.3804713487625122
254	-0.5249321460723877	-0.44998037815093994	-0.09810896217823029	0.055734988301992416	-0.42893287539482117	-0.01879233308136463	0.04650183022022247	-0.622122585773468	0.449200838804245	0.31747961044311523	0.8379985690116882	0.5224944949150085	0.1383034735918045	-0.558401346206665	-0.4796341061592102	-0.057682666927576065	-0.11092846095561981	0.17862781882286072	-0.09353601932525635	-0.022774893790483475	0.08854774385690689	-0.10353757441043854	0.6203391551971436	-0.4240703880786896	0.24662017822265625	2.9558427333831787	0.08419323712587357	0.2030438780784607	2.188211679458618	-0.27950164675712585	-0.2111499160528183	-2.7796924114227295	3.6352970600128174	3.0469720363616943	-2.812154531478882	-6.551619529724121	-3.701538562774658	6.186783313751221	0.7495343685150146	0.9783539175987244	2.6041431427001953	-3.125154972076416	-0.5742823481559753	-0.9712226390838623	2.173025131225586	3.850548267364502	0.5752325057983398	-1.4406167268753052	-0.04237033426761627	-0.13775117695331573	0.35161077976226807
255	-0.5212374925613403	-0.39654114842414856	-0.09467168897390366	0.061208564788103104	-0.39332252740859985	-0.02345714159309864	0.04411092400550842	-0.6810053586959839	0.514481782913208	0.3708888590335846	0.7842000126838684	0.40378037095069885	0.06351292133331299	-0.4259861707687378	-0.46691760420799255	-0.019300427287817	-0.0613044872879982	0.10568878054618835	-0.1022428646683693	-0.012862097471952438	0.11860532313585281	-0.027301674708724022	0.6219980716705322	-0.4548947215080261	0.003996491432189941	2.0841331481933594	0.26525333523750305	0.3002273738384247	1.0129965543746948	-0.19993437826633453	0.05876272916793823	-2.6905105113983154	3.081829071044922	2.4872376918792725	-2.1016523838043213	-4.178310871124268	-2.878850221633911	6.760236740112305	0.5063824653625488	1.4075194597244263	2.3438236713409424	-3.893329620361328	-0.38462018966674805	2.255349636077881	0.9514035582542419	3.4607205390930176	-1.0773718357086182	-1.2469388246536255	-0.035229697823524475	-0.11143703013658524	0.23483037948608398
256	-0.5247722864151001	-0.36661505699157715	-0.08749882876873016	0.06774408370256424	-0.3884130120277405	-0.0267897080630064	0.04885233938694	-0.7297430038452148	0.5724740028381348	0.4169691205024719	0.7539324760437012	0.35536205768585205	0.023149458691477776	-0.28799188137054443	-0.45937880873680115	-0.0013818873558193445	-0.017175516113638878	0.022894632071256638	-0.10892082750797272	0.06743909418582916	0.1266038864850998	0.034891244024038315	0.5772442817687988	-0.4739479422569275	-0.2670884132385254	1.2023783922195435	0.40531718730926514	0.3400358259677887	-0.13823658227920532	-0.14997148513793945	0.3262018859386444	-2.3099913597106934	2.8084053993225098	2.2123284339904785	-1.2192249298095703	-1.5422589778900146	-1.5878230333328247	6.969179153442383	0.31221508979797363	0.6401357054710388	2.1376872062683105	-4.26271915435791	-0.3085283637046814	4.894627571105957	0.12421701103448868	2.9340169429779053	-2.8176770210266113	-0.8055068254470825	-0.036684609949588776	-0.08977819234132767	0.08854120969772339
257	-0.5319210290908813	-0.3484460115432739	-0.0784590020775795	0.07480999827384949	-0.39885199069976807	-0.0294560007750988	0.057158999145030975	-0.7734050154685974	0.6268180012702942	0.45938199758529663	0.7354310154914856	0.34209001064300537	0.0	-0.1472190022468567	-0.4544290006160736	0.006304999813437462	0.024203000590205193	-0.06481999903917313	-0.11458399891853333	0.18292300403118134	0.12357400357723236	0.09005899727344513	0.5092909932136536	-0.4871149957180023	-0.714130699634552	-0.25156736373901367	0.6115343570709229	0.1909138560295105	-0.9891495108604431	-0.08224323391914368	0.051266979426145554	-1.0243759155273438	2.3811817169189453	1.6261563301086426	0.057005882263183594	1.4637932777404785	-0.5787364840507507	5.727741718292236	0.4479445517063141	-0.469383180141449	1.6332095861434937	-3.935507297515869	-0.2763327360153198	4.048918724060059	-0.47211647033691406	2.146190881729126	-3.1910181045532227	0.7637456059455872	-0.05370136350393295	-0.06730500608682632	-0.06338059902191162
258	-0.5533375144004822	-0.3766777515411377	-0.0630374550819397	0.07538063824176788	-0.4279789924621582	-0.030079437419772148	0.050903018563985825	-0.7707180380821228	0.6677212715148926	0.48201537132263184	0.7562127113342285	0.4139137864112854	0.0	-0.0588822104036808	-0.4414610266685486	-0.020157214254140854	0.0481528639793396	-0.13452565670013428	-0.11997413635253906	0.22939583659172058	0.10771922767162323	0.12073887139558792	0.4496035575866699	-0.443398118019104	-1.1511355638504028	-1.7472542524337769	0.808955192565918	0.026855245232582092	-1.5186190605163574	-0.003363611176609993	-0.28822171688079834	0.6367027759552002	2.0052030086517334	0.998927652835846	1.311582326889038	4.071575164794922	0.0	3.6804749965667725	0.5384445190429688	-1.3466649055480957	1.07768976688385	-3.0613248348236084	-0.05099941045045853	1.9417155981063843	-0.818374752998352	1.4166682958602905	-2.480729579925537	1.628608226776123	-0.06929561495780945	-0.050555355846881866	-0.17812252044677734
259	-0.5779664516448975	-0.4183361828327179	-0.04610079526901245	0.07588420808315277	-0.45959675312042236	-0.0295905452221632	0.04563013091683388	-0.7479369044303894	0.7070261240005493	0.49933910369873047	0.7878943085670471	0.5049530267715454	0.0	0.0	-0.43289121985435486	-0.04756159335374832	0.06731059402227402	-0.18727299571037292	-0.11662397533655167	0.26059162616729736	0.09083901345729828	0.14672572910785675	0.4100618064403534	-0.4219706654548645	-1.3921916484832764	-2.7543888092041016	0.9226815700531006	0.0218292698264122	-1.7056033611297607	0.08005299419164658	-0.21453304588794708	2.1437034606933594	1.8855839967727661	0.6008714437484741	2.129168748855591	5.513118267059326	0.0	1.4720553159713745	0.20868033170700073	-1.4174920320510864	0.7184507250785828	-1.7899580001831055	0.6044542193412781	0.7962897419929504	-0.8953802585601807	1.0649057626724243	-0.9702585935592651	-0.042734295129776	-0.06648879498243332	-0.04606898874044418	-0.2128899097442627
260	-0.6090251803398132	-0.48685330152511597	-0.0261301901191473	0.07625380903482437	-0.49620312452316284	-0.02687731757760048	0.04232169687747955	-0.6849699020385742	0.7431446313858032	0.5060502290725708	0.8413794636726379	0.6344385147094727	0.0	0.0	-0.43311381340026855	-0.07685689628124237	0.07689089328050613	-0.2061239778995514	-0.09579596668481827	0.2612474262714386	0.0719040185213089	0.16333509981632233	0.4107932150363922	-0.44510748982429504	-1.3618141412734985	-3.864001512527466	0.9631280899047852	0.0865742564201355	-1.5706419944763184	0.19677509367465973	-0.09503728151321411	4.218236923217773	1.650559902191162	0.13929307460784912	2.658195734024048	6.717801094055176	0.0	0.0	-0.3005668520927429	-0.4902554750442505	0.5507992506027222	-0.13618990778923035	0.8700501322746277	-0.03277435898780823	-1.129510760307312	0.6258260607719421	0.508419394493103	-1.7802894115447998	-0.050019845366477966	-0.04018023610115051	-0.2586737275123596
261	-0.6324390172958374	-0.5728962421417236	-0.007575673051178455	0.07934717833995819	-0.5224224328994751	-0.021719541400671005	0.041828639805316925	-0.5792074203491211	0.7730485200881958	0.5049108266830444	0.8942221403121948	0.7736650705337524	0.0	0.0	-0.4449138939380646	-0.06717181205749512	0.08934256434440613	-0.19272059202194214	-0.081821970641613	0.25928065180778503	0.04565858095884323	0.171758770942688	0.4303985834121704	-0.4931822419166565	-1.0751292705535889	-4.521191120147705	0.9100152254104614	0.1887138932943344	-1.1811389923095703	0.28845518827438354	0.010548718273639679	5.822923183441162	1.417492389678955	-0.15510618686676025	2.634087085723877	7.083047866821289	0.0	-1.67297366715502e-05	-0.7347084283828735	0.9714744091033936	0.6584838032722473	1.073304533958435	0.6130183339118958	-0.13111308217048645	-1.4036543369293213	0.31885021924972534	1.21616792678833	-2.715381145477295	-0.028120167553424835	-0.03583170473575592	-0.2925753593444824
262	-0.652030348777771	-0.6677009463310242	0.010270418599247932	0.08380236476659775	-0.5434486865997314	-0.015339110046625137	0.04274364560842514	-0.4520529806613922	0.7998443245887756	0.4998459815979004	0.9467429518699646	0.91776043176651	0.0	-6.691894327559567e-07	-0.4625021517276764	-0.03799792006611824	0.10323024541139603	-0.1631917953491211	-0.07127523422241211	0.25600290298461914	0.0157578457146883	0.1760891079902649	0.4594399333000183	-0.5537227392196655	-0.6558716297149658	-4.811448097229004	0.6520339250564575	0.2916872501373291	-0.8756831288337708	0.5971029996871948	0.3401871919631958	5.154715538024902	0.8422240614891052	-0.615181028842926	2.3020684719085693	6.7649006843566895	0.0	-0.3289233446121216	-1.0116033554077148	2.2439255714416504	0.9578771591186523	1.822090744972229	0.1481279730796814	-0.1307368278503418	-1.8073002099990845	-0.3307133913040161	1.6768604516983032	-2.384647846221924	-0.0320998951792717	-0.061049684882164	-0.31736642122268677
263	-0.658673882484436	-0.7653541564941406	0.018505683168768883	0.09101466834545135	-0.5574497580528259	0.0021645775996148586	0.05543612688779831	-0.3730188012123108	0.80673748254776	0.4803035855293274	0.9863048791885376	1.04426109790802	0.0	-0.013156933709979057	-0.4853780269622803	0.02258521318435669	0.12765765190124512	-0.1198369637131691	-0.07589685171842575	0.25405117869377136	-0.026633428409695625	0.15853023529052734	0.49747300148010254	-0.5885681509971619	-0.3312796354293823	-4.719115734100342	0.3463996946811676	0.35460424423217773	-0.5689084529876709	0.9010932445526123	0.6144190430641174	3.8171164989471436	0.024650990962982178	-1.2016087770462036	1.8947765827178955	5.9617085456848145	0.0	-0.8856838345527649	-1.071523904800415	3.1375250816345215	1.2474877834320068	2.2330758571624756	-0.23760199546813965	-0.09103268384933472	-2.2064428329467773	-0.9970389604568481	1.6630158424377441	-1.7176880836486816	-0.04500932991504669	-0.09319894015789032	-0.31519830226898193
264	-0.6652815341949463	-0.8564655780792236	0.024126406759023666	0.09798653423786163	-0.5662050247192383	0.020704619586467743	0.06732040643692017	-0.29936832189559937	0.8008303642272949	0.45178163051605225	1.0225340127944946	1.15622878074646	0.0	-0.03542802482843399	-0.5053631067276001	0.0875030905008316	0.15312975645065308	-0.0738687589764595	-0.0807793140411377	0.25236159563064575	-0.07249987125396729	0.13620755076408386	0.5259605646133423	-0.6224302649497986	-0.3285735845565796	-4.228255271911621	0.15029819309711456	0.336553156375885	-0.1754552125930786	0.9787712097167969	0.5537746548652649	3.4131579399108887	-0.9353354573249817	-1.8749899864196777	1.6447395086288452	4.871460914611816	0.0	-1.5692274570465088	-0.8546650409698486	3.462460994720459	1.3257745504379272	2.4289581775665283	-0.25715288519859314	-0.07137060165405273	-2.4669594764709473	-1.3542602062225342	0.9470462799072266	-1.6438558101654053	-0.04990044981241226	-0.10964144021272659	-0.2682119607925415
