time cmd_vx cmd_vy cmd_yaw roll pitch yaw joint_pos_0 joint_pos_1 joint_pos_2 joint_pos_3 joint_pos_4 joint_pos_5 joint_pos_6 joint_pos_7 joint_pos_8 joint_pos_9 joint_tau_0 joint_tau_1 joint_tau_2 joint_tau_3 joint_tau_4 joint_tau_5 joint_tau_6 joint_tau_7 joint_tau_8 joint_tau_9 leg_target_q_0 leg_target_q_1 leg_target_q_2 leg_target_q_3 leg_target_q_4 leg_target_q_5 leg_target_q_6 leg_target_q_7 leg_target_q_8 leg_target_q_9 arm_pos_0 arm_pos_1 arm_pos_2 arm_pos_3 arm_pos_4 arm_pos_5 arm_pos_6 arm_pos_7 arm_pos_8 arm_pos_9
0.120000 0.000000 0.000000 0.000000 -0.014693 -0.062198 -0.052500 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.070000 0.350000 -0.370000 0.930000 -3.250000 0.000000 0.230000 0.290000 1.650000 -1.190000 -0.007058 0.067956 0.178581 -0.252505 0.336029 -0.011976 0.028696 0.181621 -0.266853 0.348295 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.130000 0.000000 0.000000 0.000000 -0.014693 -0.062198 -0.052500 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.100000 0.190000 -0.280000 0.980000 -3.180000 -0.020000 0.150000 0.320000 1.520000 -1.140000 -0.006968 0.070897 0.177304 -0.249303 0.353087 -0.011484 0.029691 0.180912 -0.265521 0.364405 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.140000 0.000000 0.000000 0.000000 -0.014601 -0.061896 -0.052527 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.010000 0.190000 -0.320000 1.010000 -3.280000 -0.100000 0.230000 0.320000 1.570000 -1.070000 -0.006756 0.074428 0.176318 -0.245578 0.372666 -0.010917 0.030620 0.180498 -0.264118 0.382209 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.150000 0.000000 0.000000 0.000000 -0.014538 -0.061736 -0.052499 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 0.030000 0.270000 -0.320000 1.100000 -3.240000 -0.040000 0.280000 0.350000 1.500000 -1.020000 -0.006503 0.080490 0.174381 -0.240276 0.398138 -0.010275 0.031409 0.179270 -0.263362 0.403566 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.160000 0.000000 0.000000 0.000000 -0.014538 -0.061736 -0.052499 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.010000 0.230000 -0.350000 0.980000 -3.210000 -0.060000 0.150000 0.410000 1.740000 -0.980000 -0.006781 0.065937 0.177822 -0.250064 0.375242 -0.011247 0.034523 0.179460 -0.256396 0.384652 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.170000 0.000000 0.000000 0.000000 -0.014428 -0.061499 -0.052511 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.050000 0.190000 -0.260000 0.670000 -3.280000 -0.010000 0.230000 0.220000 1.670000 -0.990000 -0.006852 0.066006 0.177935 -0.250090 0.374947 -0.011193 0.034488 0.179371 -0.256416 0.384219 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.180000 0.000000 0.000000 0.000000 -0.014428 -0.061499 -0.052511 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 0.090000 0.110000 -0.380000 1.410000 -3.270000 0.030000 0.240000 0.380000 1.550000 -1.150000 -0.006948 0.065985 0.178006 -0.250110 0.374887 -0.011139 0.034540 0.179271 -0.256388 0.384052 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.190000 0.000000 0.000000 0.000000 -0.014325 -0.061310 -0.052482 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 0.030000 0.150000 -0.270000 1.270000 -3.250000 0.000000 0.190000 0.250000 1.550000 -1.230000 -0.006876 0.065685 0.177964 -0.250159 0.374539 -0.011217 0.034691 0.179390 -0.256359 0.383742 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.200000 0.000000 0.000000 0.000000 -0.014325 -0.061310 -0.052482 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 0.000000 0.150000 -0.360000 0.740000 -3.240000 -0.020000 0.210000 0.310000 1.600000 -1.110000 -0.006813 0.065513 0.177911 -0.250176 0.374285 -0.011281 0.034757 0.179483 -0.256360 0.383701 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.210000 0.000000 0.000000 0.000000 -0.014346 -0.061186 -0.052489 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 0.000000 0.190000 -0.290000 1.130000 -3.170000 0.050000 0.300000 0.280000 1.620000 -0.990000 -0.006971 0.065481 0.178398 -0.249802 0.374815 -0.011127 0.034775 0.179647 -0.256393 0.383929 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.220000 0.000000 0.000000 0.000000 -0.014346 -0.061186 -0.052489 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.120000 0.310000 -0.200000 1.180000 -3.110000 0.060000 0.310000 0.210000 1.690000 -1.030000 -0.007041 0.065543 0.178669 -0.249568 0.375116 -0.010980 0.034738 0.179752 -0.256345 0.384043 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.230000 0.000000 0.000000 0.000000 -0.014365 -0.061166 -0.052528 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 0.160000 0.110000 -0.280000 0.870000 -3.220000 -0.020000 0.170000 0.290000 1.620000 -0.670000 -0.006925 0.065565 0.178624 -0.249590 0.375197 -0.011059 0.034672 0.179964 -0.256191 0.384501 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.240000 0.000000 0.000000 0.000000 -0.014365 -0.061166 -0.052528 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 0.010000 0.230000 -0.240000 0.820000 -3.220000 -0.150000 0.630000 0.390000 1.670000 -0.820000 -0.006838 0.065669 0.178580 -0.249559 0.375327 -0.011079 0.034604 0.180066 -0.256185 0.384757 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.250000 0.000000 0.000000 0.000000 -0.014338 -0.061159 -0.052504 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.130000 0.190000 -0.320000 1.050000 -3.180000 -0.010000 0.210000 0.250000 1.640000 -0.950000 -0.006864 0.065825 0.178726 -0.249387 0.375897 -0.011028 0.034531 0.180103 -0.256165 0.385217 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.260000 0.000000 0.000000 0.000000 -0.014338 -0.061159 -0.052504 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.090000 0.350000 -0.210000 1.080000 -3.210000 -0.110000 0.230000 0.310000 1.930000 -0.990000 -0.006828 0.065937 0.178768 -0.249271 0.376329 -0.011038 0.034540 0.180116 -0.256131 0.385451 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.270000 0.000000 0.000000 0.000000 -0.014293 -0.061179 -0.052511 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.020000 0.190000 -0.270000 0.930000 -3.210000 -0.080000 0.220000 0.250000 1.550000 -0.900000 -0.006790 0.065953 0.178936 -0.249092 0.377108 -0.011064 0.034557 0.180341 -0.255968 0.386083 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.280000 0.000000 0.000000 0.000000 -0.014293 -0.061179 -0.052511 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.010000 0.270000 -0.380000 1.070000 -3.250000 -0.030000 0.170000 0.230000 1.600000 -0.990000 -0.006797 0.065987 0.179052 -0.248932 0.377571 -0.011011 0.034581 0.180452 -0.255880 0.386596 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.290000 0.000000 0.000000 0.000000 -0.014251 -0.061234 -0.052497 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.120000 0.150000 -0.290000 0.940000 -3.140000 -0.030000 0.360000 0.360000 1.550000 -0.950000 -0.007020 0.066170 0.178996 -0.248894 0.377654 -0.010804 0.034593 0.180027 -0.256077 0.386461 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.300000 0.000000 0.000000 0.000000 -0.014251 -0.061234 -0.052497 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.010000 0.190000 -0.320000 0.780000 -3.240000 -0.040000 0.230000 0.230000 1.600000 -0.870000 -0.007185 0.066292 0.178950 -0.248894 0.377764 -0.010666 0.034591 0.179747 -0.256209 0.386458 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.310000 0.000000 0.000000 0.000000 -0.014253 -0.061347 -0.052522 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 0.050000 0.110000 -0.300000 1.190000 -3.280000 -0.010000 0.360000 0.240000 1.450000 -0.950000 -0.007076 0.065990 0.179302 -0.248537 0.378944 -0.010747 0.034703 0.180354 -0.255939 0.387652 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.320000 0.000000 0.000000 0.000000 -0.014253 -0.061347 -0.052522 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 0.040000 0.150000 -0.410000 0.900000 -3.270000 -0.090000 0.250000 0.340000 1.640000 -0.990000 -0.006971 0.065822 0.179492 -0.248262 0.379539 -0.010795 0.034780 0.180774 -0.255724 0.388470 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.330000 0.000000 0.000000 0.000000 -0.014210 -0.061514 -0.052492 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 0.060000 0.150000 -0.320000 1.140000 -3.200000 -0.060000 0.110000 0.380000 1.620000 -0.980000 -0.006930 0.066109 0.179804 -0.248025 0.380469 -0.010757 0.034679 0.181044 -0.255445 0.389615 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.340000 0.000000 0.000000 0.000000 -0.014210 -0.061514 -0.052492 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 0.000000 0.230000 -0.310000 0.980000 -3.150000 0.000000 -0.120000 0.250000 1.590000 -1.070000 -0.006787 0.066378 0.179991 -0.247877 0.381470 -0.010723 0.034562 0.181188 -0.255247 0.390205 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.350000 0.000000 0.000000 0.000000 -0.014218 -0.061749 -0.052510 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.180000 0.230000 -0.340000 1.020000 -3.240000 0.000000 0.290000 0.150000 1.500000 -0.980000 -0.006717 0.066150 0.180094 -0.247578 0.382918 -0.010732 0.034664 0.181307 -0.255224 0.390990 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.360000 0.000000 0.000000 0.000000 -0.014234 -0.061947 -0.052519 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 0.030000 0.190000 -0.230000 1.160000 -3.300000 0.000000 0.190000 0.350000 1.690000 -1.070000 -0.006764 0.066161 0.180324 -0.247356 0.383924 -0.010671 0.034687 0.181495 -0.255023 0.392337 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.370000 0.000000 0.000000 0.000000 -0.014234 -0.061947 -0.052519 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.010000 0.270000 -0.300000 1.170000 -3.240000 -0.090000 0.230000 0.350000 1.640000 -0.830000 -0.006807 0.066248 0.180501 -0.247146 0.384884 -0.010565 0.034795 0.181551 -0.254901 0.393236 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.380000 0.000000 0.000000 0.000000 -0.014214 -0.062278 -0.052530 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.130000 0.190000 -0.340000 1.210000 -3.320000 0.000000 0.210000 0.440000 1.600000 -0.950000 -0.006653 0.066368 0.180429 -0.247061 0.385935 -0.010615 0.034724 0.181721 -0.254692 0.394146 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.390000 0.000000 0.000000 0.000000 -0.014214 -0.062278 -0.052530 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 0.200000 0.150000 -0.350000 0.900000 -3.280000 0.000000 0.140000 0.280000 1.740000 -0.980000 -0.006519 0.066396 0.180380 -0.246978 0.386703 -0.010705 0.034703 0.181819 -0.254583 0.395006 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.400000 0.000000 0.000000 0.000000 -0.014242 -0.062578 -0.052489 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 0.070000 0.110000 -0.300000 1.020000 -3.170000 -0.120000 0.340000 0.210000 1.740000 -1.110000 -0.006427 0.066587 0.180353 -0.246849 0.387889 -0.010748 0.034726 0.181882 -0.254421 0.396114 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.410000 0.000000 0.000000 0.000000 -0.014242 -0.062578 -0.052489 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.180000 0.310000 -0.340000 1.010000 -3.130000 -0.040000 0.210000 0.230000 1.650000 -0.950000 -0.006342 0.066744 0.180329 -0.246749 0.388702 -0.010799 0.034709 0.181919 -0.254326 0.396712 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.420000 0.000000 0.000000 0.000000 -0.014236 -0.062936 -0.052458 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.020000 0.150000 -0.380000 0.930000 -3.270000 -0.010000 0.280000 0.390000 1.470000 -0.900000 -0.006307 0.066692 0.180549 -0.246445 0.390138 -0.010794 0.034771 0.182116 -0.254180 0.397684 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.430000 0.000000 0.000000 0.000000 -0.014236 -0.062936 -0.052458 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.020000 0.150000 -0.320000 0.860000 -3.200000 0.000000 0.180000 0.360000 1.670000 -1.110000 -0.006314 0.066623 0.180713 -0.246237 0.390990 -0.010742 0.034851 0.182239 -0.254051 0.398497 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.440000 0.000000 0.000000 0.000000 -0.014288 -0.063300 -0.052457 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 0.040000 0.230000 -0.350000 0.940000 -3.310000 -0.160000 0.230000 0.180000 1.620000 -0.990000 -0.006339 0.066600 0.180911 -0.245905 0.392406 -0.010653 0.034954 0.182360 -0.253963 0.399635 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.450000 0.000000 0.000000 0.000000 -0.014288 -0.063300 -0.052457 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.150000 0.150000 -0.310000 0.810000 -3.170000 0.000000 0.230000 0.300000 1.500000 -0.950000 -0.006340 0.066683 0.181014 -0.245678 0.393312 -0.010569 0.034924 0.182451 -0.253912 0.400408 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.460000 0.000000 0.000000 0.000000 -0.014332 -0.063593 -0.052492 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 0.060000 0.190000 -0.260000 1.050000 -3.280000 0.000000 0.040000 0.230000 1.600000 -1.150000 -0.006394 0.066836 0.181087 -0.245507 0.394311 -0.010475 0.034876 0.182422 -0.253845 0.401346 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.470000 0.000000 0.000000 0.000000 -0.014332 -0.063593 -0.052492 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.100000 0.270000 -0.240000 1.210000 -3.280000 0.060000 0.230000 0.310000 1.980000 -0.820000 -0.006430 0.066961 0.181129 -0.245399 0.394998 -0.010405 0.034848 0.182400 -0.253799 0.401898 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.480000 0.000000 0.000000 0.000000 -0.014361 -0.063952 -0.052493 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 -0.130000 0.150000 -0.340000 1.050000 -3.160000 -0.020000 0.300000 0.280000 1.470000 -1.230000 -0.006532 0.067218 0.181233 -0.245217 0.396035 -0.010291 0.034764 0.182351 -0.253725 0.402810 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.490000 0.000000 0.000000 0.000000 -0.014361 -0.063952 -0.052493 0.001074 -0.000334 0.128255 -0.353997 0.169304 0.000353 -0.000606 0.121267 -0.332891 0.144660 0.040000 0.270000 -0.400000 1.000000 -3.240000 0.090000 0.290000 0.310000 1.600000 -0.990000 -0.006623 0.067331 0.181315 -0.245096 0.396702 -0.010202 0.034784 0.182303 -0.253664 0.403395 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.500000 0.000000 0.000000 0.000000 -0.014349 -0.064274 -0.052507 0.001074 0.000520 0.128255 -0.353309 0.170298 0.000092 -0.000606 0.121267 -0.332359 0.145430 0.230000 4.050000 0.550000 10.510000 -4.560000 -0.660000 2.250000 1.270000 9.059999 -1.750000 -0.004252 0.071375 0.172066 -0.236104 0.570115 -0.007597 0.050201 0.176618 -0.251857 0.520572 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.510000 0.000000 0.000000 0.000000 -0.014374 -0.064583 -0.052515 0.001074 0.003884 0.128255 -0.347482 0.177816 -0.000690 0.001163 0.121981 -0.329068 0.150580 0.140000 5.370000 0.870000 12.190000 -2.750000 -0.320000 3.790000 1.620000 10.400000 -0.490000 -0.000353 0.056996 0.168700 -0.229210 0.623277 -0.002171 0.042879 0.175887 -0.249465 0.533191 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
0.520000 0.000000 0.000000 0.000000 -0.014374 -0.064583 -0.052515 0.000805 0.005814 0.128255 -0.338802 0.193076 -0.001058 0.002734 0.124058 -0.324310 0.158820 -0.060000 4.220000 0.730000 11.550000 -1.630000 -0.120000 3.600000 2.230000 12.040000 0.330000 -0.001201 0.046397 0.171607 -0.219858 0.637581 0.000076 0.032558 0.176915 -0.247363 0.538851 -0.130612 0.187110 0.042434 0.691449 -1.225314 -0.138274 0.175212 0.046648 0.691459 -1.234908
