time cmd_vx cmd_vy cmd_yaw roll pitch yaw joint_pos_0 joint_pos_1 joint_pos_2 joint_pos_3 joint_pos_4 joint_pos_5 joint_pos_6 joint_pos_7 joint_pos_8 joint_pos_9 joint_tau_0 joint_tau_1 joint_tau_2 joint_tau_3 joint_tau_4 joint_tau_5 joint_tau_6 joint_tau_7 joint_tau_8 joint_tau_9 leg_target_q_0 leg_target_q_1 leg_target_q_2 leg_target_q_3 leg_target_q_4 leg_target_q_5 leg_target_q_6 leg_target_q_7 leg_target_q_8 leg_target_q_9 arm_pos_0 arm_pos_1 arm_pos_2 arm_pos_3 arm_pos_4 arm_pos_5 arm_pos_6 arm_pos_7 arm_pos_8 arm_pos_9
3.260000 0.000000 0.000000 0.000000 -0.008101 -0.000393 -0.055187 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.080000 1.920000 -1.780000 2.980000 -8.210000 -0.480000 3.390000 -1.720000 0.970000 -7.230000 -0.006339 0.041295 0.133869 -0.281938 0.078965 -0.010897 0.039399 0.138375 -0.295093 0.011061 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.270000 0.000000 0.000000 0.000000 -0.008101 -0.000393 -0.055187 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.100000 2.010000 -1.610000 2.880000 -8.280000 -0.230000 3.470000 -1.720000 1.010000 -7.160000 -0.006434 0.041196 0.133913 -0.282016 0.078070 -0.010895 0.039437 0.138227 -0.295337 0.009425 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.280000 0.000000 0.000000 0.000000 -0.008030 -0.000357 -0.055312 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.060000 1.990000 -1.610000 2.840000 -8.250000 -0.430000 3.590000 -1.720000 0.930000 -7.140000 -0.006510 0.041168 0.134025 -0.282055 0.076878 -0.010879 0.039480 0.138173 -0.295544 0.007853 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.290000 0.000000 0.000000 0.000000 -0.008030 -0.000357 -0.055312 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.030000 1.970000 -1.660000 2.830000 -8.370000 -0.370000 3.470000 -1.800000 0.840000 -7.140000 -0.006501 0.041240 0.133973 -0.282172 0.075679 -0.010892 0.039474 0.138091 -0.295726 0.006434 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.300000 0.000000 0.000000 0.000000 -0.008016 -0.000325 -0.055398 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.050000 1.940000 -1.610000 2.800000 -8.400000 -0.490000 3.480000 -1.840000 0.620000 -7.080000 -0.006404 0.041236 0.133769 -0.282357 0.074254 -0.010962 0.039512 0.138081 -0.295878 0.005197 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.310000 0.000000 0.000000 0.000000 -0.008016 -0.000325 -0.055398 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.090000 1.830000 -1.660000 2.820000 -8.330000 -0.370000 3.390000 -1.760000 0.900000 -7.200000 -0.006364 0.041275 0.133616 -0.282522 0.072962 -0.010971 0.039497 0.138065 -0.296032 0.004157 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.320000 0.000000 0.000000 0.000000 -0.007982 -0.000289 -0.055439 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.140000 2.060000 -1.660000 2.790000 -8.480000 -0.470000 3.460000 -1.760000 0.640000 -7.190000 -0.006216 0.041488 0.133266 -0.282912 0.071745 -0.011100 0.039265 0.137951 -0.296130 0.002503 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.330000 0.000000 0.000000 0.000000 -0.007982 -0.000289 -0.055439 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.070000 2.010000 -1.570000 2.400000 -8.400000 -0.530000 3.430000 -1.680000 0.860000 -7.270000 -0.006187 0.041486 0.133130 -0.283154 0.070745 -0.011164 0.039269 0.137870 -0.296249 0.000604 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.340000 0.000000 0.000000 0.000000 -0.007888 -0.000157 -0.055402 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.150000 1.850000 -1.660000 2.590000 -8.330000 -0.400000 3.550000 -1.840000 0.730000 -7.270000 -0.006133 0.041192 0.132832 -0.283434 0.069063 -0.011157 0.039563 0.137715 -0.296538 -0.001531 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.350000 0.000000 0.000000 0.000000 -0.007888 -0.000157 -0.055402 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.030000 1.970000 -1.650000 2.420000 -8.400000 -0.530000 3.470000 -1.600000 0.600000 -7.220000 -0.006145 0.041030 0.132670 -0.283692 0.067045 -0.011170 0.039738 0.137601 -0.296794 -0.003522 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.360000 0.000000 0.000000 0.000000 -0.007882 0.000021 -0.055293 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.020000 1.900000 -1.610000 2.510000 -8.440000 -0.480000 3.470000 -1.840000 0.440000 -7.170000 -0.005992 0.040999 0.132337 -0.284030 0.064685 -0.011321 0.039793 0.137689 -0.296984 -0.005569 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.370000 0.000000 0.000000 0.000000 -0.007882 0.000021 -0.055293 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.110000 2.010000 -1.650000 2.550000 -8.440000 -0.400000 3.470000 -1.720000 0.490000 -7.260000 -0.005970 0.041149 0.132072 -0.284363 0.062246 -0.011327 0.039699 0.137669 -0.297165 -0.007380 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.380000 0.000000 0.000000 0.000000 -0.007894 0.000143 -0.055153 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.090000 1.970000 -1.690000 2.490000 -8.440000 -0.440000 3.510000 -1.840000 0.570000 -7.200000 -0.005872 0.041280 0.131770 -0.284771 0.059862 -0.011428 0.039607 0.137652 -0.297285 -0.009252 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.390000 0.000000 0.000000 0.000000 -0.007894 0.000143 -0.055153 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.070000 2.010000 -1.780000 2.350000 -8.450000 -0.340000 3.430000 -1.720000 0.320000 -7.300000 -0.005832 0.041290 0.131539 -0.285054 0.057912 -0.011445 0.039691 0.137587 -0.297451 -0.010941 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.400000 0.000000 0.000000 0.000000 -0.007876 0.000309 -0.054981 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.030000 1.990000 -1.650000 2.180000 -8.440000 -0.530000 3.430000 -1.600000 0.360000 -7.330000 -0.005851 0.041208 0.131393 -0.285262 0.055929 -0.011383 0.039863 0.137515 -0.297644 -0.012294 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.410000 0.000000 0.000000 0.000000 -0.007856 0.000474 -0.054890 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.040000 1.810000 -1.820000 2.240000 -8.410000 -0.320000 3.510000 -1.680000 0.280000 -7.330000 -0.005948 0.041204 0.131193 -0.285584 0.053467 -0.011213 0.039976 0.137159 -0.297939 -0.013663 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.420000 0.000000 0.000000 0.000000 -0.007856 0.000474 -0.054890 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.040000 1.990000 -1.610000 2.200000 -8.490000 -0.500000 3.390000 -1.720000 0.230000 -7.220000 -0.005974 0.041275 0.131041 -0.285877 0.051042 -0.011186 0.040012 0.137021 -0.298097 -0.014819 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.430000 0.000000 0.000000 0.000000 -0.007934 0.000720 -0.054893 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.090000 2.080000 -1.650000 2.180000 -8.490000 -0.200000 3.230000 -1.800000 0.320000 -7.310000 -0.006302 0.041536 0.131247 -0.286076 0.048646 -0.010878 0.039903 0.136609 -0.298348 -0.016077 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.440000 0.000000 0.000000 0.000000 -0.007934 0.000720 -0.054893 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.020000 1.970000 -1.730000 2.040000 -8.450000 -0.420000 3.550000 -1.720000 0.250000 -7.300000 -0.006398 0.041604 0.131233 -0.286352 0.046339 -0.010798 0.039994 0.136364 -0.298451 -0.017098 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.450000 0.000000 0.000000 0.000000 -0.008012 0.000955 -0.055062 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.030000 2.110000 -1.780000 1.980000 -8.599999 -0.310000 3.510000 -1.880000 0.240000 -7.400000 -0.006452 0.041382 0.131037 -0.286623 0.043214 -0.010643 0.040322 0.136116 -0.298778 -0.017874 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.460000 0.000000 0.000000 0.000000 -0.008012 0.000955 -0.055062 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.070000 1.990000 -1.650000 1.870000 -8.530000 -0.620000 3.720000 -1.720000 0.160000 -7.250000 -0.006481 0.041408 0.130828 -0.286983 0.039888 -0.010590 0.040355 0.136049 -0.298920 -0.018227 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.470000 0.000000 0.000000 0.000000 -0.008070 0.001127 -0.055315 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.130000 1.940000 -1.690000 1.870000 -8.599999 -0.360000 3.550000 -1.880000 0.120000 -7.290000 -0.006669 0.041663 0.130882 -0.287210 0.036646 -0.010419 0.040234 0.135940 -0.299033 -0.018130 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.480000 0.000000 0.000000 0.000000 -0.008070 0.001127 -0.055315 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.020000 1.970000 -1.660000 1.680000 -8.650000 -0.340000 3.590000 -1.840000 0.120000 -7.340000 -0.006650 0.041920 0.130688 -0.287546 0.033770 -0.010424 0.040127 0.135940 -0.299013 -0.017868 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.490000 0.000000 0.000000 0.000000 -0.008144 0.001356 -0.055588 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.070000 1.990000 -1.730000 1.740000 -8.650000 -0.310000 3.630000 -1.840000 0.080000 -7.310000 -0.006603 0.042098 0.130283 -0.288106 0.030747 -0.010432 0.039969 0.135737 -0.299066 -0.018271 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.500000 0.000000 0.000000 0.000000 -0.008144 0.001356 -0.055588 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.100000 1.950000 -1.730000 1.550000 -8.679999 -0.390000 3.550000 -1.800000 0.000000 -7.330000 -0.006622 0.042047 0.130053 -0.288530 0.028097 -0.010435 0.040030 0.135689 -0.299088 -0.018876 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.510000 0.000000 0.000000 0.000000 -0.008225 0.001540 -0.055726 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.040000 2.200000 -1.740000 1.480000 -8.650000 -0.480000 3.790000 -1.840000 0.160000 -7.350000 -0.006502 0.041929 0.129563 -0.289084 0.024932 -0.010483 0.040143 0.135624 -0.299201 -0.019895 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.520000 0.000000 0.000000 0.000000 -0.008225 0.001540 -0.055726 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.060000 2.080000 -1.690000 1.370000 -8.639999 -0.300000 3.550000 -1.840000 0.080000 -7.430000 -0.006468 0.041859 0.129247 -0.289558 0.021825 -0.010568 0.040249 0.135618 -0.299244 -0.020906 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.530000 0.000000 0.000000 0.000000 -0.008290 0.001823 -0.055760 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.080000 2.060000 -1.820000 1.400000 -8.770000 -0.550000 3.510000 -1.840000 0.080000 -7.270000 -0.006042 0.041738 0.128413 -0.290212 0.018340 -0.010971 0.040333 0.136039 -0.299178 -0.022116 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.540000 0.000000 0.000000 0.000000 -0.008290 0.001823 -0.055760 -0.000268 0.017777 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.060000 1.970000 -1.730000 1.190000 -8.660000 -0.390000 3.550000 -1.800000 0.080000 -7.300000 -0.005935 0.041804 0.127880 -0.290710 0.015041 -0.011072 0.040283 0.136198 -0.299225 -0.023189 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.550000 0.000000 0.000000 0.000000 -0.008336 0.002105 -0.055640 -0.000268 0.017764 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.050000 2.080000 -1.900000 1.020000 -8.660000 -0.300000 3.630000 -1.840000 0.080000 -7.300000 -0.005852 0.041941 0.127494 -0.291179 0.011979 -0.011172 0.040183 0.136327 -0.299218 -0.024476 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.560000 0.000000 0.000000 0.000000 -0.008336 0.002105 -0.055640 -0.000268 0.017764 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.010000 1.920000 -1.900000 1.170000 -8.690000 -0.440000 3.550000 -1.840000 0.000000 -7.370000 -0.005799 0.041975 0.127169 -0.291561 0.009437 -0.011195 0.040274 0.136300 -0.299258 -0.025642 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.570000 0.000000 0.000000 0.000000 -0.008358 0.002384 -0.055445 -0.000268 0.017764 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.070000 2.040000 -1.900000 0.950000 -8.849999 -0.190000 3.670000 -1.720000 -0.020000 -7.490000 -0.005687 0.041906 0.126805 -0.291948 0.007091 -0.011292 0.040392 0.136398 -0.299266 -0.026870 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.580000 0.000000 0.000000 0.000000 -0.008358 0.002384 -0.055445 -0.000268 0.017764 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.110000 2.080000 -1.890000 0.920000 -8.770000 -0.490000 3.510000 -1.880000 -0.080000 -7.570000 -0.005728 0.041885 0.126566 -0.292249 0.004852 -0.011213 0.040507 0.136328 -0.299325 -0.027749 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.590000 0.000000 0.000000 0.000000 -0.008452 0.002677 -0.055265 -0.000268 0.017764 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.080000 2.040000 -1.940000 0.700000 -8.730000 -0.370000 3.640000 -1.800000 -0.160000 -7.480000 -0.005658 0.041806 0.126241 -0.292546 0.002111 -0.011182 0.040673 0.136307 -0.299477 -0.028379 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.600000 0.000000 0.000000 0.000000 -0.008452 0.002677 -0.055265 -0.000268 0.017764 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.130000 2.060000 -1.890000 0.740000 -8.880000 -0.340000 3.670000 -1.840000 -0.080000 -7.480000 -0.005616 0.041903 0.125959 -0.292852 -0.000618 -0.011183 0.040685 0.136321 -0.299516 -0.028617 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.610000 0.000000 0.000000 0.000000 -0.008525 0.003027 -0.055181 -0.000268 0.017764 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.080000 2.170000 -1.940000 0.750000 -8.800000 -0.350000 3.630000 -1.800000 -0.160000 -7.380000 -0.005839 0.042204 0.125784 -0.293368 -0.003759 -0.010935 0.040449 0.135727 -0.299814 -0.030140 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.620000 0.000000 0.000000 0.000000 -0.008601 0.003300 -0.055206 -0.000268 0.017752 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.010000 1.970000 -1.980000 0.750000 -8.849999 -0.320000 3.470000 -1.800000 -0.070000 -7.500000 -0.006146 0.042189 0.125833 -0.293735 -0.007707 -0.010607 0.040580 0.135233 -0.300232 -0.031917 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.630000 0.000000 0.000000 0.000000 -0.008601 0.003300 -0.055206 -0.000268 0.017752 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.060000 1.970000 -2.060000 0.410000 -8.840000 -0.320000 3.510000 -1.840000 -0.070000 -7.470000 -0.006188 0.042164 0.125685 -0.294216 -0.011797 -0.010575 0.040715 0.135078 -0.300430 -0.033489 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.640000 0.000000 0.000000 0.000000 -0.008730 0.003613 -0.055348 -0.000268 0.017752 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.100000 2.040000 -1.860000 0.440000 -8.849999 -0.410000 3.590000 -1.960000 -0.150000 -7.470000 -0.006373 0.042286 0.125839 -0.294485 -0.015067 -0.010513 0.040771 0.135059 -0.300469 -0.034400 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.650000 0.000000 0.000000 0.000000 -0.008730 0.003613 -0.055348 -0.000268 0.017752 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.020000 1.940000 -1.810000 0.370000 -8.970000 -0.370000 3.710000 -1.800000 -0.320000 -7.470000 -0.006410 0.042472 0.125703 -0.294810 -0.017811 -0.010396 0.040793 0.134927 -0.300477 -0.035035 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.660000 0.000000 0.000000 0.000000 -0.008720 0.003922 -0.055534 -0.000268 0.017752 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.120000 2.040000 -1.930000 0.260000 -8.900000 -0.270000 3.590000 -1.920000 -0.400000 -7.610000 -0.006298 0.042652 0.125304 -0.295408 -0.020473 -0.010339 0.040694 0.134499 -0.300627 -0.036342 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.670000 0.000000 0.000000 0.000000 -0.008720 0.003922 -0.055534 -0.000268 0.017752 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.040000 1.990000 -1.980000 0.200000 -8.940000 -0.350000 3.430000 -1.880000 -0.230000 -7.570000 -0.006259 0.042548 0.125135 -0.295814 -0.022528 -0.010341 0.040869 0.134352 -0.300698 -0.037771 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.680000 0.000000 0.000000 0.000000 -0.008680 0.004253 -0.055650 -0.000268 0.017752 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.030000 2.040000 -1.940000 -0.050000 -8.980000 -0.460000 3.510000 -2.000000 -0.400000 -7.600000 -0.006124 0.042453 0.124802 -0.296282 -0.024079 -0.010484 0.040990 0.134387 -0.300653 -0.039687 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.690000 0.000000 0.000000 0.000000 -0.008680 0.004253 -0.055650 -0.000268 0.017752 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.000000 2.100000 -1.900000 -0.010000 -9.010000 -0.450000 3.640000 -1.960000 -0.440000 -7.500000 -0.006092 0.042329 0.124606 -0.296586 -0.025150 -0.010553 0.041216 0.134275 -0.300651 -0.041653 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.700000 0.000000 0.000000 0.000000 -0.008609 0.004558 -0.055656 -0.000268 0.017752 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.040000 2.060000 -2.020000 -0.020000 -9.010000 -0.390000 3.720000 -1.960000 -0.390000 -7.620000 -0.005940 0.042072 0.124245 -0.296909 -0.026469 -0.010623 0.041510 0.134227 -0.300725 -0.043834 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.710000 0.000000 0.000000 0.000000 -0.008609 0.004558 -0.055656 -0.000268 0.017752 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.070000 1.930000 -2.060000 -0.150000 -8.940000 -0.450000 3.550000 -1.960000 -0.390000 -7.490000 -0.005866 0.041956 0.124047 -0.297143 -0.027495 -0.010635 0.041708 0.134110 -0.300806 -0.045720 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.720000 0.000000 0.000000 0.000000 -0.008610 0.004784 -0.055597 -0.000268 0.017752 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.060000 2.010000 -1.930000 -0.060000 -9.050000 -0.310000 3.550000 -1.920000 -0.480000 -7.710000 -0.005683 0.041809 0.123606 -0.297487 -0.028858 -0.010742 0.041901 0.134059 -0.300944 -0.047876 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.730000 0.000000 0.000000 0.000000 -0.008610 0.004784 -0.055597 -0.000268 0.017752 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 0.060000 1.970000 -2.020000 -0.110000 -8.960000 -0.250000 3.710000 -2.040000 -0.560000 -7.570000 -0.005661 0.041819 0.123383 -0.297697 -0.030094 -0.010746 0.041979 0.133977 -0.301056 -0.049768 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.740000 0.000000 0.000000 0.000000 -0.008546 0.005079 -0.055430 -0.000268 0.017752 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.030000 2.040000 -2.060000 -0.220000 -8.970000 -0.260000 3.750000 -2.000000 -0.600000 -7.480000 -0.005617 0.041842 0.123411 -0.297731 -0.030570 -0.010869 0.042052 0.134190 -0.300918 -0.051092 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.750000 0.000000 0.000000 0.000000 -0.008546 0.005079 -0.055430 -0.000268 0.017752 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.140000 1.970000 -1.940000 -0.190000 -8.970000 -0.230000 3.750000 -2.000000 -0.560000 -7.770000 -0.005587 0.041834 0.123299 -0.297739 -0.030528 -0.010842 0.042234 0.134106 -0.300881 -0.052036 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.760000 0.000000 0.000000 0.000000 -0.008529 0.005315 -0.055220 -0.000268 0.017752 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.070000 2.110000 -1.970000 -0.270000 -8.970000 -0.280000 3.470000 -1.880000 -0.560000 -7.710000 -0.005501 0.041737 0.123113 -0.297708 -0.030727 -0.010811 0.042422 0.134029 -0.300935 -0.052629 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
3.770000 0.000000 0.000000 0.000000 -0.008529 0.005315 -0.055220 -0.000268 0.017752 0.122982 -0.352657 0.238826 -0.005100 -0.002251 0.136692 -0.346176 0.192033 -0.040000 2.060000 -2.050000 -0.360000 -9.040000 -0.400000 3.670000 -1.920000 -0.640000 -7.700000 -0.005471 0.041757 0.123034 -0.297651 -0.030850 -0.010747 0.042476 0.133965 -0.300934 -0.052757 -0.124860 0.187110 0.042051 0.691832 -1.232216 -0.130221 0.176746 0.047798 0.692226 -1.226088
