time jpLt jpLc tpLt mpLc jrLt jrLc trLt mrLc jyLt jyLc tyLt myLc jkLt jkLc tkLt mkLc japLt japLc tapLt mapLc jarLt jarLc tarLt marLc jpRt jpRc tpRt mpRc jrRt jrRc trRt mrRc jyRt jyRc tyRt myRc jkRt jkRc tkRt mkRc japRt japRc tapRt mapRc jarRt jarRc tarRt marRc jwrt jwrc twrt mwrc jwyt jwyc twyt mwyc jspLt jspLc tspLt mspLt jsrLt jsrLc tsrLt msrLt jsyLt jsyLc tsyLt msyLt jeLt jeLc teLt meLt jwrLt jwrLc twrLt mwrLt jspRt jspRc tspRt mspRt jsrRt jsrRc tsrRt msrRt jsyRt jsyRc tsyRt msyRt jeRt jeRc teRt meRt jwrRt jwrRc twrRt mwrRt
1.460000 -0.522917 -0.496987 -2.080000 -2.080000 0.293928 0.236983 4.890000 4.890000 0.168227 0.179214 7.250000 7.250000 0.762065 0.839084 -2.950000 -2.950000 -0.199851 -0.316726 -7.230000 -7.230000 -0.086739 -0.080001 -0.080000 -0.080000 -0.410741 -0.406666 -0.260000 -0.260000 -0.122245 -0.031264 -7.870000 -7.870000 -0.212264 -0.232467 -12.200000 -12.200000 0.602806 0.772087 -8.920000 -8.920000 -0.267081 -0.376781 -13.420000 -13.420000 0.091394 -0.024955 2.120000 2.120000 0.055734 0.056013 0.230000 0.230000 -0.003618 0.001340 -0.580000 -0.580000 0.183223 0.137918 0.000000 0.000000 0.248914 0.236252 0.000000 0.000000 -0.109088 -0.083561 0.000000 0.000000 0.324288 0.298373 0.000000 0.000000 -0.111013 -0.098461 0.000000 0.000000 0.131931 0.081764 0.000000 0.000000 -0.223252 -0.212343 0.000000 0.000000 -0.219723 -0.221763 0.000000 0.000000 0.644180 0.614495 0.000000 0.000000 -0.149980 -0.130391 0.000000 0.000000
1.480000 -0.528480 -0.499027 -2.410000 -2.410000 0.299656 0.239264 4.860000 4.860000 0.172701 0.181710 7.260000 7.260000 0.760681 0.839707 -2.890000 -2.890000 -0.192442 -0.315826 -7.590000 -7.590000 -0.084214 -0.080001 -0.070000 -0.070000 -0.411342 -0.407847 -0.270000 -0.270000 -0.124686 -0.028670 -7.170000 -7.170000 -0.210258 -0.236001 -12.460000 -12.460000 0.602291 0.771415 -8.820000 -8.820000 -0.241038 -0.377751 -13.509999 -13.509999 0.094277 -0.024955 2.200000 2.200000 0.054881 0.058519 -0.120000 -0.120000 -0.005533 -0.000266 -0.830000 -0.830000 0.187182 0.137918 0.000000 0.000000 0.246725 0.235157 0.000000 0.000000 -0.113831 -0.087264 0.000000 0.000000 0.325907 0.298418 0.000000 0.000000 -0.110380 -0.098416 0.000000 0.000000 0.137527 0.084218 0.000000 0.000000 -0.226072 -0.212343 0.000000 0.000000 -0.219109 -0.221763 0.000000 0.000000 0.643747 0.614540 0.000000 0.000000 -0.149938 -0.130436 0.000000 0.000000
1.500000 -0.529900 -0.500899 -2.510000 -2.510000 0.301147 0.242573 5.620000 5.620000 0.179307 0.185018 6.700000 6.700000 0.760738 0.840199 -3.230000 -3.230000 -0.200984 -0.315116 -7.380000 -7.380000 -0.084947 -0.080001 -0.030000 -0.030000 -0.410626 -0.407326 -0.280000 -0.280000 -0.125977 -0.030540 -6.380000 -6.380000 -0.211610 -0.238850 -13.170000 -13.170000 0.602559 0.771071 -8.309999 -8.309999 -0.248621 -0.378248 -13.799999 -13.799999 0.095590 -0.024955 2.280000 2.280000 0.059935 0.060820 0.150000 0.150000 -0.006393 -0.002214 -0.540000 -0.540000 0.185969 0.137918 0.000000 0.000000 0.246066 0.234144 0.000000 0.000000 -0.114454 -0.088300 0.000000 0.000000 0.326353 0.298452 0.000000 0.000000 -0.108283 -0.098383 0.000000 0.000000 0.141619 0.087900 0.000000 0.000000 -0.224581 -0.212343 0.000000 0.000000 -0.219268 -0.221763 0.000000 0.000000 0.645982 0.614618 0.000000 0.000000 -0.152314 -0.130515 0.000000 0.000000
1.520000 -0.527712 -0.500945 -2.320000 -2.320000 0.303311 0.246117 5.100000 5.100000 0.184266 0.188973 6.550000 6.550000 0.760939 0.840199 -3.170000 -3.170000 -0.200435 -0.315116 -7.320000 -7.320000 -0.087110 -0.080001 -0.080000 -0.080000 -0.409682 -0.407326 -0.280000 -0.280000 -0.120980 -0.033251 -6.670000 -6.670000 -0.215223 -0.243089 -12.340000 -12.340000 0.607150 0.769195 -8.720000 -8.720000 -0.239860 -0.380958 -13.639999 -13.639999 0.092815 -0.024955 2.110000 2.110000 0.058267 0.062180 0.090000 0.090000 -0.008961 -0.003379 -0.770000 -0.770000 0.189642 0.138409 0.000000 0.000000 0.244216 0.234214 0.000000 0.000000 -0.117057 -0.088416 0.000000 0.000000 0.329135 0.298744 0.000000 0.000000 -0.107147 -0.098090 0.000000 0.000000 0.145312 0.094772 0.000000 0.000000 -0.225615 -0.212343 0.000000 0.000000 -0.217318 -0.221763 0.000000 0.000000 0.644972 0.614641 0.000000 0.000000 -0.154031 -0.130537 0.000000 0.000000
1.540000 -0.533623 -0.501144 -2.540000 -2.540000 0.305448 0.248437 5.640000 5.640000 0.190047 0.193427 7.040000 7.040000 0.757598 0.840199 -3.470000 -3.470000 -0.201474 -0.315116 -7.670000 -7.670000 -0.087600 -0.080001 -0.240000 -0.240000 -0.408957 -0.407326 -0.200000 -0.200000 -0.121469 -0.031597 -6.710000 -6.710000 -0.216884 -0.241963 -12.110000 -12.110000 0.606892 0.769195 -7.980000 -7.980000 -0.235172 -0.380958 -13.500000 -13.500000 0.093425 -0.024955 2.270000 2.270000 0.059331 0.062415 0.120000 0.120000 -0.007286 -0.003614 -0.630000 -0.630000 0.187366 0.140495 0.000000 0.000000 0.242462 0.234109 0.000000 0.000000 -0.120056 -0.089406 0.000000 0.000000 0.328192 0.299093 0.000000 0.000000 -0.105628 -0.098034 0.000000 0.000000 0.143253 0.097963 0.000000 0.000000 -0.227458 -0.212366 0.000000 0.000000 -0.216779 -0.221740 0.000000 0.000000 0.644956 0.614641 0.000000 0.000000 -0.155999 -0.130537 0.000000 0.000000
1.560000 -0.532822 -0.502923 -2.540000 -2.540000 0.309323 0.247888 5.050000 5.050000 0.194774 0.200358 6.740000 6.740000 0.756867 0.839527 -3.490000 -3.490000 -0.201575 -0.314146 -7.710000 -7.710000 -0.088378 -0.080001 -0.110000 -0.110000 -0.407806 -0.407326 -0.080000 -0.080000 -0.119922 -0.032204 -6.800000 -6.800000 -0.218141 -0.242570 -11.820000 -11.820000 0.609116 0.769195 -7.810000 -7.810000 -0.232251 -0.380958 -13.360000 -13.360000 0.092166 -0.024955 2.200000 2.200000 0.060041 0.061671 0.150000 0.150000 -0.008005 -0.004358 -0.400000 -0.400000 0.191004 0.141109 0.000000 0.000000 0.244573 0.234831 0.000000 0.000000 -0.122322 -0.091129 0.000000 0.000000 0.328639 0.299093 0.000000 0.000000 -0.105059 -0.098034 0.000000 0.000000 0.152747 0.098085 0.000000 0.000000 -0.225979 -0.212424 0.000000 0.000000 -0.215077 -0.221682 0.000000 0.000000 0.648012 0.614877 0.000000 0.000000 -0.158472 -0.130773 0.000000 0.000000
1.580000 -0.532443 -0.503000 -2.350000 -2.350000 0.312188 0.253175 4.590000 4.590000 0.199368 0.206055 6.800000 6.800000 0.758291 0.839527 -3.350000 -3.350000 -0.200428 -0.314146 -7.500000 -7.500000 -0.084977 -0.080001 0.050000 0.050000 -0.410943 -0.407863 -0.310000 -0.310000 -0.123037 -0.032292 -7.110000 -7.110000 -0.218058 -0.242658 -12.160000 -12.160000 0.606127 0.769195 -8.010000 -8.010000 -0.222732 -0.380958 -13.759999 -13.759999 0.093592 -0.024955 2.190000 2.190000 0.061994 0.061593 0.450000 0.450000 -0.008504 -0.004436 -0.320000 -0.320000 0.197196 0.141109 0.000000 0.000000 0.242247 0.234924 0.000000 0.000000 -0.128779 -0.093131 0.000000 0.000000 0.328488 0.299104 0.000000 0.000000 -0.102801 -0.098023 0.000000 0.000000 0.158368 0.099681 0.000000 0.000000 -0.223804 -0.212890 0.000000 0.000000 -0.212713 -0.221216 0.000000 0.000000 0.650778 0.615821 0.000000 0.000000 -0.160619 -0.131718 0.000000 0.000000
1.600000 -0.532348 -0.503690 -2.310000 -2.310000 0.310538 0.257609 4.110000 4.110000 0.205648 0.212859 6.580000 6.580000 0.759692 0.839527 -3.210000 -3.210000 -0.200004 -0.314146 -7.320000 -7.320000 -0.084256 -0.080001 -0.140000 -0.140000 -0.410301 -0.408783 0.000000 0.000000 -0.120303 -0.032272 -6.700000 -6.700000 -0.217821 -0.242677 -11.849999 -11.849999 0.607530 0.769195 -7.600000 -7.600000 -0.218857 -0.380958 -13.730000 -13.730000 0.094303 -0.024955 2.150000 2.150000 0.063516 0.063649 0.170000 0.170000 -0.009184 -0.005552 -0.350000 -0.350000 0.198996 0.141109 0.000000 0.000000 0.242901 0.233492 0.000000 0.000000 -0.128922 -0.096729 0.000000 0.000000 0.331541 0.299126 0.000000 0.000000 -0.100495 -0.098001 0.000000 0.000000 0.156493 0.101399 0.000000 0.000000 -0.219937 -0.213134 0.000000 0.000000 -0.213613 -0.220972 0.000000 0.000000 0.651437 0.619137 0.000000 0.000000 -0.161815 -0.135034 0.000000 0.000000
1.620000 -0.533136 -0.503875 -2.340000 -2.340000 0.315703 0.257658 5.230000 5.230000 0.209669 0.218938 7.870000 7.870000 0.755731 0.840084 -3.550000 -3.550000 -0.196792 -0.313341 -7.760000 -7.760000 -0.084281 -0.079575 -0.250000 -0.250000 -0.411601 -0.408921 -0.090000 -0.090000 -0.117693 -0.032223 -6.740000 -6.740000 -0.221931 -0.242726 -11.320000 -11.320000 0.609225 0.769195 -7.740000 -7.740000 -0.222346 -0.380958 -13.549999 -13.549999 0.093433 -0.024955 2.230000 2.230000 0.061487 0.064804 0.150000 0.150000 -0.010573 -0.006648 -0.680000 -0.680000 0.199089 0.141600 0.000000 0.000000 0.244061 0.232468 0.000000 0.000000 -0.130377 -0.100454 0.000000 0.000000 0.333313 0.299351 0.000000 0.000000 -0.100188 -0.097776 0.000000 0.000000 0.162083 0.102258 0.000000 0.000000 -0.223265 -0.213157 0.000000 0.000000 -0.211821 -0.220925 0.000000 0.000000 0.655739 0.626759 0.000000 0.000000 -0.165147 -0.143981 0.000000 0.000000
1.640000 -0.536246 -0.504611 -2.570000 -2.570000 0.320498 0.258392 5.020000 5.020000 0.213716 0.223176 7.950000 7.950000 0.754431 0.840600 -3.720000 -3.720000 -0.197487 -0.312596 -7.800000 -7.800000 -0.082448 -0.079341 0.000000 0.000000 -0.409183 -0.411468 0.350000 0.350000 -0.121146 -0.032390 -7.320000 -7.320000 -0.222333 -0.242912 -11.849999 -11.849999 0.611353 0.769195 -7.550000 -7.550000 -0.218245 -0.380958 -13.520000 -13.520000 0.090906 -0.024955 2.190000 2.190000 0.061900 0.064853 0.150000 0.150000 -0.011268 -0.006697 -0.680000 -0.680000 0.197344 0.141845 0.000000 0.000000 0.244981 0.230384 0.000000 0.000000 -0.133683 -0.105495 0.000000 0.000000 0.332852 0.299385 0.000000 0.000000 -0.098387 -0.097742 0.000000 0.000000 0.167674 0.102503 0.000000 0.000000 -0.224768 -0.213251 0.000000 0.000000 -0.209949 -0.220762 0.000000 0.000000 0.654834 0.627062 0.000000 0.000000 -0.168085 -0.144105 0.000000 0.000000
1.660000 -0.537811 -0.505516 -2.420000 -2.420000 0.320419 0.261985 4.730000 4.730000 0.219272 0.227023 7.220000 7.220000 0.758233 0.840617 -3.420000 -3.420000 -0.197534 -0.312572 -7.470000 -7.470000 -0.081854 -0.078531 -0.150000 -0.150000 -0.406810 -0.413001 0.390000 0.390000 -0.120387 -0.032488 -7.080000 -7.080000 -0.222692 -0.243010 -11.469999 -11.469999 0.610593 0.769195 -7.240000 -7.240000 -0.200417 -0.380958 -13.840000 -13.840000 0.093133 -0.024955 2.270000 2.270000 0.062686 0.066478 -0.000000 -0.000000 -0.011498 -0.007422 -1.140000 -1.140000 0.200010 0.142213 0.000000 0.000000 0.244113 0.228521 0.000000 0.000000 -0.140378 -0.108010 0.000000 0.000000 0.336145 0.299475 0.000000 0.000000 -0.096647 -0.097652 0.000000 0.000000 0.169759 0.103608 0.000000 0.000000 -0.223611 -0.213437 0.000000 0.000000 -0.210550 -0.220576 0.000000 0.000000 0.653706 0.627456 0.000000 0.000000 -0.169403 -0.143712 0.000000 0.000000
1.680000 -0.541844 -0.508354 -2.360000 -2.360000 0.321896 0.265930 5.220000 5.220000 0.224919 0.231497 6.430000 6.430000 0.755102 0.841838 -3.680000 -3.680000 -0.199023 -0.310809 -7.840000 -7.840000 -0.081564 -0.078116 -0.040000 -0.040000 -0.405657 -0.413140 0.500000 0.500000 -0.118967 -0.032458 -7.330000 -7.330000 -0.227102 -0.243157 -10.760000 -10.760000 0.614778 0.769195 -6.880000 -6.880000 -0.194952 -0.380958 -13.679999 -13.679999 0.092768 -0.024955 2.120000 2.120000 0.064153 0.068583 -0.340000 -0.340000 -0.011656 -0.008978 -0.780000 -0.780000 0.196178 0.143686 0.000000 0.000000 0.242788 0.226926 0.000000 0.000000 -0.144389 -0.109861 0.000000 0.000000 0.338482 0.299902 0.000000 0.000000 -0.095312 -0.097225 0.000000 0.000000 0.172763 0.104098 0.000000 0.000000 -0.225541 -0.213437 0.000000 0.000000 -0.210455 -0.220576 0.000000 0.000000 0.655947 0.627478 0.000000 0.000000 -0.171689 -0.143734 0.000000 0.000000
1.700000 -0.543471 -0.510164 -2.840000 -2.840000 0.324073 0.267897 5.140000 5.140000 0.228189 0.233484 6.450000 6.450000 0.755269 0.842075 -3.620000 -3.620000 -0.194539 -0.310466 -7.980000 -7.980000 -0.081680 -0.077296 -0.120000 -0.120000 -0.403978 -0.413815 0.960000 0.960000 -0.119049 -0.032213 -7.590000 -7.590000 -0.228451 -0.243656 -10.990000 -10.990000 0.616514 0.769195 -6.610000 -6.610000 -0.181851 -0.380958 -13.840000 -13.840000 0.092243 -0.024955 2.230000 2.230000 0.066356 0.070090 -0.280000 -0.280000 -0.012390 -0.010348 -0.610000 -0.610000 0.197135 0.146754 0.000000 0.000000 0.243659 0.226612 0.000000 0.000000 -0.149502 -0.112201 0.000000 0.000000 0.340758 0.300115 0.000000 0.000000 -0.095255 -0.097056 0.000000 0.000000 0.177013 0.104467 0.000000 0.000000 -0.226436 -0.213286 0.000000 0.000000 -0.208972 -0.220425 0.000000 0.000000 0.656911 0.627579 0.000000 0.000000 -0.174030 -0.143835 0.000000 0.000000
1.720000 -0.544707 -0.510455 -2.790000 -2.790000 0.326185 0.269375 5.190000 5.190000 0.231968 0.235373 6.310000 6.310000 0.755202 0.842075 -3.540000 -3.540000 -0.190921 -0.310466 -7.980000 -7.980000 -0.082159 -0.077008 -0.090000 -0.090000 -0.404859 -0.415272 0.810000 0.810000 -0.118647 -0.030412 -7.650000 -7.650000 -0.230776 -0.245536 -11.500000 -11.500000 0.617114 0.769195 -6.320000 -6.320000 -0.177359 -0.380958 -13.950000 -13.950000 0.092132 -0.024955 2.230000 2.230000 0.067217 0.070423 -0.290000 -0.290000 -0.012614 -0.010681 -0.450000 -0.450000 0.196059 0.151417 0.000000 0.000000 0.241315 0.228626 0.000000 0.000000 -0.154873 -0.116800 0.000000 0.000000 0.343040 0.300329 0.000000 0.000000 -0.093116 -0.096865 0.000000 0.000000 0.180799 0.105571 0.000000 0.000000 -0.223217 -0.213053 0.000000 0.000000 -0.207227 -0.220192 0.000000 0.000000 0.654912 0.627714 0.000000 0.000000 -0.176362 -0.143970 0.000000 0.000000
1.740000 -0.547933 -0.511238 -2.910000 -2.910000 0.327705 0.271686 5.670000 5.670000 0.236708 0.239113 6.300000 6.300000 0.755517 0.842641 -3.460000 -3.460000 -0.184326 -0.311283 -8.190000 -8.190000 -0.081313 -0.076358 -0.070000 -0.070000 -0.405216 -0.415272 0.730000 0.730000 -0.120132 -0.028856 -7.150000 -7.150000 -0.232152 -0.250068 -11.080000 -11.080000 0.615159 0.769080 -6.270000 -6.270000 -0.161155 -0.381053 -14.429999 -14.429999 0.092491 -0.024955 2.150000 2.150000 0.068921 0.070736 -0.000000 -0.000000 -0.012857 -0.010995 -0.370000 -0.370000 0.191982 0.153381 0.000000 0.000000 0.239977 0.229278 0.000000 0.000000 -0.160746 -0.123064 0.000000 0.000000 0.341614 0.300824 0.000000 0.000000 -0.091686 -0.096371 0.000000 0.000000 0.185220 0.106430 0.000000 0.000000 -0.223984 -0.212773 0.000000 0.000000 -0.206511 -0.219912 0.000000 0.000000 0.655504 0.627782 0.000000 0.000000 -0.178207 -0.144038 0.000000 0.000000
1.760000 -0.548499 -0.512143 -2.950000 -2.950000 0.328391 0.272459 5.250000 5.250000 0.241272 0.241648 6.390000 6.390000 0.753006 0.842739 -3.620000 -3.620000 -0.183870 -0.311425 -8.530000 -8.530000 -0.082733 -0.076358 -0.110000 -0.110000 -0.405573 -0.415272 0.600000 0.600000 -0.116041 -0.032860 -6.950000 -6.950000 -0.237313 -0.254424 -11.059999 -11.059999 0.621014 0.769023 -5.890000 -5.890000 -0.169152 -0.381136 -13.860000 -13.860000 0.088780 -0.024955 2.030000 2.030000 0.070095 0.070491 0.130000 0.130000 -0.012840 -0.011553 -0.220000 -0.220000 0.194737 0.153994 0.000000 0.000000 0.240959 0.229860 0.000000 0.000000 -0.164880 -0.129397 0.000000 0.000000 0.347019 0.301712 0.000000 0.000000 -0.090175 -0.095528 0.000000 0.000000 0.190128 0.106676 0.000000 0.000000 -0.223061 -0.211865 0.000000 0.000000 -0.205045 -0.219004 0.000000 0.000000 0.656485 0.627827 0.000000 0.000000 -0.180624 -0.144083 0.000000 0.000000
1.780000 -0.550449 -0.512281 -3.140000 -3.140000 0.331995 0.274358 5.240000 5.240000 0.243705 0.246915 7.120000 7.120000 0.754082 0.842739 -3.530000 -3.530000 -0.180061 -0.311425 -8.200000 -8.200000 -0.082773 -0.076358 -0.100000 -0.100000 -0.403207 -0.415272 1.130000 1.130000 -0.116969 -0.033985 -7.040000 -7.040000 -0.240801 -0.256509 -10.599999 -10.599999 0.621618 0.768302 -5.500000 -5.500000 -0.160271 -0.382177 -14.030000 -14.030000 0.089170 -0.024955 2.070000 2.070000 0.067903 0.069738 0.030000 0.030000 -0.012506 -0.010799 -0.190000 -0.190000 0.191078 0.154853 0.000000 0.000000 0.241101 0.229278 0.000000 0.000000 -0.169161 -0.134962 0.000000 0.000000 0.348933 0.305916 0.000000 0.000000 -0.088082 -0.091323 0.000000 0.000000 0.192916 0.107289 0.000000 0.000000 -0.224789 -0.210631 0.000000 0.000000 -0.203942 -0.217770 0.000000 0.000000 0.656600 0.628063 0.000000 0.000000 -0.181820 -0.144319 0.000000 0.000000
1.800000 -0.549437 -0.512281 -2.950000 -2.950000 0.331687 0.276600 5.140000 5.140000 0.248413 0.252504 6.320000 6.320000 0.756268 0.842739 -3.130000 -3.130000 -0.169350 -0.311425 -8.440000 -8.440000 -0.081974 -0.076358 -0.120000 -0.120000 -0.404660 -0.415272 0.850000 0.850000 -0.119241 -0.034847 -7.040000 -7.040000 -0.241890 -0.257371 -10.580000 -10.580000 0.621756 0.767408 -5.130000 -5.130000 -0.146479 -0.383467 -14.130000 -14.130000 0.089473 -0.024955 2.030000 2.030000 0.073617 0.069571 0.450000 0.450000 -0.012425 -0.010672 -0.120000 -0.120000 0.194050 0.154976 0.000000 0.000000 0.244010 0.228742 0.000000 0.000000 -0.171543 -0.139759 0.000000 0.000000 0.351489 0.312222 0.000000 0.000000 -0.086295 -0.084837 0.000000 0.000000 0.197150 0.108271 0.000000 0.000000 -0.221829 -0.208768 0.000000 0.000000 -0.203975 -0.215907 0.000000 0.000000 0.655069 0.628231 0.000000 0.000000 -0.183220 -0.144487 0.000000 0.000000
1.820000 -0.552518 -0.513723 -2.820000 -2.820000 0.335443 0.278929 5.090000 5.090000 0.252880 0.255832 6.310000 6.310000 0.756570 0.842739 -3.170000 -3.170000 -0.172975 -0.311425 -8.160000 -8.160000 -0.078454 -0.076262 -0.030000 -0.030000 -0.404591 -0.415272 0.720000 0.720000 -0.118774 -0.036325 -6.980000 -6.980000 -0.244407 -0.260043 -10.780000 -10.780000 0.619138 0.766728 -5.080000 -5.080000 -0.136988 -0.384449 -14.360000 -14.360000 0.090495 -0.024955 2.190000 2.190000 0.069024 0.071030 0.050000 0.050000 -0.013791 -0.011269 -0.200000 -0.200000 0.195034 0.155958 0.000000 0.000000 0.243058 0.229185 0.000000 0.000000 -0.176610 -0.144509 0.000000 0.000000 0.352472 0.312627 0.000000 0.000000 -0.084621 -0.084725 0.000000 0.000000 0.199876 0.109621 0.000000 0.000000 -0.226358 -0.207383 0.000000 0.000000 -0.202985 -0.214522 0.000000 0.000000 0.657025 0.628647 0.000000 0.000000 -0.186224 -0.144903 0.000000 0.000000
1.840000 -0.553038 -0.516990 -2.930000 -2.930000 0.344761 0.282982 6.430000 6.430000 0.257796 0.259885 6.730000 6.730000 0.761518 0.843378 -3.040000 -3.040000 -0.170621 -0.310502 -7.770000 -7.770000 -0.078698 -0.076209 -0.020000 -0.020000 -0.408881 -0.415272 0.520000 0.520000 -0.124473 -0.033114 -8.110000 -8.110000 -0.250302 -0.264762 -10.719999 -10.719999 0.623259 0.766482 -5.370000 -5.370000 -0.156420 -0.384804 -13.759999 -13.759999 0.086080 -0.024955 1.990000 1.990000 0.076949 0.071500 0.410000 0.410000 -0.015373 -0.013246 0.130000 0.130000 0.181361 0.157430 0.000000 0.000000 0.240985 0.228649 0.000000 0.000000 -0.190554 -0.149608 0.000000 0.000000 0.355618 0.313076 0.000000 0.000000 -0.081019 -0.084635 0.000000 0.000000 0.200415 0.112934 0.000000 0.000000 -0.231715 -0.206661 0.000000 0.000000 -0.196534 -0.213334 0.000000 0.000000 0.661361 0.630491 0.000000 0.000000 -0.190513 -0.147736 0.000000 0.000000
1.860000 -0.556883 -0.521423 -2.770000 -2.770000 0.357734 0.289609 6.930000 6.930000 0.265835 0.264887 7.220000 7.220000 0.768099 0.846353 -2.320000 -2.320000 -0.138774 -0.306206 -8.139999 -8.139999 -0.078829 -0.075037 -0.100000 -0.100000 -0.408925 -0.415272 0.520000 0.520000 -0.124474 -0.033789 -7.990000 -7.990000 -0.255055 -0.266788 -10.880000 -10.880000 0.631103 0.766122 -4.720000 -4.720000 -0.155487 -0.385324 -13.280000 -13.280000 0.077355 -0.024955 1.910000 1.910000 0.082180 0.075053 0.880000 0.880000 -0.019990 -0.014822 0.270000 0.270000 0.163286 0.157430 0.000000 0.000000 0.243307 0.228416 0.000000 0.000000 -0.213661 -0.158363 0.000000 0.000000 0.361693 0.314032 0.000000 0.000000 -0.076238 -0.084107 0.000000 0.000000 0.195266 0.118457 0.000000 0.000000 -0.237810 -0.207010 0.000000 0.000000 -0.181698 -0.209120 0.000000 0.000000 0.663468 0.638584 0.000000 0.000000 -0.197938 -0.159696 0.000000 0.000000
1.880000 -0.559560 -0.525565 -2.390000 -2.390000 0.367217 0.297489 6.140000 6.140000 0.276982 0.273629 7.300000 7.300000 0.772273 0.849344 -1.800000 -1.800000 -0.118776 -0.301887 -8.380000 -8.380000 -0.078815 -0.072576 -0.320000 -0.320000 -0.409225 -0.416407 0.670000 0.670000 -0.116792 -0.035268 -6.870000 -6.870000 -0.260670 -0.273474 -11.809999 -11.809999 0.636380 0.765950 -4.470000 -4.470000 -0.166296 -0.385573 -12.710000 -12.710000 0.070625 -0.024987 1.830000 1.830000 0.088146 0.078166 1.370000 1.370000 -0.023788 -0.016878 0.360000 0.360000 0.148939 0.157308 0.000000 0.000000 0.246276 0.230582 0.000000 0.000000 -0.237553 -0.169307 0.000000 0.000000 0.369424 0.315842 0.000000 0.000000 -0.072469 -0.082702 0.000000 0.000000 0.192327 0.120788 0.000000 0.000000 -0.232069 -0.208442 0.000000 0.000000 -0.165346 -0.202076 0.000000 0.000000 0.674870 0.640574 0.000000 0.000000 -0.207980 -0.161281 0.000000 0.000000
1.900000 -0.565733 -0.531793 -2.410000 -2.410000 0.384727 0.308346 7.390000 7.390000 0.289945 0.284916 7.860000 7.860000 0.782754 0.851786 -1.330000 -1.330000 -0.095342 -0.298622 -8.380000 -8.380000 -0.076152 -0.070233 -0.210000 -0.210000 -0.404998 -0.418278 0.990000 0.990000 -0.115240 -0.031607 -6.180000 -6.180000 -0.264239 -0.285260 -10.780000 -10.780000 0.634309 0.765950 -4.850000 -4.850000 -0.164445 -0.385573 -12.880000 -12.880000 0.071551 -0.025211 1.740000 1.740000 0.090469 0.083403 0.850000 0.850000 -0.028164 -0.021488 -0.070000 -0.070000 0.143013 0.157308 0.000000 0.000000 0.250106 0.231350 0.000000 0.000000 -0.260606 -0.184255 0.000000 0.000000 0.373541 0.323272 0.000000 0.000000 -0.067816 -0.074529 0.000000 0.000000 0.199282 0.121893 0.000000 0.000000 -0.233772 -0.211399 0.000000 0.000000 -0.149799 -0.193554 0.000000 0.000000 0.685792 0.647206 0.000000 0.000000 -0.215324 -0.167913 0.000000 0.000000
1.920000 -0.579076 -0.540307 -2.910000 -2.910000 0.392448 0.321610 6.460000 6.460000 0.307750 0.297886 6.420000 6.420000 0.795080 0.858144 -0.580000 -0.580000 -0.073414 -0.293889 -8.820000 -8.820000 -0.074444 -0.068049 -0.140000 -0.140000 -0.404247 -0.418508 1.190000 1.190000 -0.118255 -0.032116 -6.530000 -6.530000 -0.262841 -0.288940 -12.389999 -12.389999 0.632292 0.765925 -3.800000 -3.800000 -0.111274 -0.385608 -13.889999 -13.889999 0.076682 -0.025243 1.740000 1.740000 0.102352 0.091655 1.350000 1.350000 -0.032304 -0.026569 0.240000 0.240000 0.142529 0.157185 0.000000 0.000000 0.265777 0.233527 0.000000 0.000000 -0.282138 -0.202382 0.000000 0.000000 0.376524 0.328735 0.000000 0.000000 -0.059390 -0.070123 0.000000 0.000000 0.198764 0.122015 0.000000 0.000000 -0.231413 -0.213064 0.000000 0.000000 -0.132328 -0.184066 0.000000 0.000000 0.692197 0.655007 0.000000 0.000000 -0.224460 -0.175422 0.000000 0.000000
1.940000 -0.577956 -0.547685 -2.280000 -2.280000 0.405603 0.334629 7.240000 7.240000 0.323638 0.311767 6.410000 6.410000 0.805486 0.864733 -0.120000 -0.120000 -0.052910 -0.290173 -7.800000 -7.800000 -0.069463 -0.067719 -0.070000 -0.070000 -0.396687 -0.420365 1.990000 1.990000 -0.108055 -0.027260 -5.600000 -5.600000 -0.264460 -0.291035 -13.259999 -13.259999 0.642097 0.765925 -2.340000 -2.340000 -0.068019 -0.385608 -14.020000 -14.020000 0.076988 -0.025243 2.030000 2.030000 0.106533 0.097147 1.230000 1.230000 -0.038606 -0.030690 0.140000 0.140000 0.145336 0.157185 0.000000 0.000000 0.266936 0.237369 0.000000 0.000000 -0.296648 -0.219752 0.000000 0.000000 0.378639 0.331556 0.000000 0.000000 -0.054102 -0.067302 0.000000 0.000000 0.201057 0.122015 0.000000 0.000000 -0.233954 -0.214170 0.000000 0.000000 -0.115164 -0.170619 0.000000 0.000000 0.691556 0.662527 0.000000 0.000000 -0.232183 -0.185618 0.000000 0.000000
